eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0001024	3.09384	2.88145	3.35414	3.56063	2.94664	3.33058	3.18519	3.09901	2.96573	3.20124	3.09934	3.37951	2.72290	3.08713	3.05281	3.13061	3.11282	3.11658	2.90821	3.07282	3.06253	3.22354	3.00942	2.75842	3.31787	3.16022	3.01232	3.40350	3.12346	3.35132	2.88410	3.45450	3.12807	3.41220	3.26226	3.33564	2.96349	2.61070	2.85756	3.11320	3.17820	3.08926	3.06252	3.21414	2.89311	3.31561	2.38613	3.07463	3.27948	2.95454	2.89764	2.97473	2.95572
0.0001150	3.12297	2.93105	3.37879	3.57344	2.97576	3.35453	3.19781	3.11419	3.00440	3.22096	3.12424	3.39286	2.75918	3.11006	3.07780	3.18044	3.13643	3.14639	2.93137	3.09611	3.08550	3.25262	3.02900	2.79251	3.34178	3.18229	3.03674	3.41281	3.14189	3.37722	2.94420	3.48369	3.14922	3.43179	3.29882	3.35260	2.97966	2.66187	2.95945	3.13754	3.19891	3.11704	3.08357	3.23170	2.95444	3.34034	2.51501	3.09155	3.27871	2.97916	2.92814	3.00157	2.98140
0.0001292	3.15231	2.95380	3.40345	3.58883	3.00477	3.39122	3.21323	3.13057	3.04496	3.23416	3.14243	3.40333	2.79696	3.12395	3.10308	3.22043	3.15453	3.17330	2.95384	3.11322	3.13123	3.27351	3.04388	2.82812	3.35942	3.21114	3.06310	3.42684	3.15993	3.40458	3.00467	3.51523	3.17675	3.44948	3.33731	3.37749	3.00357	2.71257	3.03441	3.17015	3.22177	3.15023	3.10601	3.25503	3.00874	3.36156	2.64970	3.10845	3.29387	2.99112	2.95340	3.02973	3.00968
0.0001451	3.18279	2.98534	3.42849	3.59786	3.03488	3.43927	3.23210	3.14842	3.09362	3.24836	3.16032	3.41180	2.82588	3.14818	3.12999	3.25923	3.18817	3.20059	2.98559	3.13875	3.15245	3.30476	3.06352	2.86483	3.38165	3.23379	3.09074	3.42769	3.18041	3.43571	3.09314	3.55096	3.21075	3.47043	3.38129	3.39847	3.03817	2.74356	3.13987	3.19705	3.23370	3.17933	3.12975	3.26636	3.04541	3.38555	2.75740	3.12565	3.31789	3.01307	2.98307	3.06054	3.03931
0.0001630	3.21480	3.02495	3.44459	3.62444	3.07372	3.48197	3.24852	3.17013	3.12725	3.26951	3.18015	3.43133	2.86592	3.17092	3.15298	3.26604	3.21265	3.23223	3.00941	3.16417	3.16200	3.32889	3.09255	2.90689	3.39681	3.26415	3.12049	3.44252	3.20271	3.46325	3.16285	3.57837	3.24609	3.48924	3.43637	3.42359	3.07118	2.78525	3.26961	3.22527	3.26989	3.21032	3.15581	3.28510	3.10306	3.41450	2.85752	3.14404	3.33492	3.03131	3.02668	3.08988	3.06770
0.0001831	3.24787	3.04836	3.49211	3.63249	3.11921	3.52751	3.26880	3.19447	3.16698	3.29489	3.20007	3.45228	2.90701	3.18751	3.18128	3.31084	3.24275	3.26238	3.03050	3.19194	3.18209	3.37040	3.11578	2.94420	3.42179	3.29702	3.15124	3.46057	3.22558	3.49379	3.23363	3.60368	3.28487	3.50843	3.49193	3.45525	3.10470	2.82708	3.36842	3.25899	3.29571	3.24579	3.18277	3.30288	3.14661	3.45238	2.95993	3.16578	3.35088	3.05111	3.05035	3.12024	3.09863
0.0002057	3.28125	3.06844	3.52367	3.66032	3.17478	3.56157	3.28480	3.22041	3.20495	3.32270	3.21967	3.46966	2.95829	3.20773	3.21419	3.38622	3.25719	3.29008	3.04179	3.21985	3.20424	3.41865	3.13885	2.98087	3.44819	3.32860	3.17940	3.47631	3.24486	3.52256	3.27845	3.62053	3.33580	3.53361	3.55503	3.48385	3.15407	2.86905	3.48896	3.29460	3.31244	3.28108	3.20635	3.32787	3.19042	3.48715	3.02756	3.18468	3.36391	3.07140	3.07799	3.15122	3.12986
0.0002310	3.31703	3.08921	3.55856	3.68021	3.23266	3.60592	3.30747	3.24989	3.24229	3.35266	3.24135	3.50425	3.00279	3.23187	3.24441	3.42237	3.29059	3.32237	3.06489	3.25212	3.22502	3.49586	3.16344	3.01892	3.48730	3.36398	3.21123	3.49607	3.27377	3.56819	3.34311	3.64851	3.38376	3.55749	3.60174	3.53305	3.20256	2.90773	3.55611	3.33350	3.34479	3.32037	3.23397	3.33980	3.25489	3.52669	3.07728	3.21085	3.38719	3.09054	3.09965	3.18363	3.16220
0.0002595	3.35548	3.11734	3.60195	3.68715	3.29203	3.65188	3.32870	3.27528	3.28664	3.40037	3.27432	3.55826	3.04100	3.25726	3.26824	3.48428	3.32061	3.35556	3.09692	3.29134	3.25510	3.54280	3.18184	3.05878	3.51571	3.40806	3.24852	3.52345	3.29499	3.59640	3.41778	3.67734	3.42990	3.57374	3.66064	3.58649	3.26966	2.95768	3.65510	3.37284	3.38315	3.35388	3.26763	3.36872	3.30299	3.55893	3.14573	3.24387	3.40990	3.11113	3.11803	3.21265	3.20079
0.0002915	3.39628	3.13789	3.65809	3.71817	3.33919	3.70445	3.34936	3.31683	3.31124	3.44171	3.30597	3.61389	3.09773	3.28938	3.29587	3.55101	3.34741	3.39119	3.11651	3.32216	3.25872	3.64867	3.22099	3.09797	3.53572	3.44024	3.28096	3.55635	3.32884	3.63394	3.46059	3.71737	3.48720	3.60955	3.76082	3.65294	3.35278	2.99686	3.71770	3.40151	3.39065	3.40007	3.29587	3.37977	3.37965	3.61105	3.21661	3.28001	3.43775	3.13514	3.13819	3.24292	3.23454
0.0003275	3.43938	3.16589	3.73626	3.73603	3.39145	3.74481	3.37949	3.35425	3.34367	3.50435	3.36633	3.66839	3.15010	3.33028	3.33525	3.60076	3.38031	3.42755	3.13736	3.35858	3.28379	3.73827	3.26184	3.14190	3.56752	3.47927	3.30716	3.60859	3.36078	3.67578	3.47764	3.74225	3.54266	3.64049	3.82152	3.72539	3.45070	3.03313	3.75870	3.43159	3.45950	3.44037	3.31696	3.40077	3.44557	3.65435	3.29663	3.33629	3.48048	3.16240	3.16628	3.28168	3.26972
0.0003678	3.48718	3.21199	3.77141	3.72334	3.44127	3.79310	3.41122	3.40533	3.37707	3.55656	3.43789	3.74401	3.20363	3.38363	3.35737	3.64640	3.39193	3.47544	3.16290	3.40599	3.31429	3.81678	3.32946	3.18772	3.61723	3.53295	3.34403	3.65321	3.40226	3.73186	3.51329	3.76966	3.57315	3.67566	3.87434	3.79824	3.54906	3.08472	3.78719	3.52285	3.49964	3.50367	3.34972	3.42503	3.51918	3.68331	3.40754	3.42150	3.52032	3.20462	3.21281	3.31509	3.30177
0.0004132	3.54349	3.26772	3.79949	3.78809	3.49843	3.82864	3.45524	3.45773	3.41870	3.64551	3.56830	3.85204	3.26603	3.45488	3.39830	3.68584	3.46110	3.51690	3.17276	3.43674	3.38486	3.87177	3.43035	3.22785	3.65560	3.56840	3.38231	3.69885	3.46112	3.77907	3.55433	3.79485	3.64067	3.69978	3.91573	3.85456	3.63536	3.13717	3.79625	3.56834	3.53601	3.55730	3.37946	3.46362	3.58107	3.77139	3.53385	3.56107	3.58851	3.26791	3.26441	3.34372	3.36384
0.0004642	3.60369	3.39398	3.82078	3.80103	3.57583	3.85523	3.48843	3.50858	3.42813	3.70770	3.67450	3.91253	3.35679	3.52032	3.45205	3.71928	3.49526	3.55515	3.21993	3.50524	3.51513	3.90118	3.62043	3.29891	3.68787	3.63115	3.44852	3.74530	3.51303	3.81674	3.57730	3.81695	3.67675	3.77213	3.94150	3.88965	3.70469	3.23855	3.79568	3.61118	3.57124	3.60412	3.44093	3.50792	3.63442	3.81045	3.65264	3.72525	3.67240	3.37329	3.39628	3.40817	3.40902
0.0005214	3.65350	3.44791	3.84014	3.79981	3.62056	3.86390	3.51940	3.55021	3.50739	3.74671	3.73135	3.92793	3.42928	3.64442	3.48622	3.73994	3.52381	3.58450	3.30776	3.54059	3.78694	3.90149	3.77479	3.35361	3.70779	3.66808	3.48917	3.78070	3.55757	3.83750	3.59133	3.82714	3.70880	3.80035	3.94088	3.89679	3.74688	3.30707	3.77917	3.64462	3.59791	3.63813	3.47236	3.54150	3.66957	3.83307	3.74411	3.82932	3.74066	3.54560	3.54509	3.44493	3.44824
0.0005857	3.67692	3.48645	3.85461	3.78748	3.64576	3.85189	3.53932	3.57465	3.53581	3.75588	3.75034	3.90954	3.47928	3.69358	3.50766	3.74318	3.54116	3.59920	3.48725	3.55882	3.88114	3.87899	3.83968	3.39484	3.71057	3.68387	3.51569	3.79493	3.58622	3.83212	3.59306	3.82104	3.71757	3.80242	3.91604	3.87994	3.76029	3.36110	3.75155	3.66278	3.60973	3.65355	3.49060	3.56395	3.68653	3.82967	3.79490	3.85190	3.77679	3.65363	3.64668	3.46944	3.47412
0.0006579	3.67690	3.50389	3.83937	3.75988	3.65171	3.82323	3.54688	3.58229	3.54752	3.74123	3.73842	3.87144	3.50486	3.70310	3.51565	3.73098	3.54665	3.59972	3.63162	3.56123	3.86853	3.84178	3.83910	3.41912	3.69814	3.68224	3.52719	3.78751	3.59847	3.81234	3.58344	3.80072	3.71176	3.78083	3.87480	3.84671	3.75185	3.39733	3.71511	3.66624	3.60703	3.65244	3.49515	3.57406	3.69050	3.80724	3.80749	3.83196	3.77602	3.69538	3.68321	3.47990	3.48514
0.0007391	3.65719	3.50560	3.79393	3.71793	3.63896	3.78047	3.54092	3.57431	3.54296	3.70798	3.70742	3.82006	3.50779	3.68253	3.50975	3.70439	3.53983	3.58638	3.69153	3.54907	3.82083	3.79318	3.80273	3.42411	3.67173	3.66269	3.52379	3.75986	3.59492	3.77612	3.56271	3.76705	3.69070	3.74139	3.82138	3.80064	3.72566	3.41132	3.67124	3.65502	3.59011	3.63647	3.48586	3.57077	3.67695	3.77012	3.78686	3.78775	3.74868	3.69677	3.67375	3.47535	3.48069
0.0008302	3.62178	3.48758	3.74171	3.67025	3.60906	3.72566	3.52117	3.55241	3.52367	3.66001	3.66300	3.75836	3.49211	3.64076	3.49030	3.66451	3.52104	3.56003	3.68269	3.52359	3.75924	3.73483	3.74650	3.41112	3.63260	3.62743	3.50669	3.71550	3.57706	3.72595	3.53102	3.72106	3.65381	3.69032	3.75812	3.74373	3.68458	3.40213	3.61981	3.62977	3.55979	3.60730	3.46305	3.55387	3.64782	3.72110	3.74148	3.72931	3.70545	3.67374	3.63849	3.45603	3.46144
0.0009326	3.57292	3.45447	3.67717	3.61212	3.56340	3.66023	3.48736	3.51721	3.49051	3.59978	3.60727	3.68767	3.46073	3.58364	3.45739	3.61197	3.49024	3.52093	3.63872	3.48533	3.68848	3.66760	3.67741	3.38078	3.58150	3.57798	3.47660	3.65729	3.54516	3.66367	3.48821	3.66315	3.60744	3.62741	3.68628	3.67714	3.63017	3.37208	3.56037	3.59023	3.51645	3.56549	3.42707	3.52242	3.60386	3.66147	3.67805	3.66087	3.64852	3.63111	3.58638	3.42252	3.42826
0.0010476	3.51217	3.40855	3.59885	3.54428	3.50406	3.58530	3.44000	3.46943	3.44429	3.52914	3.54130	3.60876	3.41563	3.51498	3.41146	3.54762	3.44770	3.46964	3.57539	3.43494	3.60977	3.59209	3.59861	3.33556	3.51929	3.51604	3.43430	3.58766	3.49970	3.59082	3.43438	3.59402	3.54991	3.55481	3.60656	3.60170	3.56388	3.32514	3.49253	3.53670	3.46083	3.51170	3.37873	3.47602	3.54627	3.59200	3.60098	3.58407	3.57921	3.57163	3.52114	3.37601	3.38240
0.0011768	3.44090	3.35064	3.51350	3.46761	3.43331	3.50190	3.38044	3.41003	3.38598	3.44972	3.46603	3.52231	3.35841	3.43729	3.35344	3.47259	3.39397	3.40716	3.49906	3.37336	3.52373	3.50891	3.51168	3.27827	3.44706	3.44342	3.38065	3.50841	3.44148	3.50877	3.37020	3.51471	3.48033	3.47402	3.51959	3.51817	3.48723	3.26515	3.41641	3.47016	3.39408	3.44684	3.31936	3.41529	3.47668	3.51337	3.51272	3.49983	3.49955	3.49807	3.44489	3.31815	3.32542
0.0013219	3.36075	3.28234	3.42618	3.38332	3.35348	3.41122	3.31074	3.34038	3.31700	3.36323	3.38271	3.42921	3.29084	3.35260	3.28490	3.38841	3.32999	3.33493	3.41318	3.30208	3.43113	3.41892	3.41786	3.21172	3.36626	3.36216	3.31689	3.42103	3.37186	3.41890	3.29699	3.42662	3.40049	3.38641	3.42615	3.42752	3.40191	3.19558	3.33293	3.39231	3.31788	3.37218	3.25090	3.34221	3.39702	3.42642	3.41509	3.40911	3.41135	3.41330	3.35965	3.25100	3.25926
0.0014850	3.27375	3.20602	3.32792	3.29314	3.26693	3.31488	3.23348	3.26239	3.23953	3.27173	3.29308	3.33087	3.21530	3.26303	3.20821	3.29721	3.25724	3.25495	3.32037	3.22329	3.33327	3.32345	3.31875	3.13885	3.27885	3.27452	3.24476	3.32716	3.29275	3.32289	3.21689	3.33162	3.31260	3.29360	3.32759	3.33116	3.30991	3.11992	3.24391	3.30549	3.23456	3.28948	3.17586	3.25987	3.30951	3.33246	3.31045	3.31330	3.31659	3.32027	3.26788	3.17714	3.18631
0.0016681	3.18246	3.12481	3.22891	3.19931	3.17622	3.21511	3.15149	3.17842	3.15642	3.17767	3.19942	3.22933	3.13469	3.17101	3.12652	3.20171	3.17768	3.16968	3.22315	3.13982	3.23213	3.22443	3.21660	3.06282	3.18738	3.18311	3.16653	3.22887	3.20651	3.22295	3.13277	3.23209	3.21925	3.19771	3.22588	3.23108	3.21366	3.04184	3.15199	3.21254	3.14712	3.20095	3.09723	3.17190	3.21668	3.23346	3.20217	3.21441	3.21767	3.22203	3.17262	3.09955	3.10940
0.0018738	3.08977	3.04218	3.12732	3.10446	3.08403	3.11466	3.06757	3.09116	3.07091	3.08376	3.10445	3.12717	3.05217	3.07914	3.04337	3.10504	3.09351	3.08181	3.12423	3.05488	3.13019	3.12433	3.11428	2.98686	3.09470	3.09066	3.08464	3.12873	3.11588	3.12179	3.04778	3.13086	3.12325	3.10124	3.12361	3.12983	3.11591	2.96489	3.06022	3.11664	3.05885	3.10916	3.01812	3.08182	3.12126	3.13208	3.09454	3.11493	3.11740	3.12182	3.07724	3.02119	3.03149
0.0021049	2.99846	2.96120	3.02763	3.01114	2.99298	3.01640	2.98407	3.00327	2.98592	2.99250	3.01084	3.02710	2.97046	2.98980	2.96188	3.01017	3.00690	2.99389	3.02632	2.97137	3.03008	3.02579	3.01480	2.91369	3.00352	2.99973	3.00126	3.02954	3.02367	3.02236	2.96476	3.03088	3.02742	3.00679	3.02357	3.03011	3.01945	2.89193	2.97143	3.02095	2.97279	3.01678	2.94112	2.99260	3.02595	3.03147	2.99196	3.01744	3.01877	3.02279	2.98484	2.94455	2.95506
0.0023645	2.91067	2.88369	2.93384	2.92131	2.90521	2.92271	2.90256	2.91690	2.90346	2.90565	2.92069	2.93142	2.89136	2.90462	2.88394	2.91931	2.91998	2.90799	2.93179	2.89125	2.93406	2.93107	2.92059	2.84497	2.91575	2.91226	2.91798	2.93382	2.93242	2.92723	2.88550	2.93470	2.93411	2.91645	2.92812	2.93424	2.92658	2.82454	2.88758	2.92814	2.89098	2.92620	2.86777	2.90645	2.93303	2.93454	2.89778	2.92412	2.92438	2.92763	2.89760	2.87110	2.88148
0.0026561	2.82761	2.80985	2.84362	2.83605	2.82222	2.83500	2.82382	2.83355	2.82437	2.82401	2.83523	2.84155	2.81561	2.82423	2.80989	2.83362	2.83494	2.82562	2.84225	2.81520	2.84360	2.84168	2.83299	2.78092	2.83231	2.82930	2.83599	2.84333	2.84422	2.83808	2.81053	2.84403	2.84500	2.83143	2.83873	2.84378	2.83876	2.76287	2.80951	2.84001	2.81411	2.83927	2.79836	2.82467	2.84418	2.84336	2.81330	2.83632	2.83592	2.83818	2.81650	2.80115	2.81073
