eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0000453	2.68313	1.94780	3.64095	3.51943	3.63545	1.70336	2.04295	4.09335	2.83906	3.19435	3.20291	2.37166	2.88771	1.76113	2.38927	2.81112	2.90893	3.19986	2.32077	2.20834	1.95678	3.59950	2.36768	3.08529	1.86694	2.42876	2.25290	2.16383	4.01971	4.48099	3.35051	1.81013	2.99898	2.18400	2.85669	2.34661	2.24203	2.56143	2.43020	1.72296	2.15225	3.07487	2.93633	2.11286	2.06757	2.62839	3.72298	3.69045	2.20329	3.14964	2.03511	2.12948	2.43787
0.0000509	2.65268	1.87471	3.55916	3.44744	3.55064	1.65826	1.89756	4.00802	2.80906	3.21856	3.17250	2.36638	2.84142	1.74673	2.22189	2.91270	2.83860	3.13828	2.33030	2.22074	1.99179	3.41527	2.30231	3.04004	1.83631	2.42876	2.21769	2.15057	4.05367	4.42638	3.42389	1.78448	3.09541	2.13240	2.78359	2.31808	2.20916	2.53390	2.46217	1.67853	2.25594	2.98598	2.87892	2.07489	2.10949	2.58858	3.63579	3.67873	2.12602	3.08368	1.87897	2.11652	2.55697
0.0000572	2.60204	1.85909	3.50599	3.58184	3.49757	1.68061	1.86107	3.91146	2.75722	3.13800	3.01376	2.27854	2.79551	1.71075	2.19937	2.71757	2.80763	3.05398	2.26522	2.18588	1.94648	3.41096	2.26555	2.96804	1.84127	2.38716	2.20918	2.11596	3.88004	4.34313	3.34635	1.77235	2.91206	2.21414	2.68890	2.43643	2.16063	2.48090	2.36082	1.63832	2.08661	2.86771	2.80164	2.01944	2.06172	2.52787	3.58433	3.44513	2.24331	3.15914	1.87587	2.08970	2.50514
0.0000643	2.54802	1.85701	3.53398	3.48948	3.52144	1.71515	1.93194	3.67583	2.62039	3.17625	3.05180	2.35960	2.84796	1.57011	2.23954	2.77019	2.83717	2.86371	2.28697	2.13216	1.96695	3.52976	2.32178	2.79937	1.87784	2.25914	2.25409	1.97494	3.78504	4.14008	3.14409	1.85724	2.96008	2.15336	2.47320	2.38046	1.99797	2.32932	2.33060	1.71948	2.07141	2.64235	2.61479	1.85491	2.01297	2.34107	3.60294	3.57188	2.09037	3.08217	1.84930	1.96262	2.35978
0.0000722	2.50303	1.76881	3.43550	3.44236	3.31038	1.60350	1.76931	3.69455	2.65574	3.09249	2.89254	2.26305	2.68714	1.64561	2.08452	2.60704	2.67113	2.87441	2.24876	1.98969	1.87658	3.53042	2.15311	2.81985	1.76427	2.32429	2.14945	2.05045	3.78385	4.16535	3.17787	1.73366	2.91386	2.17644	2.50886	2.37241	2.05850	2.37258	2.34925	1.57394	2.00812	2.64295	2.63601	1.90589	1.99120	2.27826	3.41779	3.43474	2.16119	2.91410	1.92014	2.03102	2.42269
0.0000811	2.44292	1.77121	3.30380	3.36912	3.20047	1.61877	1.77360	3.57575	2.60229	3.10686	2.81329	2.16169	2.63072	1.61080	2.01090	2.54803	2.58889	2.77478	2.19195	2.13252	1.90533	3.50525	2.06992	2.73909	1.74968	2.29114	2.08706	2.01572	3.67965	4.06321	2.95681	1.70264	2.85113	2.14838	2.41933	2.20655	2.00113	2.31104	2.30240	1.61138	2.08224	2.53117	2.54541	1.84453	1.84085	2.32071	3.29654	3.24004	2.01743	2.82893	1.88853	2.00148	2.38069
0.0000911	2.36441	1.73868	3.27818	3.14398	3.07945	1.63706	1.69500	3.29491	2.44169	3.06500	2.83975	2.22314	2.64989	1.45293	1.94904	2.57210	2.61198	2.54394	2.11964	2.05572	1.87810	3.30911	2.12213	2.63190	1.78460	2.12621	2.11865	1.85170	3.45092	3.80883	2.97344	1.77895	2.65923	2.06749	2.20080	2.26110	1.81332	2.22295	2.19445	1.70944	2.00247	2.38747	2.32524	1.65812	1.97043	2.24036	3.31552	3.27633	2.04966	2.85744	1.74192	1.85834	2.19885
0.0001024	2.29145	1.70656	3.15452	3.04299	2.95026	1.60579	1.64200	3.15011	2.37242	3.01609	2.74377	2.17678	2.56351	1.40858	1.86683	2.48694	2.51615	2.41778	2.06515	2.02043	1.83991	3.26295	2.03882	2.52551	1.75304	2.06559	2.06517	1.80001	3.31586	3.66939	2.85003	1.74343	2.66121	2.12031	2.12667	2.20179	1.74284	2.13796	2.13117	1.70721	1.93984	2.27345	2.21503	1.58523	1.92796	2.03493	3.19419	3.19940	1.98831	2.75847	1.70079	1.81840	2.13205
0.0001150	2.21019	1.66126	3.05303	3.05726	2.92070	1.51156	1.68706	3.10885	2.37814	2.97195	2.62569	2.12354	2.38573	1.37218	1.87119	2.37233	2.40136	2.37794	2.05483	1.95193	1.82965	3.32527	1.84953	2.32255	1.65975	2.01480	2.00195	1.75259	3.17130	3.52490	2.60986	1.60728	2.54418	2.10711	2.16163	2.05180	1.67672	1.95677	2.13270	1.66143	1.85367	2.08250	2.10685	1.51969	1.82591	1.95552	3.05256	2.98857	1.82637	2.55870	1.74953	1.77887	2.07679
0.0001292	2.12232	1.60934	2.90296	2.84812	2.76935	1.46825	1.62741	2.94467	2.29180	2.90024	2.50535	1.98251	2.26760	1.40649	1.77677	2.27257	2.20341	2.23663	1.98580	1.91189	1.83176	3.25317	1.85574	2.19309	1.61141	1.92482	1.86388	1.68654	3.10202	3.34529	2.46995	1.55377	2.35345	2.06300	2.10547	2.03625	1.59074	1.84800	2.06260	1.65425	1.70479	1.96474	2.07491	1.43588	1.84690	1.85795	2.81943	2.92749	1.75195	2.52398	1.69556	1.72310	1.98508
0.0001451	2.02695	1.55629	2.78675	2.82832	2.60074	1.50120	1.56173	2.76382	2.19045	2.78629	2.27628	1.92456	2.14942	1.26459	1.66804	2.14927	2.08223	2.07972	1.92612	1.84702	1.79989	3.14431	1.75462	2.06254	1.57281	1.83673	1.79060	1.71520	2.83018	3.15634	2.32814	1.49961	2.30559	1.99085	2.04691	1.93557	1.50734	1.73807	1.99509	1.71166	1.68617	1.86483	1.94003	1.35739	1.77224	1.76229	2.66618	2.79085	1.67681	2.30468	1.63699	1.66910	1.89821
0.0001630	1.92294	1.48821	2.59903	2.68224	2.42725	1.44761	1.49272	2.48442	2.10175	2.79068	2.20991	1.88798	2.10050	1.20209	1.55787	2.03562	2.04156	1.92175	1.81975	1.80124	1.70077	3.03867	1.65934	1.91450	1.51760	1.72545	1.78792	1.54000	2.62983	2.94497	2.28945	1.43631	2.17723	1.92428	2.00676	1.75270	1.41177	1.61093	1.84825	1.63817	1.60250	1.83583	1.70631	1.27075	1.69394	1.65891	2.59561	2.56697	1.59326	2.15634	1.50523	1.61459	1.78700
0.0001831	1.81264	1.42730	2.43365	2.43356	2.13875	1.34159	1.32951	2.41462	2.00955	2.70294	1.95109	1.74804	1.88108	1.22668	1.43083	1.82691	1.81432	1.66462	1.78119	1.65450	1.68644	2.78254	1.46680	1.85501	1.46024	1.68421	1.63717	1.55443	2.43445	2.81345	2.02611	1.46112	1.94760	1.88099	1.88228	1.65130	1.41253	1.56708	1.83399	1.53990	1.42894	1.65957	1.65846	1.27635	1.67996	1.65040	2.32374	2.47377	1.61054	2.09102	1.52149	1.62939	1.70087
0.0002057	1.69309	1.30419	2.26154	2.25769	1.94203	1.28952	1.24642	2.13435	1.81339	2.71269	1.75421	1.67724	1.78670	1.15606	1.22951	1.66490	1.65665	1.48514	1.68132	1.55157	1.63340	2.60763	1.35863	1.69584	1.43032	1.56230	1.54750	1.45657	2.29624	2.56944	1.85708	1.37950	1.85100	1.79263	1.83224	1.50681	1.31158	1.42724	1.72868	1.51541	1.30582	1.52718	1.51276	1.18925	1.64698	1.53631	2.12461	2.42420	1.49597	1.84016	1.46006	1.55529	1.63632
0.0002310	1.56396	1.21028	2.05575	2.06055	1.84635	1.26601	1.24856	2.05521	1.74855	2.44163	1.63731	1.62786	1.54666	1.01447	1.18356	1.57648	1.58161	1.39573	1.59575	1.45357	1.61373	2.53218	1.33855	1.45350	1.31827	1.35554	1.45892	1.36151	1.97871	2.21233	1.79068	1.21029	1.60485	1.78958	1.80348	1.36314	1.13608	1.21018	1.56689	1.46571	1.25191	1.45903	1.29090	1.03596	1.52121	1.34198	2.00978	2.24763	1.31199	1.74382	1.30697	1.39102	1.44158
0.0002595	1.43353	1.12229	1.87357	1.95105	1.66119	1.20765	1.16332	1.79981	1.63074	2.20223	1.44040	1.44358	1.37191	0.94749	1.06962	1.41212	1.42644	1.23422	1.48155	1.41966	1.47972	2.32495	1.24042	1.29688	1.24283	1.20931	1.35128	1.26782	1.74300	1.95660	1.62954	1.21764	1.42697	1.66217	1.86497	1.21026	1.04310	1.07202	1.44808	1.32289	1.12787	1.33259	1.15667	0.96366	1.50031	1.23734	1.80732	1.96769	1.21716	1.56442	1.23727	1.38882	1.30206
0.0002915	1.29115	0.99515	1.61814	1.67426	1.47914	1.13750	1.07338	1.61027	1.51592	1.83693	1.24463	1.34598	1.18506	0.86719	0.95740	1.24317	1.26849	1.08048	1.31210	1.31164	1.38257	2.10043	1.13555	1.13760	1.16060	1.04967	1.24015	1.16572	1.60917	1.69903	1.46371	1.14417	1.23977	1.61190	1.40387	1.12866	0.94254	0.93263	1.34255	1.31643	0.99935	1.19712	1.02189	0.88818	1.39667	1.13431	1.59731	1.92157	1.10187	1.38065	1.12459	1.20909	1.23464
0.0003275	1.14528	0.89653	1.48736	1.48315	1.21203	1.01345	0.90359	1.52524	1.32733	1.59575	0.97943	1.25361	1.08029	0.85937	0.78127	0.99523	1.02869	0.92175	1.28386	1.10526	1.32869	1.78597	0.96879	1.07156	1.10969	0.96419	1.19816	0.97648	1.28864	1.53496	1.22135	1.10022	1.14179	1.39837	1.10755	0.89846	0.92820	0.87575	1.27195	1.20689	0.80175	0.98185	0.97161	0.87923	1.30642	1.10045	1.29527	1.65348	1.04780	1.17251	1.12654	1.18694	1.01323
0.0003678	1.00758	0.78885	1.30574	1.35116	1.12291	0.92366	0.80902	1.32744	1.17359	1.30490	0.82183	1.13409	0.85981	0.76916	0.69133	0.82851	0.88595	0.80013	1.15244	0.97294	1.29836	1.55767	0.86595	0.91764	1.00385	0.81498	1.07487	0.87310	1.08443	1.30219	1.07055	0.93877	0.97204	1.31327	0.97223	0.75051	0.83048	0.71248	1.14302	1.15379	0.68141	0.87802	0.85600	0.79104	1.21162	0.99356	1.09466	1.64341	0.86995	0.93444	0.97980	1.00240	0.86384
0.0004132	0.87629	0.65564	1.12755	1.10167	0.89773	0.88056	0.76028	1.12396	1.11321	1.15986	0.74587	0.97596	0.76438	0.63945	0.65360	0.72008	0.81357	0.63465	0.99679	0.87145	1.28545	1.33003	0.81160	0.74436	0.85462	0.63161	0.87245	0.82850	0.96951	1.05852	0.98149	0.94264	0.75280	1.20318	0.81885	0.66334	0.68225	0.66553	0.93996	1.03538	0.61227	0.68836	0.69523	0.65586	1.03573	0.80140	0.97229	1.36948	0.76669	0.75579	0.84335	0.93390	0.75914
0.0004642	0.75283	0.57880	0.97171	0.91206	0.76900	0.76335	0.68331	0.96800	0.94899	1.02827	0.64178	0.83253	0.63398	0.57309	0.57943	0.58554	0.69716	0.55874	0.86841	0.73564	1.00510	1.12806	0.70558	0.64406	0.81228	0.53897	0.76915	0.66090	0.74922	0.87760	0.83293	0.80074	0.64307	1.07445	0.70571	0.55088	0.65330	0.58543	0.80744	0.88123	0.51726	0.58024	0.65342	0.59259	0.91710	0.69136	0.79772	1.23294	0.64130	0.62430	0.78591	0.81498	0.58711
0.0005214	0.63565	0.48013	0.82726	0.77888	0.67366	0.63514	0.54715	0.85825	0.72071	0.75553	0.51095	0.75816	0.50578	0.50975	0.47643	0.46726	0.55454	0.50657	0.75822	0.58531	0.85126	0.91060	0.55334	0.58037	0.64980	0.47650	0.71248	0.58815	0.65404	0.75599	0.67386	0.78732	0.57731	0.92339	0.56877	0.45355	0.51511	0.48054	0.70331	0.78729	0.43952	0.50189	0.53020	0.53276	0.82459	0.62622	0.59497	0.95494	0.56776	0.53353	0.71084	0.65985	0.49997
0.0005857	0.54096	0.42959	0.70105	0.63059	0.53138	0.57379	0.46703	0.69708	0.66615	0.74626	0.45684	0.60578	0.45446	0.44098	0.42911	0.42834	0.50124	0.42832	0.60621	0.47596	0.67947	0.78481	0.49438	0.48141	0.57213	0.42965	0.56267	0.47186	0.51277	0.60223	0.57701	0.62693	0.47774	0.77468	0.49841	0.40643	0.45569	0.43275	0.56867	0.73684	0.39648	0.44606	0.47167	0.45877	0.69290	0.50198	0.50852	0.80703	0.46509	0.45309	0.56349	0.55660	0.44053
0.0006579	0.46965	0.40237	0.56986	0.50185	0.47282	0.45682	0.40982	0.56279	0.52240	0.51506	0.41000	0.48530	0.40723	0.41483	0.38710	0.42772	0.44137	0.38856	0.49935	0.44548	0.49401	0.62136	0.41640	0.44002	0.46666	0.42149	0.46924	0.42927	0.46907	0.50559	0.47525	0.56922	0.44782	0.62430	0.42119	0.38553	0.40360	0.39135	0.47145	0.80033	0.38705	0.43924	0.41448	0.41221	0.57561	0.42110	0.44862	0.68076	0.42604	0.43416	0.46062	0.47429	0.43689
0.0007391	0.43306	0.39033	0.47208	0.42922	0.43068	0.41815	0.39835	0.44114	0.43275	0.44216	0.38679	0.43041	0.40149	0.41767	0.38676	0.45379	0.43125	0.39067	0.43007	0.46207	0.43068	0.48753	0.38439	0.42515	0.43486	0.44598	0.42065	0.42987	0.43119	0.45193	0.41831	0.55768	0.42690	0.53134	0.40812	0.40540	0.38495	0.38964	0.39634	0.57194	0.40637	0.47036	0.39041	0.41213	0.45019	0.39675	0.44726	0.54861	0.42795	0.40994	0.40998	0.40448	0.46229
0.0008302	0.44412	0.40632	0.49540	0.39667	0.42457	0.40743	0.47265	0.44514	0.41423	0.42516	0.45324	0.38975	0.42575	0.42767	0.49248	0.48669	0.40135	0.49534	0.42898	0.45544	0.40239	0.44762	0.44792	0.41596	0.40423	0.44515	0.40883	0.42318	0.41800	0.41533	0.43506	0.50473	0.43375	0.44508	0.49744	0.49151	0.46478	0.47025	0.43573	0.45785	0.49823	0.46238	0.40656	0.41089	0.44546	0.45655	0.42748	0.42052	0.49593	0.51184	0.46028	0.43885	0.46387
0.0009326	0.50841	0.46381	0.55002	0.49594	0.48975	0.48124	0.54735	0.48847	0.46390	0.51570	0.55243	0.50272	0.54975	0.53705	0.50285	0.51469	0.49663	0.52783	0.46625	0.54262	0.50704	0.42398	0.48156	0.47447	0.47808	0.54481	0.49384	0.54151	0.46820	0.47646	0.47714	0.46856	0.51830	0.46300	0.53385	0.53945	0.54937	0.53504	0.51856	0.42185	0.52547	0.58385	0.54441	0.51874	0.43477	0.57899	0.50266	0.44583	0.57145	0.58049	0.46802	0.53071	0.54468
0.0010476	0.61159	0.57008	0.65823	0.56337	0.58276	0.57105	0.58176	0.52902	0.62285	0.60837	0.65834	0.57973	0.61749	0.64957	0.63480	0.62230	0.63364	0.64461	0.57083	0.60922	0.60548	0.57416	0.59758	0.57203	0.58191	0.63279	0.61257	0.65577	0.62538	0.58508	0.62840	0.55356	0.62437	0.46303	0.67292	0.61873	0.60474	0.66598	0.67282	0.56079	0.65822	0.63950	0.59079	0.62918	0.58161	0.62064	0.60706	0.58518	0.64220	0.64966	0.62931	0.65587	0.70227
0.0011768	0.79245	0.74336	0.84204	0.78735	0.78095	0.81446	0.83285	0.77592	0.79772	0.85216	0.79027	0.81762	0.81720	0.76473	0.76291	0.76873	0.82441	0.88154	0.70844	0.72894	0.81860	0.74377	0.72205	0.80551	0.83397	0.75833	0.77712	0.76641	0.79004	0.83218	0.71696	0.86950	0.75043	0.75898	0.77949	0.78149	0.76050	0.76555	0.75937	0.84092	0.82015	0.75379	0.75190	0.76290	0.79653	0.80459	0.79396	0.92249	0.93092	0.73966	0.78808	0.81272	0.80751
0.0013219	1.68931	1.66980	1.73275	1.69747	1.67059	1.68139	1.70143	1.67509	1.66695	1.71084	1.67215	1.69825	1.67512	1.68131	1.66931	1.67613	1.67043	1.70709	1.67585	1.66445	1.70054	1.75658	1.67291	1.67683	1.73929	1.67070	1.70130	1.68209	1.67071	1.67224	1.67421	1.73202	1.69264	1.76492	1.69286	1.67625	1.67504	1.67297	1.67707	1.71643	1.68470	1.66852	1.67315	1.67760	1.74511	1.66986	1.67374	1.73994	1.72283	1.66620	1.67427	1.67558	1.68240
0.0014850	1.98387	1.96509	2.01223	1.99647	1.98394	1.98019	1.97619	1.99838	1.97438	1.99027	1.96830	1.98448	1.97463	1.97078	1.96524	1.96719	1.97398	1.98150	1.97776	1.96732	1.98572	2.04279	1.98021	1.99083	2.03086	1.96572	2.00366	1.98908	1.98052	1.98492	1.97300	2.01585	1.99227	2.04924	1.98433	1.96224	1.96368	1.96376	1.97524	2.00231	1.96185	1.96847	1.96888	1.97010	2.03404	1.96906	1.97747	2.01183	1.97266	1.96559	1.98757	1.97628	1.96245
0.0016681	2.18430	2.15997	2.20653	2.20188	2.19828	2.18727	2.17191	2.21322	2.18168	2.18527	2.17033	2.18120	2.17947	2.17143	2.16309	2.16792	2.18229	2.17913	2.18419	2.17249	2.18464	2.22027	2.19705	2.20501	2.21615	2.16507	2.20579	2.19761	2.19167	2.19767	2.17807	2.20479	2.19889	2.22668	2.18864	2.15686	2.15894	2.16009	2.18039	2.19867	2.14904	2.17279	2.16912	2.17218	2.21662	2.17412	2.18536	2.19098	2.15289	2.16698	2.20442	2.18305	2.15337
0.0018738	2.33329	2.31591	2.34822	2.34456	2.34800	2.34064	2.32568	2.35146	2.33704	2.33109	2.32784	2.32842	2.33498	2.32799	2.31733	2.32520	2.33950	2.33091	2.33579	2.33048	2.33417	2.34952	2.34810	2.34926	2.34717	2.32156	2.34426	2.34134	2.34425	2.34642	2.33328	2.33993	2.34465	2.35155	2.33960	2.31288	2.31381	2.31614	2.33529	2.34045	2.29221	2.33063	2.32460	2.32955	2.34754	2.33285	2.34036	2.31934	2.29895	2.32341	2.35022	2.33896	2.30552
0.0021049	2.43607	2.42925	2.44239	2.44079	2.44302	2.44105	2.43479	2.44309	2.44028	2.43351	2.43740	2.43164	2.43947	2.43628	2.42909	2.43601	2.44128	2.43567	2.43633	2.43890	2.43723	2.44217	2.44242	2.44298	2.44092	2.43326	2.43992	2.43840	2.44227	2.44208	2.43643	2.43669	2.44142	2.44239	2.44005	2.43000	2.42927	2.43117	2.43876	2.43877	2.39989	2.43868	2.43390	2.43687	2.44131	2.43972	2.44136	2.41273	2.41114	2.43557	2.44314	2.44112	2.42268
0.0023645	2.51271	2.51051	2.51560	2.51510	2.51586	2.51546	2.51375	2.51570	2.51527	2.51175	2.51470	2.51058	2.51513	2.51395	2.50985	2.51434	2.51548	2.51330	2.51249	2.51518	2.51407	2.51549	2.51554	2.51583	2.51494	2.51272	2.51460	2.51392	2.51576	2.51543	2.51276	2.51286	2.51538	2.51535	2.51500	2.51291	2.51206	2.51247	2.51465	2.51435	2.48382	2.51507	2.51278	2.51402	2.51518	2.51525	2.51559	2.48766	2.49655	2.51465	2.51578	2.51558	2.50979
0.0026561	2.57694	2.57736	2.57894	2.57878	2.57898	2.57891	2.57849	2.57891	2.57883	2.57745	2.57873	2.57689	2.57883	2.57844	2.57640	2.57864	2.57889	2.57816	2.57745	2.57883	2.57850	2.57888	2.57887	2.57898	2.57868	2.57793	2.57858	2.57834	2.57898	2.57882	2.57757	2.57783	2.57886	2.57878	2.57874	2.57833	2.57792	2.57798	2.57866	2.57854	2.55406	2.57883	2.57797	2.57845	2.57879	2.57883	2.57894	2.55317	2.55263	2.57882	2.57894	2.57895	2.57741
