eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0000320	2.95054	2.52769	3.50648	3.10694	3.11223	3.45746	2.90910	2.66486	2.84521	2.99915	3.33070	3.18585	2.68490	2.75216	2.96026	3.40030	3.50498	3.14507	2.81075	3.08020	3.67693	3.19079	2.82075	3.01371	0.90391	2.78063	0.70264	3.45608	3.63743	3.52001	3.06719	3.14172	3.32467	3.52708	3.10190	1.78582	3.00548	2.62757	2.76397	2.92169	3.20258	3.46092	2.99876	3.19794	3.28788	1.31154	3.26134	3.24111	3.74331	2.58812	2.47253	3.30692	2.53382
0.0000359	2.97491	2.60933	3.54497	3.03717	3.12343	3.49082	3.02204	2.73901	2.85999	2.95817	3.31353	3.15934	2.73948	2.75669	2.99889	3.40090	3.56908	3.20343	2.84435	3.14998	3.67100	3.21047	2.91774	3.04388	0.87425	2.82138	0.71149	3.47507	3.63079	3.54399	3.12708	3.29687	3.31494	3.55377	3.11132	1.86715	3.01484	2.63361	2.78320	2.90805	3.18227	3.50923	2.97071	3.22570	3.30707	1.29088	3.34338	3.24535	3.74799	2.64531	2.39081	3.25835	2.75131
0.0000404	3.00931	2.58838	3.54722	3.16249	3.15731	3.45692	3.11395	2.81723	2.90019	2.98249	3.41060	3.21655	2.78624	2.81735	3.12288	3.45857	3.54148	3.23475	2.84509	3.12196	3.59985	3.27955	2.97249	3.13876	0.88915	2.79129	0.76373	3.47281	3.67340	3.60185	3.13224	3.28653	3.36731	3.54199	3.13108	1.91208	3.01022	2.60117	2.83597	2.98910	3.27490	3.59428	3.00296	3.26328	3.29862	1.38654	3.38995	3.24992	3.77653	2.61914	2.47327	3.39276	2.60693
0.0000453	3.04568	2.66081	3.58926	3.08032	3.17401	3.52042	3.16153	2.92774	2.92863	3.00088	3.43074	3.20508	2.81060	2.89755	3.20259	3.35352	3.58797	3.31048	2.91175	3.15736	3.60868	3.33029	3.01713	3.11318	0.94242	2.84659	0.83082	3.57063	3.72700	3.62779	3.20432	3.31431	3.39912	3.51511	3.14533	1.93845	2.98052	2.67322	2.82577	2.92800	3.29839	3.60087	3.08498	3.34856	3.32453	1.51655	3.40549	3.28323	3.78949	2.69649	2.54909	3.45820	2.72810
0.0000509	3.08933	2.71786	3.61328	3.21634	3.16648	3.49267	3.22524	3.00528	3.00434	2.99256	3.44590	3.32927	2.85616	2.86777	3.30503	3.52054	3.58163	3.37921	2.74775	3.12073	3.72093	3.41397	3.04865	3.04276	1.04781	2.84827	0.96845	3.61010	3.77283	3.66867	3.16061	3.34549	3.40899	3.64190	3.15643	2.01660	3.09952	2.76495	2.86554	3.02417	3.36819	3.60857	3.11375	3.41918	3.37801	1.53296	3.48587	3.29926	3.86204	2.74036	2.55828	3.48076	2.73559
0.0000572	3.13337	2.76128	3.65093	3.12851	3.23212	3.57646	3.25110	3.03132	3.01247	3.04363	3.48113	3.36209	2.95839	2.94670	3.42924	3.55051	3.62859	3.42722	2.88284	3.09386	3.70279	3.48755	3.11151	3.13030	1.14285	2.90873	1.05867	3.65044	3.80964	3.72181	3.25610	3.24904	3.45977	3.61420	3.16914	2.13346	3.01580	2.83526	2.88139	3.09249	3.42849	3.65533	3.16185	3.44841	3.34160	1.64079	3.53289	3.35718	3.91839	2.77577	2.63089	3.49089	2.81907
0.0000643	3.17724	2.77737	3.69304	3.23150	3.24522	3.57809	3.30060	3.17870	3.06751	3.03736	3.50779	3.38111	2.98386	2.97516	3.53329	3.54801	3.66372	3.52063	2.93551	3.18485	3.69214	3.52703	3.14879	3.20529	1.24345	2.97456	1.15531	3.70112	3.84059	3.75596	3.26248	3.33429	3.47334	3.70710	3.17206	2.23362	3.09184	2.87910	2.94039	3.15811	3.45401	3.67904	3.16175	3.52133	3.35633	1.76475	3.50477	3.33834	3.91915	2.79378	2.68466	3.52689	2.78767
0.0000722	3.22470	2.76425	3.72319	3.27103	3.28959	3.61160	3.39044	3.24918	3.14097	3.05374	3.54563	3.46428	3.05856	3.03848	3.62723	3.59303	3.67178	3.54314	2.88400	3.16310	3.76941	3.60663	3.18109	3.19148	1.41184	3.00115	1.30151	3.69955	3.86958	3.79809	3.32533	3.40597	3.49237	3.72263	3.23020	2.30761	3.10170	2.76726	2.97752	3.23409	3.45651	3.72830	3.25916	3.56468	3.44595	1.91201	3.62504	3.35931	3.97561	2.82305	2.73712	3.58956	2.76797
0.0000811	3.27492	2.81914	3.74294	3.31512	3.31108	3.66703	3.50146	3.38329	3.18137	3.10263	3.56961	3.44513	3.12472	3.08567	3.72477	3.60294	3.63734	3.60905	3.01571	3.16877	3.79751	3.67642	3.28516	3.18124	1.57964	3.04825	1.42900	3.73815	3.87974	3.85159	3.34339	3.42610	3.55236	3.74153	3.25382	2.41975	3.03809	2.91616	3.01309	3.27663	3.56181	3.75570	3.27426	3.61261	3.41538	2.01615	3.67946	3.40908	3.98052	2.89323	2.81265	3.62190	2.81986
0.0000911	3.32911	2.89118	3.79335	3.35199	3.30872	3.66592	3.59357	3.42097	3.22256	3.15415	3.60104	3.54056	3.16020	3.11385	3.80803	3.66752	3.72791	3.65122	2.97179	3.12594	3.78351	3.76737	3.34493	3.24259	1.73597	3.08474	1.63581	3.79298	3.91806	3.84860	3.37695	3.45109	3.54714	3.79662	3.28284	2.55533	3.13844	3.02580	3.04431	3.37514	3.57888	3.78808	3.35887	3.66551	3.52322	2.17782	3.72972	3.39213	4.04160	2.92769	2.89395	3.67754	2.86623
0.0001024	3.38824	2.93717	3.82981	3.38416	3.36723	3.72551	3.64531	3.57786	3.29443	3.22726	3.64474	3.58394	3.21398	3.19646	3.93000	3.63887	3.76413	3.68559	3.00165	3.27431	3.82133	3.81857	3.39556	3.28719	1.93078	3.14030	1.86053	3.84192	3.94218	3.89274	3.44138	3.48533	3.60506	3.82846	3.28940	2.70954	3.15576	3.06401	3.07984	3.43506	3.68371	3.78956	3.37632	3.72843	3.57237	2.32217	3.77965	3.46040	4.06389	2.97148	2.94908	3.70448	2.82998
0.0001150	3.44901	3.00031	3.88675	3.37888	3.39993	3.78214	3.75772	3.66177	3.36615	3.23641	3.70598	3.60578	3.29009	3.23768	3.98824	3.70114	3.79242	3.75380	3.10163	3.21717	3.87197	3.84176	3.42357	3.31140	2.16856	3.18570	2.08804	3.91131	3.99547	3.96659	3.51394	3.51503	3.64660	3.88402	3.32379	2.83034	3.18612	3.10290	3.12619	3.47649	3.74453	3.83708	3.47374	3.76862	3.58835	2.49579	3.84264	3.51152	4.10712	3.00923	3.04001	3.76529	2.91997
0.0001292	3.51514	3.06774	3.93420	3.44124	3.40865	3.83346	3.81357	3.77897	3.40030	3.30003	3.74343	3.71598	3.37090	3.31782	4.03014	3.76035	3.84530	3.82702	3.09872	3.30995	3.90629	3.94704	3.51887	3.31376	2.42648	3.24826	2.35909	3.93277	4.03481	3.98539	3.56433	3.54437	3.70925	3.92444	3.36331	3.00951	3.20903	3.12485	3.15587	3.56915	3.80013	3.84190	3.53955	3.81661	3.68655	2.70445	3.90070	3.57199	4.09559	3.07421	3.15204	3.81664	2.91395
0.0001451	3.57905	3.11804	3.96639	3.51843	3.43195	3.87841	3.91483	3.85388	3.44918	3.35043	3.78235	3.75891	3.42492	3.37591	4.09680	3.81832	3.88375	3.86023	3.10496	3.32429	3.92906	3.99479	3.55119	3.38812	2.70105	3.30872	2.65988	3.96324	4.07378	4.01798	3.63766	3.58959	3.74068	3.95157	3.41480	3.16730	3.26539	3.17568	3.21480	3.62660	3.84321	3.91069	3.58004	3.90207	3.71345	2.87372	3.93606	3.62546	4.11342	3.11949	3.30071	3.86002	2.97455
0.0001630	3.64607	3.15893	4.01407	3.55566	3.47593	3.92512	3.96152	3.91513	3.52926	3.43110	3.82719	3.82567	3.49310	3.45845	4.14545	3.85451	3.92169	3.90776	3.10213	3.37068	3.94203	4.03456	3.63009	3.45096	2.98921	3.37493	3.01236	4.01293	4.09453	4.02427	3.72915	3.65947	3.80556	3.99110	3.45830	3.32192	3.30528	3.16524	3.29448	3.69828	3.89664	3.93925	3.64917	3.94572	3.78429	3.09858	3.97043	3.68097	4.15283	3.17888	3.38997	3.90681	3.01482
0.0001831	3.71133	3.29588	4.03936	3.62866	3.48357	3.98397	3.99564	3.99569	3.59749	3.49921	3.87772	3.88521	3.56304	3.51235	4.16627	3.89075	3.95814	3.95949	3.17458	3.41849	4.03006	4.07771	3.67196	3.52639	3.27104	3.44562	3.30479	4.03839	4.11177	4.04806	3.78762	3.73588	3.85458	4.02450	3.48126	3.48164	3.34548	3.22528	3.35974	3.74339	3.93336	3.96519	3.70557	3.97755	3.84619	3.29864	3.99815	3.75468	4.16157	3.23446	3.52769	3.95699	3.05102
0.0002057	3.77530	3.41995	4.07041	3.68163	3.51756	4.03574	4.05984	4.04292	3.67266	3.59533	3.88705	3.94390	3.65556	3.59770	4.17294	3.93943	3.97148	4.00501	3.18280	3.46994	4.06976	4.10452	3.71671	3.61006	3.54704	3.51017	3.58706	4.06576	4.12361	4.07632	3.86567	3.78921	3.91495	4.05802	3.54043	3.62026	3.41917	3.32452	3.42003	3.79641	3.97098	3.95613	3.73250	4.02053	3.92862	3.47956	4.06145	3.82153	4.16322	3.29697	3.65307	4.00362	3.08586
0.0002310	3.83863	3.51345	4.09261	3.77601	3.54585	4.07562	4.08664	4.08601	3.73739	3.70295	3.98407	3.95685	3.69529	3.65697	4.17119	3.98356	4.02838	4.03310	3.22180	3.55831	4.10402	4.12374	3.78684	3.70602	3.78287	3.58162	3.85166	4.08089	4.13335	4.09134	3.94986	3.88335	3.97826	4.07806	3.57932	3.71250	3.49789	3.38622	3.51518	3.83481	4.02168	4.02004	3.82632	4.05480	3.99083	3.64437	4.08554	3.91141	4.16006	3.34558	3.72309	4.03571	3.15447
0.0002595	3.89720	3.60599	4.10896	3.86076	3.57357	4.09962	4.09646	4.10798	3.81979	3.81080	4.02043	4.03510	3.80275	3.75288	4.16193	4.01773	4.05450	4.05236	3.27786	3.68372	4.11786	4.12913	3.83385	3.83206	3.97083	3.68580	4.00023	4.09022	4.12869	4.09193	4.00915	3.95460	4.02491	4.09099	3.63482	3.82537	3.60959	3.45961	3.61914	3.87769	4.04917	4.03671	3.87761	4.07277	4.04356	3.77748	4.09883	3.98459	4.15047	3.41362	3.86318	4.05988	3.21740
0.0002915	3.94441	3.71266	4.11194	3.95267	3.61558	4.10235	4.09717	4.11109	3.88688	3.88380	4.04722	4.07409	3.86631	3.82800	4.14523	4.04387	4.06764	4.06214	3.42717	3.83136	4.12553	4.12474	3.87618	3.91594	4.04264	3.76028	4.06228	4.08667	4.11957	4.08800	4.04513	4.00216	4.04996	4.09296	3.69749	3.87840	3.73167	3.73445	3.71435	3.90783	4.06172	4.04449	3.92526	4.08000	4.07395	3.88002	4.10069	4.03478	4.13579	3.49522	3.93762	4.06926	3.28284
0.0003275	3.97565	3.79294	4.10117	4.00423	3.63826	4.09517	4.08583	4.10101	3.93696	3.92920	4.05489	4.08455	3.91670	3.88263	4.12204	4.05200	4.06754	4.05999	3.66140	3.94935	4.11342	4.10977	3.90979	3.97611	4.05725	3.81677	4.07469	4.07500	4.10261	4.07469	4.05783	4.03500	4.05814	4.08464	3.76044	3.90570	3.84560	3.88638	3.79655	3.92873	4.05938	4.04654	3.95319	4.07479	4.07980	3.94533	4.09098	4.05324	4.11402	3.55969	3.97557	4.06539	3.45346
0.0003678	3.98780	3.85338	4.07836	4.02693	3.66279	4.07424	4.06513	4.07835	3.96421	3.96014	4.04681	4.07495	3.94229	3.91338	4.09323	4.04537	4.05597	4.04874	3.84163	4.00412	4.09097	4.08599	3.92807	4.00093	4.04688	3.86017	4.06462	4.05530	4.07840	4.05432	4.05031	4.04107	4.05004	4.06595	3.79883	3.91691	3.90828	3.98182	3.85469	3.93691	4.04631	4.03368	3.96287	4.06052	4.06864	3.97197	4.07106	4.05451	4.08675	3.61261	3.99020	4.05091	3.61109
0.0004132	3.98433	3.89355	4.04966	4.02132	3.67375	4.04636	4.03827	4.04934	3.97583	3.96312	4.02992	4.05256	3.95135	3.93068	4.05988	4.02737	4.03416	4.02843	3.95020	4.01557	4.06108	4.05579	3.93310	4.00053	4.02571	3.88440	4.04100	4.02793	4.04881	4.02752	4.02972	4.02792	4.02860	4.04048	3.83610	3.91918	3.94131	4.01068	3.89457	3.93379	4.02380	4.01193	3.95987	4.03633	4.04458	3.97785	4.04366	4.03804	4.05481	3.65696	3.98760	4.02819	3.73665
0.0004642	3.96681	3.90770	4.01391	4.00104	3.67780	4.01195	4.00484	4.01343	3.97027	3.94926	4.00123	4.02084	3.94538	3.93222	4.02211	3.99934	4.00401	3.99997	3.98112	4.00046	4.02391	4.01984	3.92465	3.98241	3.99547	3.89118	4.00857	3.99582	4.01326	3.99473	3.99962	4.00300	3.99935	4.00802	3.85050	3.90954	3.94511	4.00030	3.91180	3.92141	3.99416	3.98327	3.94714	4.00566	4.01170	3.96417	4.00998	4.00923	4.01820	3.67909	3.97035	3.99768	3.81628
0.0005214	3.93848	3.88868	3.97322	3.96671	3.67401	3.97119	3.96539	3.97257	3.94816	3.92551	3.96482	3.98112	3.92673	3.91816	3.97977	3.96307	3.96633	3.96439	3.96163	3.96867	3.98158	3.97825	3.90714	3.95298	3.95879	3.88228	3.96880	3.95706	3.97283	3.95680	3.96191	3.96723	3.96200	3.96925	3.85368	3.88939	3.92934	3.96916	3.90921	3.90075	3.95704	3.94791	3.92331	3.96807	3.97211	3.93866	3.97020	3.97134	3.97672	3.69563	3.94188	3.96068	3.85366
0.0005857	3.90105	3.86141	3.92720	3.92355	3.66478	3.92490	3.92080	3.92580	3.91397	3.89065	3.92105	3.93484	3.89529	3.89010	3.93242	3.92003	3.92183	3.92167	3.92234	3.92529	3.93382	3.93114	3.87885	3.91392	3.91566	3.86145	3.92250	3.91291	3.92689	3.91252	3.91788	3.92414	3.91811	3.92469	3.84287	3.86104	3.89779	3.92616	3.88781	3.87025	3.91348	3.90502	3.89047	3.92393	3.92650	3.90277	3.92473	3.92666	3.92995	3.70210	3.90420	3.91726	3.85562
0.0006579	3.85524	3.82980	3.87546	3.87287	3.64592	3.87306	3.87013	3.87346	3.86792	3.84620	3.87041	3.88247	3.85349	3.85065	3.87972	3.87002	3.87082	3.87213	3.87285	3.87417	3.88066	3.87845	3.84000	3.86683	3.86619	3.82713	3.87012	3.86262	3.87518	3.86236	3.86754	3.87336	3.86795	3.87387	3.81367	3.82253	3.85584	3.87515	3.85205	3.83009	3.86369	3.85729	3.84863	3.87329	3.87492	3.85836	3.87319	3.87520	3.87774	3.69392	3.85825	3.86756	3.83186
0.0007391	3.80175	3.78179	3.81771	3.81532	3.61659	3.81503	3.81308	3.81544	3.81417	3.79448	3.81305	3.82390	3.80226	3.80091	3.82111	3.81314	3.81322	3.81543	3.81592	3.81622	3.82172	3.81980	3.79140	3.81207	3.80992	3.78147	3.81162	3.80604	3.81739	3.80598	3.81061	3.81610	3.81118	3.81665	3.77432	3.77494	3.80405	3.81735	3.80291	3.78182	3.80717	3.80154	3.79781	3.81611	3.81712	3.80494	3.81534	3.81750	3.81952	3.67691	3.80457	3.81125	3.79116
0.0008302	3.74062	3.72517	3.75329	3.75106	3.57882	3.75074	3.74935	3.75099	3.75182	3.73427	3.74878	3.75890	3.74227	3.74201	3.75618	3.74943	3.74887	3.75199	3.75185	3.75162	3.75662	3.75475	3.73370	3.74979	3.74673	3.72524	3.74684	3.74282	3.75299	3.74274	3.74692	3.75208	3.74765	3.75279	3.72365	3.71843	3.74373	3.75306	3.74386	3.72449	3.74417	3.73943	3.73846	3.75219	3.75296	3.74379	3.75112	3.75313	3.75488	3.64485	3.74295	3.74829	3.73686
0.0009326	3.67188	3.66040	3.68217	3.67999	3.53295	3.67943	3.67884	3.67999	3.68168	3.66604	3.67757	3.68719	3.67410	3.67448	3.68457	3.67860	3.67760	3.68137	3.68108	3.68023	3.68497	3.68299	3.66724	3.68017	3.67648	3.65976	3.67541	3.67271	3.68177	3.67260	3.67619	3.68107	3.67727	3.68204	3.66047	3.65268	3.67521	3.68208	3.67566	3.65862	3.67407	3.66971	3.67108	3.68131	3.68191	3.67500	3.68010	3.68175	3.68351	3.60056	3.67392	3.67824	3.67172
0.0010476	3.59555	3.58741	3.60421	3.60202	3.47407	3.60136	3.60124	3.60206	3.60414	3.59038	3.59942	3.60857	3.59789	3.59901	3.60608	3.60062	3.59928	3.60360	3.60325	3.60197	3.60649	3.60438	3.59239	3.60317	3.59911	3.58589	3.59730	3.59553	3.60351	3.59536	3.59838	3.60297	3.59987	3.60419	3.58758	3.57851	3.59887	3.60399	3.59927	3.58446	3.59689	3.59310	3.59581	3.60341	3.60397	3.59851	3.60209	3.60330	3.60527	3.54281	3.59756	3.60110	3.59725
0.0011768	3.51191	3.50586	3.51944	3.51726	3.40549	3.51643	3.51661	3.51737	3.51948	3.50724	3.51443	3.52314	3.51423	3.51584	3.52079	3.51568	3.51413	3.51868	3.51836	3.51690	3.52124	3.51876	3.50991	3.51901	3.51480	3.50387	3.51255	3.51145	3.51838	3.51123	3.51364	3.51801	3.51545	3.51943	3.50608	3.49640	3.51511	3.51922	3.51532	3.50263	3.51266	3.50966	3.51293	3.51860	3.51921	3.51476	3.51720	3.51794	3.52028	3.47241	3.51388	3.51698	3.51467
0.0013219	3.42171	3.41699	3.42834	3.42618	3.33019	3.42515	3.42565	3.42622	3.42836	3.41730	3.42315	3.43143	3.42389	3.42578	3.42919	3.42437	3.42276	3.42736	3.42726	3.42550	3.42968	3.42681	3.42050	3.42829	3.42414	3.41459	3.42164	3.42103	3.42704	3.42077	3.42263	3.42668	3.42481	3.42829	3.41725	3.40715	3.42465	3.42834	3.42466	3.41387	3.42196	3.41966	3.42335	3.42743	3.42802	3.42434	3.42596	3.42609	3.42897	3.39194	3.42382	3.42649	3.42505
0.0014850	3.32612	3.32171	3.33218	3.32991	3.24749	3.32865	3.32948	3.33011	3.33188	3.32192	3.32683	3.33453	3.32822	3.33030	3.33243	3.32789	3.32614	3.33087	3.33102	3.32892	3.33289	3.32961	3.32558	3.33217	3.32829	3.31983	3.32574	3.32543	3.33047	3.32509	3.32650	3.33015	3.32886	3.33191	3.32248	3.31230	3.32877	3.33226	3.32859	3.31964	3.32614	3.32432	3.32820	3.33107	3.33154	3.32854	3.32945	3.32897	3.33239	3.30360	3.32830	3.33067	3.32954
0.0016681	3.22697	3.22293	3.23227	3.23019	3.15996	3.22872	3.22985	3.23061	3.23191	3.22307	3.22725	3.23414	3.22904	3.23111	3.23225	3.22809	3.22620	3.23096	3.23128	3.22894	3.23263	3.22900	3.22669	3.23238	3.22901	3.22153	3.22652	3.22645	3.23044	3.22601	3.22704	3.23021	3.22959	3.23203	3.22385	3.21393	3.22932	3.23268	3.22908	3.22167	3.22688	3.22549	3.22930	3.23129	3.23160	3.22927	3.22964	3.22847	3.23242	3.20995	3.22905	3.23124	3.23030
0.0018738	3.12662	3.12307	3.13096	3.12927	3.07062	3.12785	3.12906	3.12988	3.13074	3.12314	3.12667	3.13257	3.12848	3.13053	3.13093	3.12725	3.12530	3.12977	3.13031	3.12786	3.13118	3.12738	3.12656	3.13136	3.12860	3.12201	3.12621	3.12636	3.12929	3.12583	3.12654	3.12916	3.12907	3.13093	3.12387	3.11465	3.12859	3.13182	3.12841	3.12250	3.12648	3.12547	3.12898	3.13035	3.13056	3.12874	3.12869	3.12696	3.13124	3.11398	3.12858	3.13057	3.12969
0.0021049	3.02755	3.02457	3.03105	3.02964	2.98253	3.02835	3.02960	3.03036	3.03084	3.02454	3.02753	3.03231	3.02914	3.03101	3.03097	3.02788	3.02595	3.02991	3.03059	3.02815	3.03101	3.02729	3.02766	3.03150	3.02943	3.02375	3.02723	3.02758	3.02951	3.02701	3.02739	3.02947	3.02978	3.03105	3.02519	3.01712	3.02910	3.03209	3.02903	3.02457	3.02741	3.02675	3.02976	3.03068	3.03078	3.02943	3.02906	3.02705	3.03129	3.01851	3.02933	3.03106	3.03020
0.0023645	2.93194	2.92992	2.93476	2.93347	2.89795	2.93239	2.93359	2.93421	2.93440	2.92951	2.93189	2.93555	2.93323	2.93479	2.93451	2.93205	2.93036	2.93358	2.93428	2.93202	2.93437	2.93100	2.93217	2.93500	2.93361	2.92894	2.93172	2.93221	2.93328	2.93163	2.93181	2.93330	2.93384	2.93460	2.92997	2.92361	2.93308	2.93563	2.93311	2.92997	2.93185	2.93146	2.93384	2.93443	2.93443	2.93351	2.93293	2.93100	2.93475	2.92584	2.93345	2.93488	2.93404
0.0026561	2.84130	2.83973	2.84322	2.84229	2.81786	2.84148	2.84255	2.84295	2.84297	2.83951	2.84126	2.84385	2.84226	2.84343	2.84309	2.84129	2.83994	2.84234	2.84299	2.84103	2.84283	2.84010	2.84157	2.84345	2.84264	2.83909	2.84116	2.84168	2.84214	2.84117	2.84122	2.84217	2.84277	2.84314	2.83976	2.83547	2.84204	2.84403	2.84214	2.84012	2.84126	2.84107	2.84274	2.84313	2.84304	2.84249	2.84186	2.84018	2.84320	2.83750	2.84246	2.84354	2.84277
