eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0000320	2.93432	2.76620	3.09043	3.01644	2.85247	3.04015	2.91406	3.09035	2.72014	3.03345	2.70488	3.05164	2.91676	3.03115	3.00088	2.88853	2.90017	2.31327	2.81268	2.89568	3.00693	2.10800	2.90268	3.18925	2.79609	3.00161	2.92592	2.94608	3.02563	3.18048	2.98109	2.97689	2.70959	3.05932	3.00295	3.07879	2.77132	3.07614	3.05760	2.95574	2.79938	3.13292	2.96078	3.09113	2.92067	2.82002	2.91325	3.05930	3.16652	3.07162	2.80667	3.05952	2.97932
0.0000359	2.94188	2.77510	3.09467	3.01956	2.86044	3.04345	2.91959	3.09577	2.72973	3.03546	2.71730	3.05464	2.92142	3.03385	3.00006	2.89530	2.91273	2.35388	2.82324	2.90110	3.01141	2.18606	2.90817	3.19300	2.80345	3.00484	2.93317	2.95056	3.03007	3.18342	2.98442	2.98167	2.72217	3.06185	3.00925	3.08405	2.78014	3.08048	3.06211	2.96224	2.80843	3.13484	2.96418	3.09455	2.92360	2.82877	2.92006	3.06472	3.16967	3.07525	2.81650	3.06030	2.98332
0.0000404	2.95079	2.78483	3.09841	3.02195	2.86873	3.04873	2.92491	3.10246	2.73794	3.03951	2.73010	3.05759	2.92518	3.03560	2.99484	2.90222	2.92613	2.39645	2.83520	2.92725	3.01602	2.26689	2.91287	3.19652	2.81161	3.00714	2.94097	2.95527	3.02772	3.18137	2.98752	2.98569	2.73636	3.06723	3.01503	3.09046	2.79004	3.08490	3.07689	2.96883	2.81799	3.13736	2.98286	3.09796	2.92866	2.83825	2.92737	3.07233	3.17283	3.07895	2.82699	3.06128	3.00265
0.0000453	2.95784	2.79578	3.10730	3.01362	2.89237	3.04344	2.93169	3.11191	2.75140	3.05005	2.73940	3.05622	2.93090	3.01514	2.99494	2.90000	2.94128	2.44286	2.85046	2.91379	3.02215	2.34983	2.93638	3.17972	2.80153	3.01127	2.94992	2.96119	3.03768	3.19117	3.00751	2.99243	2.75287	3.06861	3.01330	3.07456	2.80055	3.10679	3.07252	2.97701	2.84721	3.14063	2.97231	3.10234	2.93519	2.84909	2.91978	3.08919	3.17556	3.08375	2.83617	3.06164	2.99274
0.0000509	2.96738	2.80786	3.11279	3.01761	2.90254	3.04961	2.93839	3.11974	2.76370	3.05386	2.75511	3.05909	2.93646	3.01916	2.99806	2.90924	2.95628	2.48961	2.86320	2.92107	3.02843	2.43381	2.94243	3.18553	2.81198	3.01542	2.95954	2.96733	3.04421	3.19382	3.01202	2.99832	2.77084	3.07233	3.02133	3.07837	2.81229	3.11202	3.07841	2.98603	2.85893	3.14391	2.97719	3.10677	2.94006	2.86081	2.92941	3.09802	3.17946	3.08861	2.84900	3.06194	2.99771
0.0000572	2.97916	2.80111	3.11869	3.02366	2.91335	3.05103	2.96284	3.12673	2.77491	3.05664	2.77774	3.06381	2.96005	3.03940	2.99593	2.91895	2.97200	2.54350	2.87210	2.94769	3.05106	2.50560	2.94876	3.19205	2.82333	3.03366	2.95740	2.96049	3.05185	3.21179	3.01675	3.01840	2.80041	3.08596	3.02933	3.09258	2.80118	3.11779	3.09368	3.00178	2.87172	3.13915	2.99649	3.09402	2.94376	2.85683	2.93952	3.09306	3.18306	3.08607	2.86279	3.08034	3.01724
0.0000643	2.98982	2.83618	3.11911	3.03650	2.91267	3.07160	2.95358	3.13598	2.79206	3.05476	2.79358	3.06885	2.94960	3.05063	3.01697	2.94051	2.98845	2.58790	2.88801	2.93800	3.04280	2.59940	2.94025	3.21841	2.85387	3.02357	2.98126	2.98103	3.05445	3.20033	3.00837	3.01172	2.81006	3.08175	3.04857	3.09526	2.83908	3.11007	3.09177	3.00509	2.86907	3.14894	2.98872	3.11723	2.95016	2.88713	2.96636	3.11427	3.20231	3.10003	2.88027	3.08017	3.00946
0.0000722	3.00152	2.84179	3.13308	3.03308	2.93886	3.06653	2.97932	3.14748	2.80657	3.06613	2.81495	3.07588	2.97345	3.05092	3.01894	2.94316	3.00535	2.64301	2.89965	2.94788	3.06585	2.67059	2.96438	3.20791	2.84971	3.04293	2.98334	2.97733	3.06817	3.20571	3.02817	3.03239	2.84291	3.09230	3.05012	3.09648	2.83171	3.13148	3.10762	3.02315	2.90096	3.15376	3.00829	3.10745	2.95659	2.88815	2.96470	3.11635	3.20685	3.10035	2.89477	3.06520	3.02940
0.0000811	3.01453	2.86608	3.13002	3.04195	2.94133	3.07608	2.98857	3.16059	2.82544	3.06668	2.83409	3.08494	2.96521	3.05871	3.01413	2.96589	3.02231	2.69343	2.91265	2.97593	3.07458	2.74790	2.97310	3.23493	2.88175	3.04795	2.99813	2.98715	3.07644	3.22509	3.02229	3.04022	2.86795	3.09800	3.06964	3.09946	2.84925	3.12747	3.11556	3.02844	2.91756	3.15300	3.00354	3.11581	2.96477	2.92025	2.99242	3.12327	3.19977	3.11460	2.91242	3.08033	3.03573
0.0000911	3.02752	2.88109	3.15026	3.04497	2.96863	3.08580	2.99867	3.17348	2.84604	3.07787	2.85610	3.08827	2.98879	3.06546	3.02121	2.97267	3.03964	2.74540	2.92645	2.98749	3.08402	2.82025	2.98253	3.23088	2.88249	3.05393	3.01434	2.99793	3.08805	3.22987	3.04200	3.04944	2.89523	3.10423	3.07497	3.10237	2.86847	3.14880	3.12452	3.04874	2.93562	3.16335	3.02294	3.12511	2.97172	2.92595	2.99576	3.13738	3.20631	3.11828	2.93172	3.06840	3.04348
0.0001024	3.04121	2.90684	3.15971	3.05599	2.98507	3.10686	2.99606	3.19137	2.86998	3.08555	2.88040	3.10392	2.98387	3.08212	3.02802	2.98910	3.05613	2.79690	2.94507	2.98652	3.08295	2.89213	2.99223	3.24441	2.90045	3.04832	3.03970	3.01920	3.08497	3.22480	3.05002	3.05960	2.91702	3.10473	3.08848	3.10410	2.90755	3.15858	3.12919	3.05766	2.95473	3.16987	3.02088	3.14639	2.98097	2.95877	3.01297	3.15482	3.21731	3.13244	2.95152	3.06996	3.04089
0.0001150	3.05705	2.94356	3.17062	3.07394	3.00296	3.11799	3.00892	3.20741	2.89466	3.09408	2.90629	3.11173	3.00748	3.08276	3.04139	3.00749	3.07225	2.84911	2.95631	3.00195	3.09580	2.95107	3.00368	3.25954	2.92038	3.06822	3.05100	3.02257	3.09456	3.24376	3.06039	3.07151	2.94614	3.11494	3.10336	3.11131	2.91075	3.16990	3.14104	3.07832	2.97557	3.17716	3.04082	3.14583	2.99209	2.97136	3.03222	3.16631	3.23461	3.14302	2.97314	3.08462	3.06077
0.0001292	3.07327	2.96612	3.18296	3.08418	3.02230	3.13183	3.02177	3.22733	2.92247	3.10409	2.93706	3.12320	3.01780	3.09607	3.03785	3.02698	3.08807	2.90058	2.96892	3.03012	3.10900	3.00906	3.01561	3.27637	2.94086	3.07670	3.07103	3.03659	3.11401	3.25280	3.07138	3.08445	2.97970	3.12121	3.11904	3.12110	2.93341	3.18263	3.15759	3.09123	2.99816	3.18593	3.05107	3.15748	3.00123	2.99709	3.05257	3.17523	3.23351	3.15162	2.99592	3.08811	3.07098
0.0001451	3.09077	2.98134	3.19463	3.10444	3.04245	3.14676	3.04643	3.24956	2.95125	3.11436	2.96039	3.13762	3.02868	3.11498	3.04789	3.04826	3.10303	2.95246	2.98336	3.04705	3.13157	3.06199	3.02773	3.29552	2.96316	3.08471	3.09294	3.05226	3.13728	3.25333	3.07512	3.09797	3.01843	3.12664	3.13954	3.12782	2.95754	3.19620	3.17057	3.10931	3.02180	3.19446	3.05522	3.17072	3.01358	3.03358	3.07465	3.18237	3.24524	3.16534	3.01922	3.08222	3.08151
0.0001630	3.10902	3.00445	3.20533	3.13049	3.06396	3.16164	3.06040	3.27403	2.98610	3.12644	2.98623	3.14980	3.03088	3.12790	3.06012	3.07143	3.11804	3.00536	2.99625	3.05759	3.14113	3.10974	3.04137	3.31810	2.98752	3.09406	3.11772	3.06962	3.15711	3.26526	3.09039	3.11290	3.04738	3.13794	3.15707	3.13846	2.98333	3.21192	3.18392	3.13051	3.04722	3.20460	3.06990	3.18590	3.02404	3.05630	3.09867	3.18781	3.26301	3.18121	3.04381	3.09843	3.08804
0.0001831	3.12948	3.03774	3.21871	3.14099	3.08681	3.18144	3.07527	3.30121	3.02381	3.14059	3.01996	3.16618	3.05214	3.14904	3.06996	3.09841	3.13579	3.05772	3.01055	3.07953	3.16038	3.15139	3.04777	3.34376	3.01283	3.10488	3.14372	3.08810	3.17818	3.28425	3.10678	3.12744	3.08336	3.14961	3.17601	3.14421	3.00977	3.22942	3.20090	3.15163	3.06778	3.21753	3.08929	3.20207	3.03929	3.08961	3.12781	3.20437	3.27106	3.19679	3.07083	3.10552	3.10820
0.0002057	3.15068	3.06261	3.23242	3.16364	3.11081	3.20265	3.08470	3.32983	3.06529	3.15583	3.05162	3.18443	3.06319	3.17173	3.07629	3.12347	3.14915	3.10917	3.02543	3.10825	3.18575	3.18654	3.07014	3.36937	3.03971	3.11567	3.17129	3.11202	3.20117	3.29523	3.12543	3.14951	3.12296	3.15999	3.19603	3.15785	3.03724	3.24913	3.21773	3.17481	3.10284	3.23056	3.10078	3.22019	3.05736	3.12543	3.15010	3.20704	3.28139	3.21478	3.09574	3.11058	3.12410
0.0002310	3.17408	3.07965	3.25240	3.18928	3.13573	3.22594	3.10660	3.36075	3.11019	3.17392	3.09439	3.20281	3.07122	3.19588	3.08968	3.14922	3.16558	3.16152	3.03960	3.12895	3.21010	3.21593	3.08036	3.39813	3.06778	3.12887	3.20170	3.13230	3.22715	3.31266	3.14628	3.17191	3.15460	3.17787	3.21746	3.17753	3.06535	3.27042	3.23849	3.19804	3.13261	3.25040	3.11862	3.23988	3.07326	3.16424	3.17754	3.22714	3.29738	3.23408	3.12506	3.12707	3.14244
0.0002595	3.19884	3.09874	3.27398	3.21430	3.16218	3.25107	3.12331	3.39406	3.15692	3.19433	3.12326	3.22720	3.08808	3.22216	3.10278	3.17672	3.18391	3.21076	3.05624	3.15643	3.24425	3.24079	3.09881	3.42169	3.09811	3.14393	3.23576	3.15437	3.25524	3.33133	3.17087	3.19692	3.19056	3.19951	3.24071	3.19517	3.09441	3.29464	3.25920	3.22257	3.16381	3.27168	3.13826	3.26169	3.09152	3.20134	3.20329	3.23883	3.31338	3.25503	3.15396	3.14614	3.17034
0.0002915	3.22693	3.12690	3.29516	3.24475	3.19191	3.27252	3.14310	3.43757	3.19918	3.22205	3.15669	3.24718	3.10618	3.25044	3.11512	3.20605	3.21006	3.25161	3.07183	3.18506	3.28395	3.26962	3.12189	3.46011	3.13055	3.16165	3.27084	3.17996	3.28471	3.36184	3.19804	3.22720	3.23736	3.24284	3.27147	3.21274	3.12745	3.32299	3.27603	3.25566	3.19949	3.29206	3.15907	3.28350	3.11550	3.24309	3.23310	3.25366	3.33539	3.27210	3.18000	3.17017	3.20103
0.0003275	3.25795	3.15589	3.33849	3.28179	3.22012	3.29870	3.16475	3.47279	3.24888	3.24949	3.21400	3.27282	3.12496	3.28133	3.13576	3.23602	3.23435	3.29320	3.08650	3.21735	3.33584	3.28380	3.14486	3.49281	3.16548	3.18112	3.30169	3.20570	3.32354	3.38408	3.23332	3.25862	3.28891	3.29538	3.30105	3.22953	3.15710	3.36228	3.30460	3.28215	3.23658	3.32053	3.18200	3.31344	3.14495	3.28512	3.26121	3.28262	3.36692	3.29466	3.21071	3.19352	3.24059
0.0003678	3.29208	3.18810	3.40019	3.31639	3.25208	3.32630	3.19119	3.49708	3.28225	3.27923	3.24576	3.30067	3.15015	3.31027	3.15916	3.26708	3.26236	3.32994	3.10662	3.25166	3.40494	3.31247	3.17701	3.52933	3.20284	3.20488	3.33844	3.23451	3.34484	3.42737	3.27254	3.29416	3.36391	3.35780	3.33304	3.25840	3.18933	3.39966	3.32947	3.31138	3.27569	3.35418	3.20923	3.34362	3.17326	3.32963	3.28992	3.30822	3.40677	3.32714	3.25117	3.23249	3.28804
0.0004132	3.32992	3.22038	3.45243	3.34486	3.28678	3.35458	3.22051	3.53388	3.31865	3.31208	3.30070	3.33773	3.18164	3.35179	3.19297	3.29968	3.29386	3.36177	3.12909	3.28867	3.47042	3.33504	3.21919	3.55256	3.24343	3.23177	3.37978	3.26760	3.37462	3.47818	3.31736	3.32732	3.45995	3.42800	3.36923	3.28424	3.23004	3.44293	3.35627	3.34902	3.31630	3.39321	3.23324	3.37124	3.21921	3.35570	3.31982	3.32632	3.45159	3.35399	3.28912	3.29901	3.34101
0.0004642	3.37271	3.26929	3.52586	3.39742	3.33282	3.37896	3.26881	3.57201	3.36141	3.34483	3.34695	3.36068	3.22253	3.37488	3.24256	3.33220	3.31940	3.38839	3.16913	3.31946	3.53515	3.35836	3.27770	3.60711	3.27777	3.26934	3.39960	3.30962	3.41281	3.54633	3.36514	3.35430	3.56116	3.49517	3.39407	3.33648	3.26756	3.47802	3.37383	3.39676	3.34830	3.46430	3.29476	3.41915	3.27902	3.40280	3.35012	3.36721	3.52483	3.37308	3.32045	3.35167	3.39090
0.0005214	3.41912	3.32810	3.59511	3.44736	3.37267	3.42604	3.32888	3.62186	3.39104	3.37859	3.38925	3.38955	3.28227	3.41115	3.32113	3.36385	3.36100	3.40991	3.22120	3.35697	3.60698	3.38375	3.34343	3.63735	3.33050	3.30009	3.42179	3.34772	3.43495	3.61799	3.41245	3.38752	3.65250	3.57357	3.43668	3.37642	3.31158	3.54343	3.39894	3.44116	3.38862	3.51693	3.34057	3.46658	3.34396	3.46680	3.38620	3.38498	3.59379	3.39809	3.36314	3.40695	3.46792
0.0005857	3.46515	3.38045	3.64966	3.48077	3.42909	3.47473	3.38322	3.64945	3.39880	3.39092	3.42852	3.44643	3.33863	3.45596	3.38872	3.40534	3.42097	3.44121	3.29983	3.41875	3.65154	3.39870	3.40303	3.66304	3.36744	3.36446	3.46268	3.37565	3.43879	3.67296	3.46985	3.43460	3.68850	3.61788	3.49490	3.41398	3.38098	3.58520	3.45338	3.47600	3.45024	3.57243	3.39019	3.52571	3.40180	3.50782	3.40504	3.44141	3.65619	3.45199	3.42111	3.45723	3.51126
0.0006579	3.49864	3.43061	3.66246	3.50333	3.46971	3.49701	3.43162	3.66163	3.44998	3.45080	3.45629	3.46975	3.38981	3.47463	3.44562	3.43972	3.45206	3.46172	3.37675	3.44771	3.66996	3.44272	3.45008	3.67378	3.41781	3.40500	3.46842	3.43844	3.47531	3.69972	3.49991	3.45556	3.68563	3.64542	3.52262	3.44278	3.42151	3.61190	3.47400	3.50088	3.47730	3.61842	3.43373	3.56635	3.44667	3.53989	3.45622	3.46483	3.69199	3.46989	3.45333	3.49130	3.54261
0.0007391	3.50612	3.44068	3.65235	3.50787	3.49050	3.50183	3.45710	3.65048	3.45093	3.45700	3.46251	3.47571	3.41753	3.47554	3.47367	3.44105	3.46289	3.45154	3.42584	3.45659	3.65768	3.44404	3.47003	3.66346	3.43051	3.42536	3.45841	3.45603	3.46510	3.69158	3.50961	3.45244	3.65706	3.65183	3.53208	3.45120	3.43733	3.61619	3.47784	3.50614	3.48478	3.64026	3.45477	3.58057	3.46506	3.55296	3.46408	3.46998	3.68979	3.47100	3.46535	3.50031	3.55436
0.0008302	3.49319	3.42690	3.62271	3.49656	3.49463	3.48985	3.45762	3.61851	3.43446	3.44417	3.44875	3.46450	3.41758	3.45923	3.47485	3.42122	3.45428	3.42563	3.43606	3.44633	3.62138	3.42704	3.46585	3.63532	3.42100	3.42302	3.43473	3.45400	3.44050	3.65742	3.50264	3.43219	3.61362	3.63937	3.52451	3.43901	3.42972	3.60079	3.46492	3.49260	3.47431	3.63473	3.45123	3.56964	3.45927	3.54635	3.45373	3.45755	3.65791	3.45613	3.45753	3.48851	3.54877
0.0009326	3.46189	3.39667	3.57044	3.47051	3.48375	3.46153	3.43630	3.56816	3.40136	3.41336	3.41706	3.43663	3.39258	3.42609	3.45514	3.38205	3.42815	3.38643	3.41340	3.41866	3.56654	3.39314	3.44206	3.59090	3.39127	3.39872	3.39776	3.43359	3.40280	3.60427	3.48030	3.39707	3.55888	3.60784	3.50027	3.40746	3.40266	3.56717	3.43538	3.46132	3.44718	3.60170	3.42593	3.53599	3.43313	3.51886	3.42617	3.42862	3.60471	3.42608	3.43138	3.45919	3.52507
0.0010476	3.41477	3.34821	3.51857	3.43074	3.45860	3.41795	3.39774	3.50269	3.35345	3.36637	3.37005	3.39343	3.34801	3.37745	3.41909	3.32651	3.38713	3.33650	3.36784	3.37589	3.49796	3.34491	3.40235	3.53192	3.34407	3.35556	3.34823	3.39716	3.35311	3.53722	3.44331	3.34907	3.49470	3.55752	3.45990	3.35918	3.36036	3.51708	3.39028	3.41424	3.40506	3.54580	3.38338	3.48297	3.39016	3.47060	3.38320	3.38498	3.53674	3.38212	3.38939	3.41477	3.48167
0.0011768	3.35436	3.28861	3.45323	3.37820	3.41738	3.36069	3.34565	3.42540	3.29330	3.30552	3.31047	3.33681	3.28873	3.31551	3.36915	3.25805	3.33386	3.27813	3.30567	3.32038	3.41927	3.28518	3.34932	3.46045	3.28268	3.29727	3.28761	3.34727	3.29284	3.45965	3.39253	3.29012	3.42254	3.49015	3.40431	3.29723	3.30619	3.45266	3.33138	3.35378	3.34992	3.47350	3.32739	3.41443	3.33332	3.40407	3.32702	3.32871	3.45840	3.32591	3.33429	3.35723	3.41868
0.0013219	3.28333	3.21862	3.37277	3.31417	3.35719	3.29195	3.28280	3.33946	3.22401	3.23360	3.24122	3.26907	3.21868	3.24319	3.30685	3.18055	3.27094	3.21337	3.23119	3.25462	3.33331	3.21690	3.28523	3.37892	3.21075	3.22759	3.21808	3.28628	3.22400	3.37408	3.32933	3.22237	3.34378	3.40883	3.33531	3.22484	3.24297	3.37645	3.26112	3.28269	3.28404	3.39025	3.26093	3.33440	3.26537	3.32396	3.26010	3.26218	3.37262	3.25949	3.26880	3.28865	3.33979
0.0014850	3.20464	3.14439	3.28182	3.24048	3.27858	3.21460	3.21172	3.24804	3.14886	3.15402	3.16544	3.19299	3.14154	3.16407	3.23383	3.09838	3.20100	3.14451	3.14881	3.18133	3.24266	3.14332	3.21247	3.29007	3.13226	3.15041	3.14247	3.21640	3.14924	3.28283	3.25584	3.14842	3.25998	3.31735	3.25575	3.14552	3.17343	3.29136	3.18259	3.20396	3.21006	3.29991	3.18679	3.24683	3.18941	3.23564	3.18529	3.18813	3.28171	3.18539	3.19579	3.21159	3.25088
0.0016681	3.12167	3.06396	3.18797	3.15968	3.18733	3.13203	3.13508	3.15434	3.07118	3.07085	3.08641	3.11190	3.06120	3.08198	3.15260	3.01619	3.12683	3.07410	3.06368	3.10360	3.14999	3.06802	3.13390	3.19681	3.05144	3.06973	3.06399	3.13985	3.07166	3.18836	3.17496	3.07133	3.17305	3.21969	3.16931	3.06311	3.10039	3.20053	3.09947	3.12092	3.13094	3.20550	3.10799	3.15555	3.10899	3.14389	3.10585	3.10982	3.18792	3.10669	3.11833	3.12919	3.15758
0.0018738	3.03787	2.98546	3.09339	3.07490	3.09102	3.04769	3.05571	3.06150	2.99406	2.98838	3.00731	3.02946	2.98154	3.00060	3.06668	2.93805	3.05087	3.00457	2.98078	3.02470	3.05802	2.99427	3.05260	3.10218	2.97237	2.98939	2.98589	3.05902	2.99444	3.09336	3.08991	2.99429	3.08522	3.11974	3.07991	2.98151	3.02660	3.10719	3.01568	3.03701	3.04976	3.10983	3.02782	3.06413	3.02784	3.05258	3.02525	3.03061	3.09371	3.02670	3.03955	3.04493	3.06435
0.0021049	2.95616	2.90979	3.00180	2.98929	2.99593	2.96456	2.97619	2.97218	2.92002	2.91023	2.93071	2.94903	2.90581	2.92280	2.97990	2.86634	2.97467	2.93744	2.90336	2.94745	2.96928	2.92419	2.97144	3.00899	2.89813	2.91254	2.91089	2.97644	2.92018	3.00044	3.00373	2.92002	2.99872	3.02112	2.99108	2.90405	2.95417	3.01435	2.93474	2.95537	2.96926	3.01560	2.94927	2.97552	2.94901	2.96467	2.94661	2.95328	3.00158	2.94846	2.96205	2.96209	2.97458
0.0023645	2.87841	2.83813	2.91549	2.90550	2.90608	2.88467	2.89837	2.88818	2.85050	2.83839	2.85814	2.87284	2.83580	2.85022	2.89560	2.80148	2.89863	2.87260	2.83265	2.87365	2.88560	2.85830	2.89249	2.91944	2.83018	2.84112	2.84065	2.89461	2.85038	2.91173	2.91878	2.85016	2.91513	2.92673	2.90543	2.83274	2.88400	2.92439	2.85896	2.87811	2.89131	2.92504	2.87444	2.89164	2.87419	2.88214	2.87199	2.87916	2.91357	2.87391	2.88728	2.88299	2.89058
0.0026561	2.80529	2.77295	2.83484	2.82524	2.82328	2.80907	2.82311	2.81026	2.78569	2.77309	2.79005	2.80162	2.77174	2.78317	2.81603	2.74271	2.82302	2.80837	2.76859	2.80372	2.80792	2.79565	2.81681	2.83482	2.76836	2.77570	2.77563	2.81574	2.78524	2.82846	2.83664	2.78501	2.83502	2.83843	2.82445	2.76800	2.81559	2.83888	2.78910	2.80581	2.81672	2.83950	2.80405	2.81334	2.80365	2.80579	2.80198	2.80823	2.83084	2.80360	2.81530	2.80855	2.81319
