eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0000320	2.07481	1.10591	3.06416	2.50581	2.56778	1.16348	2.32958	2.39257	1.08787	2.03979	2.22013	3.09219	1.73202	2.37694	1.32448	1.52100	2.15447	2.71543	2.76915	4.04823	1.05507	2.15656	1.17308	1.62281	1.85295	2.91317	1.69446	2.66237	2.91921	0.99826	1.26693	1.22539	1.69326	2.55262	1.94579	2.05344	0.65426	1.62087	2.92197	3.44689	2.02795	2.82901	3.06122	1.20157	0.62928	1.62039	3.09061	1.35428	1.85933	3.45550	2.08229	1.10791	2.95068
0.0000359	2.09589	1.12753	3.03624	2.30745	2.54429	1.01046	2.34391	2.45580	1.31083	2.15289	2.14008	2.66054	2.06994	2.19186	1.81231	1.67145	2.20065	2.54975	2.68372	3.84276	1.12797	2.20223	1.24935	1.41212	2.50605	3.03140	1.68597	2.15651	2.94926	1.09195	1.12355	1.18451	1.71109	2.63806	1.86528	2.02671	0.85487	1.74221	2.90427	3.18284	2.57431	2.72702	3.07975	1.15791	0.57128	1.48054	3.45890	1.45276	2.12067	3.46634	2.02560	1.29045	2.79407
0.0000404	2.08376	1.18079	2.93875	2.57240	2.76694	0.98548	2.09099	2.31069	1.08073	1.98307	2.14943	2.94287	1.83774	2.06486	1.69443	1.41896	2.05549	2.07995	2.72143	3.59992	1.18913	2.40696	1.22808	1.57766	2.35292	2.93829	1.61596	2.57055	2.92164	1.33190	1.40261	1.16475	1.72201	2.11524	2.31830	2.04996	0.82953	1.74777	2.85261	3.34963	2.64000	2.73646	3.04649	1.18257	0.67390	1.71389	2.64395	1.46549	2.06222	3.74868	2.00494	1.40384	2.82480
0.0000453	2.07793	1.08570	2.94366	2.18203	2.54920	1.02844	2.35602	2.65624	1.53265	1.95395	2.14163	2.80997	1.99393	2.34814	1.77974	1.19544	2.18077	2.40121	2.72429	3.71259	1.18761	2.07315	1.36621	1.50304	2.16762	2.94741	1.45134	2.64471	2.71675	1.04376	1.32747	0.96865	1.70597	2.31767	1.59908	2.03209	0.68702	1.99339	2.92814	3.12893	2.47405	2.89215	3.08447	1.09036	0.66700	1.51401	2.94324	1.56643	2.14972	3.83473	2.00699	1.56731	2.76957
0.0000509	2.08267	1.27591	2.86537	2.49630	2.50314	0.81495	2.22465	2.62178	1.33250	2.32968	2.10146	2.68585	1.77597	2.44085	1.74139	1.66429	2.08076	2.32737	2.66806	3.15179	1.33880	2.03964	1.28467	1.60865	2.43333	2.82906	1.48381	2.47029	2.81632	1.16696	1.49916	1.19704	1.73647	2.25441	2.05491	2.10449	0.72417	1.89684	2.97959	3.34525	2.10255	2.77904	2.88041	1.34629	0.60939	1.73325	2.86370	1.31108	2.26662	3.78291	2.01345	1.51027	2.71000
0.0000572	2.07293	1.33019	2.87879	2.56699	2.58475	1.46330	2.31806	2.64758	1.27120	2.23283	2.24900	2.60447	1.91022	2.29845	1.82762	1.64822	2.07057	2.74108	2.47370	2.96486	1.45383	2.09492	1.26580	1.66994	2.34929	2.92727	1.82465	2.29541	2.72111	1.35447	1.35121	1.42286	1.71791	2.66946	1.52660	1.97203	0.59996	2.13384	2.87340	3.19652	2.29667	2.46651	2.96097	1.07722	0.57444	1.71552	2.78678	1.36377	2.04979	3.16987	1.91764	1.33674	2.63742
0.0000643	2.07874	1.30028	2.78855	2.52411	2.31294	1.01611	2.39859	2.50220	1.52165	2.26689	1.76951	2.74397	2.10699	2.35696	1.87766	1.66706	1.90150	2.25968	2.47602	3.73121	1.48244	2.43608	1.42884	1.66279	2.28729	2.82392	1.76917	2.47517	2.68855	1.29021	1.30139	1.27054	1.71788	2.58381	1.33728	2.16986	1.12776	2.08267	2.73974	3.11663	2.52605	2.78663	2.80589	1.41007	0.57286	1.67097	2.68250	1.33557	1.86520	3.22736	1.80045	1.38566	2.64268
0.0000722	2.06898	1.28889	2.73949	2.43981	2.17979	1.06467	2.63531	2.42312	1.66162	2.27144	2.05965	2.72952	2.02393	2.42752	1.82863	1.60201	1.87901	2.01003	2.64483	3.48935	1.42707	2.51678	1.50499	1.78770	1.94832	2.88752	1.63571	2.25471	2.66427	1.29890	1.42512	1.41540	1.75492	2.69273	2.14265	1.96535	0.77411	1.90948	2.79494	2.73333	2.11174	2.84157	2.73289	1.19877	0.75062	1.53989	2.42748	1.65932	1.98353	3.48080	2.16392	0.95326	2.70083
0.0000811	2.05625	1.34936	2.74909	2.48172	2.28063	1.60826	2.32659	2.61798	1.16791	2.42363	1.87104	2.62383	1.98271	2.46884	1.91786	1.38203	1.85987	1.84179	2.58035	3.16378	1.59370	2.10625	1.20373	1.63969	2.17752	2.74509	1.77164	1.98151	2.89992	1.29991	1.54325	1.38237	1.64265	2.78515	1.86556	1.96017	0.89978	1.99630	2.86485	2.70833	2.57141	2.71617	2.66918	1.35485	0.74784	1.59715	2.74098	1.60291	1.90018	3.51618	1.83120	1.40883	2.48937
0.0000911	2.03479	1.34557	2.69547	2.28704	2.16717	1.60959	2.25807	2.30582	1.35544	2.25745	1.94643	2.46925	2.01279	2.27551	1.73307	1.58068	1.91352	2.00333	2.68876	3.38697	1.65640	2.02349	1.43511	1.91555	1.90411	2.55287	1.61763	2.44049	2.75586	1.19374	1.29822	1.35083	1.85378	2.81385	1.84588	1.85795	0.92339	2.07243	2.56716	2.60232	2.42557	2.95487	2.49416	1.21651	0.66035	1.68088	2.41712	1.72241	2.01487	3.56288	1.84884	1.70629	2.10271
0.0001024	2.01913	1.39765	2.69663	2.31197	2.26364	1.74200	2.52263	2.69767	1.43275	2.25987	2.29370	2.70125	2.10386	2.32857	1.83215	1.39937	1.96520	2.22175	2.69651	2.63542	1.72835	2.17181	1.38219	1.42971	1.52191	2.80966	1.54605	2.08164	2.64330	1.27317	1.63559	1.60644	1.87677	2.36753	1.58856	1.89421	1.24731	1.65614	2.44400	2.79423	2.53787	2.21976	2.48526	1.48648	1.03841	1.61407	2.54110	1.71506	1.96545	3.06106	1.88240	1.18470	2.11784
0.0001150	1.99521	1.35601	2.66886	2.25004	1.60641	1.74461	2.34802	2.36779	1.17778	1.88838	2.04869	2.44174	2.04345	2.43781	1.69303	1.48650	1.81691	1.88237	2.66721	3.05530	1.76955	2.26742	1.52223	1.62553	2.14186	2.88156	1.74897	2.18931	2.32963	1.25997	1.38209	1.55065	1.73741	2.21101	1.90904	1.83921	1.10480	2.07113	2.46343	2.89348	2.51139	2.68371	2.47121	1.50861	0.94494	1.36198	2.48602	1.59764	1.83115	2.95288	2.42905	1.30231	1.82503
0.0001292	1.96323	1.39953	2.57780	2.42500	2.07400	1.79418	2.02658	2.61437	1.30994	2.06770	1.71841	2.46058	1.83263	2.55294	1.64487	1.67764	1.84351	1.63187	2.48910	3.17551	1.69629	2.09150	1.71704	1.31758	2.02396	2.58116	1.48969	2.31597	2.25487	1.32303	1.65338	1.52703	1.81724	2.70740	1.79064	1.79553	1.09751	1.70137	2.26447	2.57743	2.24504	2.11937	2.43559	1.58012	0.89033	1.53410	2.28660	1.46734	2.11432	3.12161	1.96334	1.40802	1.91398
0.0001451	1.95585	1.49402	2.52376	2.21890	1.94399	1.73110	2.30301	2.40806	1.64918	2.35430	2.07963	2.53859	2.01357	2.24430	1.65647	1.58574	1.81985	1.85690	2.39590	2.87118	1.76145	1.84978	1.62957	1.13246	1.86454	2.52211	1.73723	2.16991	2.25806	1.28510	1.80729	1.52268	1.86504	2.29042	1.86505	1.76826	1.41971	1.96011	2.29989	2.37951	2.34836	2.59456	2.54770	1.75561	0.97559	1.47706	1.86263	1.49591	1.68232	3.27131	1.57834	1.50704	1.63728
0.0001630	1.93395	1.45537	2.47982	2.05221	1.95354	1.46738	2.13682	2.34207	1.62063	2.21214	1.95184	2.23060	1.87952	2.10473	1.93731	1.62296	2.01193	2.22525	2.57411	2.44267	1.61767	2.23042	1.68892	1.43618	1.86000	2.50101	1.56900	1.99586	2.38632	1.24583	1.65566	1.57580	1.87911	2.30366	1.93323	1.68764	1.41823	2.03565	2.28451	2.47787	2.26919	2.53026	2.49736	1.49976	1.11531	1.54678	1.66422	1.45750	1.82166	2.96020	1.82489	1.32988	1.63225
0.0001831	1.89194	1.49835	2.35897	2.08665	1.75075	1.56243	2.24264	2.50718	1.50514	1.99582	1.80406	2.41915	1.88090	2.15323	1.72198	1.63835	1.89442	2.11808	2.68068	2.32539	1.52806	1.83097	1.53207	1.67494	1.74886	2.19778	1.50215	1.99127	2.35228	1.30646	1.71773	1.59712	1.89597	2.42570	1.93401	1.97157	1.45588	1.65195	1.92012	2.06443	2.21306	1.93397	2.28029	1.46408	1.12122	1.60360	1.90699	1.57584	1.84193	3.14847	1.72779	1.31086	1.88269
0.0002057	1.84602	1.44815	2.35465	2.14723	1.74969	1.81454	1.93564	2.29325	1.21067	1.97191	1.81528	2.35224	1.76927	2.17422	1.86023	1.72941	1.65665	1.81982	2.41868	2.32204	1.56799	1.78094	1.46027	1.47679	1.94169	2.37633	1.44975	2.06846	2.23072	1.25330	1.79409	1.48711	1.76002	2.61442	1.78732	1.55199	1.43368	1.72422	1.91313	2.37796	2.13681	2.01246	2.16704	1.52798	1.13624	1.45910	1.97431	1.53838	1.92717	2.45033	1.90742	1.31064	1.66194
0.0002310	1.78253	1.43921	2.18126	2.05233	1.58213	1.70987	1.96759	2.03643	1.47236	1.91473	1.57843	2.32667	1.65749	2.00176	1.76497	1.47076	1.47558	2.02245	2.41128	2.16330	1.73679	1.67974	1.44160	1.49864	1.87997	2.34930	1.48164	2.17127	2.13184	1.31151	1.89813	1.55433	1.82569	2.27123	1.70028	1.52483	1.41763	1.88198	1.93512	2.05399	2.00461	2.04983	1.88224	1.59666	1.24613	1.31959	1.47234	1.50992	1.66026	2.56888	1.84096	1.16846	1.45320
0.0002595	1.72318	1.40148	2.00824	1.95735	1.18357	1.80012	1.85110	1.87046	1.49511	1.89802	1.66682	2.00778	1.64744	1.92439	1.87544	1.63747	1.59956	1.49714	2.00052	2.01241	1.59065	1.70414	1.50576	1.40431	1.79810	2.15604	1.54083	1.70989	1.95689	1.21107	1.84268	1.50640	1.78455	2.12062	1.82863	1.60336	1.34796	1.86760	1.96753	1.87005	1.87185	2.06948	1.55299	1.40603	1.08691	1.37600	1.60937	1.56024	1.80528	2.59453	1.90520	1.41746	1.66174
0.0002915	1.65251	1.29595	2.06533	2.10951	1.29854	1.69681	1.72553	1.73515	1.48620	1.76760	1.32195	2.24969	1.83571	1.94040	1.69777	1.46616	1.50108	1.56075	1.90444	2.10992	1.68137	1.47736	1.30346	1.35625	1.49438	1.84814	1.33494	1.75702	2.04301	1.19360	1.76492	1.42367	1.77331	2.03314	1.72962	1.63500	1.27267	1.59647	1.97043	2.02935	2.06042	2.18485	1.65099	1.42484	1.21824	1.32282	1.26824	1.45934	1.39680	2.30072	1.59501	1.20189	1.41583
0.0003275	1.55536	1.24644	1.83084	1.82718	1.23254	1.56415	1.63631	1.59670	1.35970	1.63938	1.65282	1.95988	1.54243	1.57586	1.75530	1.44151	1.40685	1.68386	1.86381	2.13905	1.66224	1.49753	1.25916	1.22046	1.62032	1.81196	1.29405	1.46155	1.78121	1.21116	1.77633	1.46662	1.68418	1.96535	1.64691	1.30874	1.20897	1.68024	1.66013	1.55119	1.57863	1.65386	1.49124	1.32268	1.11499	1.27471	1.24798	1.37005	1.49044	2.29316	1.70085	1.28885	1.29516
0.0003678	1.46359	1.20219	1.81683	1.81342	0.94236	1.31654	1.67721	1.70001	1.44307	1.78121	1.44201	1.94486	1.56296	1.72410	1.33382	1.26613	1.21503	1.25657	1.86226	1.79733	1.55453	1.45424	1.24395	1.23640	1.46240	1.72948	1.27935	1.30927	1.66889	1.16194	1.49978	1.34281	1.68909	1.63230	1.30603	1.35404	1.20721	1.48120	1.46253	1.84750	1.44439	1.85919	1.47543	1.25134	1.11102	1.09743	1.20249	1.19956	1.36412	1.92028	1.64414	1.32040	1.28769
0.0004132	1.35442	1.09425	1.63544	1.44613	1.06694	1.67006	1.63461	1.34104	1.09729	1.47927	1.13535	1.64291	1.36842	1.29628	1.36245	1.20351	1.23836	1.33082	1.60991	1.68352	1.31589	1.16460	1.02914	1.17276	1.34023	1.48895	1.20423	1.24468	1.52051	1.03112	1.58098	1.36452	1.50092	1.62514	1.27752	1.23498	1.25378	1.41340	1.23459	1.65178	1.63426	1.62474	1.36586	1.22088	1.13864	1.15642	0.98192	1.33362	1.19112	2.11583	1.52744	1.22525	0.94863
0.0004642	1.21775	0.94586	1.41965	1.56799	0.79043	1.36955	1.32272	1.34020	1.01877	1.36931	1.10883	1.41732	1.21763	1.20953	1.33446	1.15702	1.20544	1.10326	1.37000	1.49197	1.17953	1.23530	1.09439	1.08225	1.24252	1.31459	1.07237	1.21189	1.17773	0.93553	1.36366	1.24821	1.40577	1.33916	1.13533	1.17867	1.22769	1.45558	1.19502	1.44060	1.32581	1.38608	1.29807	1.09664	1.01213	0.92285	0.90352	1.11463	1.12771	1.65767	1.36026	0.94701	0.80470
0.0005214	1.08642	0.84842	1.33392	1.15807	0.84871	1.18011	1.01464	1.08623	1.00117	1.36564	1.14476	1.48564	1.07776	1.17905	1.19142	1.10192	0.90864	1.00772	1.11360	1.18558	1.08504	1.00013	0.87128	0.92562	1.35789	1.14150	0.84581	1.10240	1.28909	0.86637	1.32119	1.08208	1.23446	1.34098	0.95407	0.99330	0.98351	1.17385	1.08426	1.08704	1.30321	1.24583	0.98190	1.01075	0.91966	0.73419	0.76394	0.98853	1.04164	1.52870	1.33313	0.84066	0.83842
0.0005857	0.94476	0.74565	1.13193	1.07660	0.53845	1.13708	1.07516	0.81212	0.99701	1.02139	0.81339	1.14972	1.06305	0.99283	0.95736	0.98883	0.77765	0.67616	1.39939	1.10375	0.93213	0.98407	0.87365	0.84458	1.11908	0.93474	0.79043	1.01672	1.10158	0.77792	1.08894	1.03308	1.08372	1.06322	0.89402	0.77580	0.95281	0.98478	0.83554	1.18080	0.98931	1.13135	0.82926	0.72975	0.82406	0.74742	0.57371	0.85077	0.92991	1.22690	1.09214	0.83804	0.62767
0.0006579	0.78460	0.60137	0.98113	0.99502	0.53815	0.98063	0.85981	0.79404	0.77202	1.04711	0.73232	1.09018	0.75090	0.67794	0.75794	0.65762	0.64780	0.65675	0.86173	0.81553	0.81560	0.65795	0.77672	0.59640	0.96651	0.75082	0.71451	0.80688	0.83141	0.66225	0.84716	0.84689	0.90991	0.91135	0.71113	0.71724	0.98563	0.82040	0.73577	0.85545	0.70813	0.87674	0.63198	0.78088	0.84820	0.60193	0.51220	0.72516	0.80511	1.15882	0.92215	0.53622	0.56717
0.0007391	0.64908	0.51941	0.79911	0.74865	0.45228	0.73559	0.70395	0.61246	0.70227	0.89318	0.64894	0.82200	0.66544	0.63388	0.55300	0.61395	0.52059	0.54490	0.79657	0.66670	0.67317	0.55542	0.50872	0.56723	0.66769	0.65755	0.58288	0.70937	0.66553	0.57946	0.75221	0.59579	0.62288	0.73649	0.60978	0.61053	0.85999	0.62910	0.56730	0.65213	0.69537	0.76314	0.58421	0.59097	0.89522	0.46242	0.44225	0.63137	0.61295	0.97616	0.69655	0.52266	0.46299
0.0008302	0.53260	0.44798	0.68271	0.58153	0.44454	0.59023	0.49680	0.44450	0.51956	0.71722	0.45179	0.71059	0.48794	0.55651	0.48387	0.45981	0.44115	0.45334	0.76458	0.46298	0.56669	0.47761	0.45234	0.48320	0.61453	0.48336	0.47920	0.53979	0.60841	0.46906	0.56581	0.52612	0.58954	0.59860	0.46534	0.48097	0.63842	0.58314	0.48574	0.54849	0.48159	0.67961	0.44836	0.50618	0.71719	0.42292	0.43440	0.56227	0.48045	0.73898	0.51760	0.46659	0.45044
0.0009326	0.47613	0.43874	0.52830	0.49073	0.46740	0.48859	0.45323	0.44659	0.46311	0.52089	0.45060	0.52517	0.43275	0.45690	0.44467	0.44885	0.41574	0.45618	0.61666	0.47288	0.49840	0.44735	0.43603	0.44703	0.50555	0.45071	0.44899	0.44142	0.52338	0.47485	0.48807	0.44771	0.45586	0.51338	0.42828	0.45239	0.59011	0.46297	0.45424	0.46948	0.43938	0.55640	0.42799	0.46653	0.56181	0.43904	0.50872	0.46410	0.44937	0.62249	0.44027	0.43958	0.50365
0.0010476	0.61773	0.52501	0.79077	0.61880	0.57596	0.66988	0.49985	0.60447	0.60178	0.53244	0.59570	0.81664	0.56816	0.54588	0.52248	0.60082	0.62142	0.66165	0.79470	0.66090	0.80607	0.54190	0.59622	0.55410	0.63892	0.50782	0.62240	0.55965	0.78320	0.56802	0.57820	0.54357	0.56026	0.79033	0.58136	0.57391	0.70168	0.55027	0.57655	0.54172	0.54690	0.81093	0.52107	0.63444	0.78185	0.64146	0.63107	0.52519	0.52338	0.81105	0.58076	0.60773	0.60322
0.0011768	1.63343	1.59096	1.68426	1.68831	1.60584	1.68896	1.64366	1.59409	1.67950	1.66623	1.60508	1.68720	1.59305	1.58503	1.62784	1.60736	1.59579	1.59606	1.68376	1.60739	1.67816	1.63690	1.59408	1.58090	1.68101	1.64034	1.58690	1.60850	1.68393	1.58059	1.65409	1.61758	1.63891	1.68713	1.59793	1.63504	1.69029	1.62779	1.61717	1.64480	1.61200	1.67681	1.63926	1.68281	1.68394	1.60142	1.61475	1.61637	1.63799	1.67571	1.61434	1.59133	1.58764
0.0013219	1.97751	1.92952	2.01634	2.01627	1.91548	2.00683	2.00084	1.94222	2.01089	2.00523	1.95599	2.01692	1.93977	1.94847	1.99578	1.94234	1.93161	1.94858	2.01535	1.97094	2.02054	1.98921	1.93884	1.94226	2.01460	2.00186	1.92985	1.97264	2.02252	1.92190	1.99186	1.99208	2.00714	2.00414	1.94429	1.97252	2.01337	1.98420	1.98502	1.99086	1.98298	2.02012	2.00470	2.00614	2.01619	1.92418	1.92071	1.96022	1.99780	2.02126	1.95855	1.93302	1.92654
0.0014850	2.17455	2.13277	2.20239	2.20047	2.09360	2.19354	2.19714	2.15237	2.19778	2.19396	2.16921	2.19851	2.14394	2.15954	2.19928	2.14628	2.13184	2.16643	2.20237	2.18517	2.20469	2.18764	2.14694	2.16226	2.20130	2.19832	2.13289	2.18283	2.20508	2.11743	2.18770	2.19937	2.20249	2.19322	2.14873	2.17017	2.19988	2.18139	2.18130	2.18610	2.19273	2.20393	2.20050	2.19175	2.20070	2.11815	2.10603	2.16471	2.19272	2.20613	2.15918	2.13717	2.13287
0.0016681	2.31039	2.29306	2.32433	2.32117	2.23958	2.31922	2.32280	2.30621	2.32026	2.31865	2.31312	2.31927	2.29726	2.30953	2.32371	2.29866	2.29044	2.31473	2.32543	2.32119	2.32500	2.31552	2.30153	2.31349	2.32350	2.32240	2.29335	2.31686	2.32395	2.27730	2.31889	2.32712	2.32545	2.31960	2.29837	2.30581	2.32398	2.31359	2.30413	2.31393	2.32310	2.32416	2.32426	2.31615	2.32278	2.27943	2.26244	2.30702	2.31731	2.32684	2.29963	2.29512	2.29618
0.0018738	2.40775	2.40123	2.41432	2.41040	2.36791	2.41121	2.41367	2.40781	2.41021	2.41016	2.40997	2.40918	2.40317	2.40974	2.41292	2.40389	2.40298	2.41073	2.41524	2.41394	2.41391	2.40758	2.40475	2.40962	2.41350	2.41241	2.40345	2.40979	2.41234	2.39721	2.41270	2.41730	2.41438	2.41120	2.40156	2.40310	2.41455	2.40861	2.39810	2.40624	2.41431	2.41333	2.41384	2.40825	2.41316	2.40144	2.39183	2.40574	2.40818	2.41596	2.39942	2.40395	2.40259
0.0021049	2.48380	2.48003	2.48750	2.48361	2.46828	2.48531	2.48723	2.48383	2.48359	2.48444	2.48551	2.48277	2.48165	2.48554	2.48561	2.48240	2.48310	2.48536	2.48793	2.48770	2.48661	2.48203	2.48216	2.48399	2.48679	2.48570	2.48167	2.48397	2.48511	2.48010	2.48719	2.48984	2.48669	2.48509	2.47959	2.48002	2.48767	2.48397	2.47619	2.48101	2.48748	2.48638	2.48662	2.48330	2.48683	2.48451	2.48142	2.48227	2.48241	2.48858	2.47811	2.48303	2.48003
0.0023645	2.54785	2.54521	2.55033	2.54694	2.54106	2.54859	2.55031	2.54765	2.54686	2.54811	2.54936	2.54618	2.54674	2.54920	2.54841	2.54725	2.54796	2.54881	2.55033	2.55063	2.54932	2.54593	2.54694	2.54746	2.54974	2.54878	2.54626	2.54746	2.54810	2.54608	2.55041	2.55201	2.54910	2.54844	2.54479	2.54504	2.55034	2.54792	2.54298	2.54529	2.55014	2.54936	2.54931	2.54761	2.55002	2.54959	2.54798	2.54668	2.54638	2.55098	2.54451	2.54804	2.54522
0.0026561	2.60370	2.60194	2.60541	2.60278	2.60002	2.60405	2.60560	2.60337	2.60258	2.60388	2.60497	2.60199	2.60318	2.60472	2.60378	2.60334	2.60383	2.60434	2.60521	2.60573	2.60454	2.60206	2.60327	2.60320	2.60498	2.60420	2.60259	2.60321	2.60361	2.60267	2.60561	2.60662	2.60420	2.60404	2.60148	2.60167	2.60539	2.60374	2.60079	2.60175	2.60517	2.60475	2.60452	2.60380	2.60538	2.60529	2.60405	2.60280	2.60257	2.60579	2.60197	2.60414	2.60202
