eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0000320	2.94574	2.68836	3.21497	2.84866	2.97144	2.34074	2.97578	2.85962	2.87692	3.02497	2.99692	3.10619	3.38480	2.81833	2.80961	3.32038	2.71602	3.05687	3.11906	2.92156	3.04089	3.47547	2.79686	2.55710	2.85068	3.09969	2.93770	3.20326	2.87120	3.02364	2.91916	2.69064	2.87672	3.36468	2.57750	2.80122	2.98182	2.85101	2.88521	3.19436	3.04760	2.69475	2.91326	3.14004	2.85810	2.82827	2.78214	3.07639	3.47033	3.08629	2.93031	2.66783	2.64494
0.0000359	2.95572	2.69172	3.21555	2.85620	2.97786	2.41501	2.98513	2.86966	2.86617	3.04716	3.00466	3.09353	3.40558	2.83011	2.82441	3.32543	2.73556	3.06373	3.12847	2.93414	3.05274	3.49835	2.80685	2.55570	2.86643	3.12563	2.94642	3.19702	2.89408	3.01331	2.92669	2.69541	2.87368	3.39448	2.59907	2.80896	2.98888	2.85976	2.89381	3.20334	3.03629	2.71855	2.92261	3.13780	2.86750	2.83792	2.79826	3.08420	3.47254	3.08996	2.94003	2.65850	2.65827
0.0000404	2.96898	2.72616	3.21958	2.86607	3.00031	2.50029	2.99486	2.86310	2.87805	3.05511	3.01444	3.09918	3.41000	2.84169	2.83953	3.33282	2.75067	3.06873	3.14422	2.94512	3.07424	3.50752	2.82604	2.59061	2.87905	3.14189	2.96162	3.20572	2.89981	3.01728	2.91932	2.73144	2.88418	3.40810	2.63736	2.80784	2.99513	2.88677	2.90691	3.20700	3.05782	2.73179	2.94120	3.15637	2.89355	2.83221	2.82102	3.07222	3.47427	3.09359	2.93337	2.67114	2.67864
0.0000453	2.98180	2.73484	3.23051	2.88133	3.00596	2.57310	3.01194	2.87695	2.88044	3.05494	3.01855	3.12074	3.40906	2.83918	2.85542	3.32681	2.75957	3.07189	3.15272	2.94821	3.08691	3.50881	2.83130	2.62005	2.89147	3.14451	2.97925	3.21981	2.89817	3.03819	2.92819	2.74778	2.89834	3.40831	2.67177	2.81829	3.00762	2.89376	2.92375	3.21063	3.06025	2.73780	2.95120	3.19556	2.90364	2.84463	2.83847	3.08521	3.48893	3.11016	2.94589	2.70657	2.70821
0.0000509	2.99668	2.75074	3.23153	2.89067	3.01396	2.64966	3.02237	2.89048	2.89979	3.06453	3.02771	3.12749	3.41760	2.85357	2.87384	3.34496	2.77672	3.08033	3.16227	2.95391	3.10088	3.52159	2.84408	2.65042	2.91574	3.17523	2.98101	3.21723	2.92604	3.04498	2.93740	2.75268	2.90705	3.42829	2.72387	2.82324	3.01645	2.90258	2.93887	3.21892	3.06594	2.75421	2.96260	3.21699	2.91546	2.85613	2.85919	3.09533	3.49418	3.12196	2.95900	2.72338	2.73328
0.0000572	3.01252	2.78458	3.23827	2.90346	3.00953	2.71265	3.02800	2.90452	2.89566	3.08686	3.03805	3.12108	3.43773	2.88485	2.88967	3.35546	2.80018	3.09138	3.17009	2.96861	3.10650	3.54902	2.86481	2.67874	2.93658	3.19512	3.01115	3.22525	2.93810	3.03870	2.94318	2.80752	2.92586	3.46019	2.78494	2.83378	3.02119	2.91358	2.95255	3.22226	3.07015	2.78135	2.96728	3.22480	2.92838	2.86836	2.87994	3.10454	3.51400	3.13269	2.97203	2.72152	2.75426
0.0000643	3.02910	2.81260	3.26856	2.91743	3.03182	2.79935	3.04389	2.92083	2.90467	3.08871	3.04776	3.14168	3.43691	2.88736	2.91502	3.35044	2.81407	3.09660	3.18101	2.97597	3.13107	3.55339	2.87346	2.71436	2.95156	3.20532	3.00796	3.25044	2.93928	3.05937	2.95511	2.82826	2.94185	3.46554	2.84116	2.85212	3.03551	2.92492	2.97232	3.22623	3.07538	2.79190	2.98811	3.25946	2.94210	2.88364	2.90246	3.11701	3.51652	3.15380	2.98720	2.76401	2.79069
0.0000722	3.04747	2.85555	3.29071	2.93344	3.04207	2.87932	3.05885	2.93799	2.92381	3.10352	3.05827	3.14978	3.44681	2.90739	2.93476	3.37062	2.83448	3.10584	3.19350	2.98374	3.14632	3.56857	2.88858	2.73806	2.96923	3.24257	3.03360	3.25572	2.96663	3.06777	2.96430	2.86324	2.96002	3.48566	2.89529	2.85789	3.04658	2.93725	2.98918	3.23056	3.08124	2.81348	3.00234	3.28184	2.95706	2.89805	2.92775	3.12904	3.53121	3.16651	3.00311	2.78885	2.82203
0.0000811	3.06689	2.88109	3.30116	2.95300	3.04352	2.94111	3.06833	2.96962	2.93429	3.11931	3.07376	3.14912	3.46984	2.94157	2.95936	3.36589	2.86455	3.12046	3.20269	2.99658	3.15568	3.60228	2.91454	2.76517	2.99461	3.26731	3.05851	3.26400	2.97586	3.06764	2.97105	2.90161	2.98886	3.51566	2.97467	2.88292	3.05731	2.93874	3.00858	3.23594	3.07570	2.84493	3.01270	3.29397	2.96293	2.92718	2.95099	3.15548	3.55569	3.17284	3.03170	2.79459	2.85175
0.0000911	3.08709	2.89397	3.33355	2.96824	3.06696	3.02406	3.08983	2.97813	2.93532	3.14453	3.08503	3.17073	3.47285	2.95124	2.98668	3.37994	2.88191	3.12835	3.22224	3.01039	3.18104	3.60818	2.92688	2.80649	3.01548	3.28234	3.06728	3.28605	2.99104	3.08021	2.98357	2.94013	2.99701	3.52604	3.03311	2.88811	3.07420	2.96896	3.03063	3.24654	3.09658	2.86145	3.03508	3.32839	2.99152	2.93408	2.98275	3.16118	3.56022	3.19182	3.04099	2.84625	2.89462
0.0001024	3.10891	2.92572	3.34393	2.98863	3.07107	3.08036	3.10181	3.00003	2.94787	3.16238	3.09913	3.17281	3.49453	2.98584	3.01104	3.39128	2.91206	3.14302	3.23542	3.01955	3.19003	3.64301	2.95283	2.88490	3.03695	3.30320	3.09141	3.31037	3.00446	3.09289	2.99226	2.96523	3.02588	3.56237	3.09938	2.90976	3.08757	2.98741	3.05111	3.24974	3.09524	2.89439	3.04791	3.33866	3.01039	2.95295	3.00959	3.17877	3.58670	3.22104	3.06886	2.85630	2.92724
0.0001150	3.13151	2.95709	3.37436	3.00577	3.09473	3.14014	3.12389	3.02291	2.95963	3.18178	3.11197	3.19388	3.49796	3.00038	3.03891	3.41368	2.93198	3.15198	3.25672	3.03760	3.21570	3.64981	2.97321	2.93418	3.05471	3.33216	3.10514	3.31928	3.04529	3.10684	3.00604	3.01883	3.03891	3.57470	3.14775	2.91669	3.10611	3.00769	3.07423	3.25875	3.11402	2.91462	3.07114	3.36999	3.03044	2.97314	3.04254	3.19852	3.59528	3.23914	3.08263	2.92175	2.97246
0.0001292	3.15609	2.98343	3.39436	3.02931	3.10401	3.19210	3.13937	3.05649	2.98142	3.19928	3.13166	3.20126	3.52721	3.03706	3.06699	3.41242	2.96437	3.17031	3.27871	3.05174	3.22569	3.68862	2.99093	2.98366	3.07692	3.37086	3.13107	3.34346	3.06058	3.13141	3.02038	3.06351	3.06303	3.60928	3.20233	2.93859	3.12577	3.02205	3.09832	3.27287	3.11573	2.95038	3.08857	3.39235	3.04525	3.00413	3.07279	3.22729	3.62532	3.25692	3.11221	2.94131	3.00904
0.0001451	3.18077	3.01349	3.40443	3.05103	3.12285	3.23730	3.16169	3.08198	2.99531	3.22473	3.14863	3.21777	3.54208	3.06477	3.09915	3.43160	2.99214	3.18495	3.30296	3.06561	3.24410	3.71457	3.01551	3.02668	3.09752	3.39109	3.15482	3.37709	3.08189	3.14383	3.03396	3.11085	3.08425	3.62881	3.26231	2.95509	3.14735	3.04896	3.12488	3.28446	3.12673	2.98034	3.11065	3.40141	3.06949	3.02745	3.10748	3.24948	3.64501	3.28796	3.13584	2.99221	3.05175
0.0001630	3.20834	3.04800	3.42839	3.07179	3.14277	3.27916	3.18960	3.10841	3.00985	3.25276	3.16327	3.23962	3.55638	3.08843	3.13317	3.44845	3.01834	3.19563	3.32919	3.08358	3.27014	3.72446	3.04175	3.08829	3.11675	3.41699	3.17311	3.39698	3.14008	3.16813	3.04870	3.16904	3.10199	3.63843	3.36969	2.96566	3.16878	3.07964	3.15281	3.29215	3.14425	3.00746	3.13461	3.42617	3.09479	3.05146	3.14179	3.27429	3.65551	3.31660	3.16027	3.07614	3.09949
0.0001831	3.23589	3.06895	3.45506	3.09811	3.16383	3.32349	3.21682	3.13289	3.02105	3.28429	3.18676	3.25555	3.56440	3.12439	3.16397	3.45491	3.05158	3.21645	3.36192	3.09788	3.27976	3.76445	3.06935	3.16134	3.13871	3.45642	3.19470	3.44051	3.16942	3.18896	3.06534	3.22633	3.12113	3.66780	3.42059	2.98595	3.19602	3.11657	3.18003	3.31300	3.15352	3.04358	3.15762	3.43217	3.12396	3.07347	3.17590	3.29998	3.68740	3.33477	3.18650	3.11505	3.13579
0.0002057	3.26598	3.09855	3.48006	3.12020	3.18734	3.35768	3.24997	3.16486	3.04014	3.31701	3.20250	3.27717	3.59548	3.15371	3.20566	3.47961	3.08194	3.22768	3.39270	3.11269	3.30580	3.77699	3.10004	3.22363	3.16181	3.48417	3.21101	3.47426	3.23086	3.21577	3.08513	3.27608	3.15059	3.67406	3.45772	3.00130	3.21887	3.14922	3.21594	3.33876	3.17131	3.07461	3.18134	3.45312	3.14851	3.10492	3.21397	3.32970	3.70463	3.38290	3.21382	3.21982	3.18211
0.0002310	3.29685	3.13033	3.52499	3.14730	3.21066	3.40816	3.29649	3.19539	3.05590	3.35857	3.23369	3.30155	3.61656	3.18810	3.23918	3.48878	3.11474	3.25211	3.43915	3.13452	3.31450	3.81884	3.13207	3.28085	3.18380	3.50808	3.23893	3.52221	3.26716	3.24741	3.10640	3.33857	3.17004	3.69047	3.55003	3.02049	3.25251	3.18723	3.24705	3.36369	3.18659	3.10985	3.20941	3.45399	3.17660	3.13422	3.24720	3.36399	3.70589	3.40252	3.24093	3.27623	3.21408
0.0002595	3.33188	3.15407	3.58396	3.17683	3.23363	3.45126	3.34395	3.22617	3.07379	3.39595	3.25436	3.32480	3.62155	3.22292	3.28463	3.53187	3.15021	3.26359	3.47556	3.15449	3.34097	3.82681	3.16522	3.33492	3.21355	3.53842	3.26389	3.58352	3.35929	3.28104	3.13097	3.40267	3.19944	3.71893	3.58792	3.03801	3.27535	3.22756	3.29114	3.39947	3.20652	3.14506	3.23262	3.47323	3.20616	3.16557	3.28895	3.39453	3.70782	3.47479	3.27347	3.40300	3.25743
0.0002915	3.36822	3.18700	3.61759	3.21752	3.25933	3.52335	3.41097	3.25849	3.09735	3.44766	3.30025	3.35522	3.64937	3.25819	3.33084	3.55366	3.18764	3.29168	3.53526	3.17464	3.34864	3.84875	3.20846	3.38678	3.24980	3.55574	3.29454	3.62640	3.42924	3.32290	3.16402	3.45115	3.23359	3.72078	3.61661	3.06185	3.31324	3.26938	3.33102	3.42887	3.23681	3.18123	3.26039	3.47212	3.23616	3.19962	3.31685	3.42936	3.78790	3.49966	3.30472	3.48031	3.29250
0.0003275	3.40956	3.22360	3.65545	3.25559	3.28624	3.59342	3.48323	3.29087	3.12365	3.48505	3.35135	3.38879	3.68434	3.29375	3.36702	3.59330	3.22431	3.31293	3.58512	3.20572	3.37788	3.87076	3.25064	3.43626	3.28873	3.57881	3.33198	3.70383	3.49566	3.36545	3.19923	3.52111	3.28758	3.74966	3.65224	3.08497	3.34281	3.30400	3.37770	3.50472	3.27137	3.21723	3.29478	3.47846	3.26646	3.23338	3.35370	3.47300	3.80861	3.58275	3.33484	3.58948	3.32503
0.0003678	3.45360	3.25992	3.70386	3.29357	3.32454	3.66672	3.55994	3.33518	3.16657	3.54460	3.41995	3.44171	3.72690	3.32222	3.42410	3.60074	3.25643	3.32841	3.64474	3.25996	3.38842	3.90152	3.29377	3.48195	3.33818	3.62429	3.39348	3.74947	3.55684	3.40750	3.25961	3.56372	3.37142	3.78162	3.69494	3.12024	3.36220	3.34219	3.44071	3.56266	3.31448	3.24787	3.31923	3.49283	3.29063	3.27912	3.40006	3.50401	3.82585	3.63348	3.36260	3.70130	3.35752
0.0004132	3.50292	3.32197	3.75915	3.34572	3.36018	3.76446	3.63970	3.37957	3.21613	3.59424	3.51944	3.49247	3.75856	3.36114	3.46607	3.70027	3.29619	3.35157	3.71699	3.33328	3.41028	3.90749	3.33524	3.52178	3.38638	3.64869	3.46263	3.78751	3.60947	3.45726	3.32234	3.59855	3.48637	3.79780	3.71373	3.18072	3.40623	3.39713	3.52578	3.62555	3.39796	3.28714	3.34921	3.54456	3.32496	3.31863	3.43518	3.54753	3.83888	3.68204	3.39180	3.75801	3.39304
0.0004642	3.55787	3.36371	3.81136	3.43228	3.40091	3.83530	3.72009	3.41390	3.28821	3.65352	3.64294	3.55780	3.79335	3.39422	3.53540	3.74241	3.33272	3.40514	3.76985	3.45935	3.45574	3.90579	3.41674	3.55445	3.50057	3.71114	3.56441	3.81356	3.65234	3.54188	3.38442	3.62597	3.59751	3.81112	3.72847	3.23845	3.42699	3.43633	3.59362	3.68777	3.48430	3.31962	3.39652	3.56633	3.36544	3.34819	3.51049	3.59219	3.84637	3.72599	3.46534	3.82196	3.42596
0.0005214	3.60778	3.42003	3.81825	3.50058	3.46614	3.86652	3.76469	3.49046	3.36620	3.68995	3.72280	3.65865	3.81523	3.46311	3.58013	3.76987	3.40369	3.44534	3.80243	3.58022	3.49828	3.89371	3.47332	3.57737	3.57017	3.73350	3.66497	3.82430	3.68313	3.60003	3.44589	3.64448	3.68388	3.81758	3.73734	3.30075	3.47714	3.50764	3.65289	3.73844	3.57276	3.39225	3.44549	3.58796	3.41652	3.42043	3.55410	3.65185	3.84458	3.76004	3.50942	3.84213	3.48044
0.0005857	3.63157	3.45318	3.81362	3.55175	3.50831	3.85867	3.77635	3.53133	3.43591	3.70320	3.75202	3.71861	3.82272	3.49569	3.60096	3.76890	3.43479	3.46770	3.80431	3.66255	3.51793	3.86427	3.50840	3.58177	3.60604	3.73518	3.72531	3.81261	3.69301	3.63813	3.48971	3.64493	3.72543	3.80607	3.72994	3.35672	3.49109	3.54211	3.68672	3.76119	3.63725	3.42805	3.46629	3.59714	3.44696	3.45388	3.58270	3.67667	3.82524	3.77184	3.53948	3.83437	3.50805
0.0006579	3.63487	3.47288	3.78615	3.58264	3.53301	3.82853	3.76493	3.55655	3.47360	3.69613	3.74662	3.74072	3.80972	3.51100	3.60112	3.74648	3.44723	3.47686	3.78364	3.69950	3.52439	3.82373	3.52384	3.57119	3.61467	3.71939	3.73617	3.78527	3.68589	3.65568	3.51243	3.63100	3.73296	3.77982	3.70847	3.39763	3.49134	3.56023	3.69698	3.75948	3.67271	3.44671	3.47323	3.59420	3.46302	3.46976	3.59582	3.67693	3.79407	3.76416	3.55475	3.80825	3.52080
0.0007391	3.61992	3.46840	3.74665	3.59367	3.54012	3.78326	3.73570	3.56640	3.48092	3.67183	3.71943	3.72794	3.77728	3.50927	3.58414	3.70879	3.44120	3.47163	3.74599	3.70179	3.51664	3.77362	3.52146	3.54745	3.60371	3.68784	3.71214	3.74493	3.66343	3.65283	3.51540	3.60452	3.71653	3.74048	3.67349	3.41540	3.47795	3.56196	3.68604	3.73716	3.68082	3.44739	3.46618	3.57903	3.46253	3.46865	3.59342	3.65310	3.75256	3.73877	3.55515	3.76754	3.51853
0.0008302	3.58909	3.45059	3.69796	3.58614	3.53130	3.72650	3.69208	3.56165	3.46554	3.63283	3.67708	3.68853	3.72911	3.49153	3.55255	3.66016	3.41809	3.45206	3.69547	3.67845	3.49432	3.71481	3.50336	3.51144	3.57748	3.64236	3.66693	3.69333	3.62669	3.63023	3.50151	3.56653	3.68158	3.68928	3.62562	3.40775	3.45099	3.54747	3.65617	3.69757	3.66301	3.43076	3.44549	3.55175	3.44704	3.45196	3.57597	3.60800	3.70149	3.69751	3.54100	3.71452	3.50141
0.0009326	3.54406	3.41576	3.64214	3.56024	3.50783	3.66021	3.63639	3.54196	3.43292	3.58100	3.62252	3.63017	3.66814	3.45881	3.50788	3.60260	3.37977	3.41902	3.63459	3.63430	3.45753	3.64787	3.47100	3.46367	3.53780	3.58458	3.60720	3.63162	3.57645	3.58891	3.47286	3.51748	3.63095	3.62732	3.56563	3.37786	3.41076	3.51670	3.60930	3.64290	3.62106	3.39821	3.41178	3.51228	3.41620	3.42118	3.54371	3.54581	3.64115	3.64206	3.51235	3.65067	3.46963
0.0010476	3.48640	3.37093	3.57337	3.51642	3.47057	3.58558	3.57032	3.50664	3.38613	3.51799	3.55737	3.55820	3.59645	3.41234	3.45125	3.53677	3.32840	3.37396	3.56479	3.57328	3.40693	3.57316	3.42560	3.40473	3.48577	3.51596	3.53710	3.56070	3.51376	3.53107	3.43099	3.45771	3.56679	3.55545	3.49439	3.33060	3.35816	3.47031	3.54767	3.57503	3.55956	3.35149	3.36612	3.46075	3.37147	3.37791	3.49712	3.47083	3.57182	3.57417	3.46958	3.57707	3.42366
0.0011768	3.41768	3.31407	3.49522	3.45603	3.42000	3.50353	3.49518	3.45525	3.32714	3.44535	3.48275	3.47587	3.51553	3.35358	3.38389	3.46290	3.26637	3.31862	3.48701	3.49895	3.34380	3.49119	3.36834	3.33573	3.42248	3.43795	3.45949	3.48144	3.44009	3.45950	3.37717	3.38788	3.49106	3.47469	3.41304	3.27016	3.29480	3.40989	3.47365	3.49566	3.48384	3.29249	3.31006	3.39759	3.31451	3.32376	3.43685	3.38679	3.49403	3.49557	3.41350	3.49469	3.36442
0.0013219	3.33965	3.24711	3.40816	3.38150	3.35659	3.41511	3.41210	3.38839	3.25785	3.36478	3.39990	3.38571	3.42670	3.28439	3.30746	3.38148	3.19641	3.25485	3.40219	3.41430	3.27008	3.40286	3.30072	3.25867	3.34936	3.35229	3.37446	3.39499	3.35740	3.37721	3.31275	3.30928	3.40575	3.38637	3.32336	3.20003	3.22298	3.33783	3.38964	3.40676	3.39825	3.22343	3.24558	3.32388	3.24728	3.26051	3.36373	3.29692	3.40871	3.40810	3.34544	3.40477	3.29356
0.0014850	3.25457	3.17480	3.31422	3.29630	3.28175	3.32166	3.32233	3.30842	3.18078	3.27825	3.31045	3.29023	3.33153	3.20728	3.22423	3.29363	3.12164	3.18486	3.31162	3.32208	3.18853	3.30953	3.22486	3.17637	3.26842	3.26117	3.28385	3.30291	3.26820	3.28727	3.23959	3.22401	3.31318	3.29228	3.22780	3.12365	3.14556	3.25723	3.29827	3.31082	3.30605	3.14711	3.17508	3.24166	3.17230	3.19031	3.27960	3.20405	3.31732	3.31388	3.26759	3.30902	3.21379
0.0016681	3.16519	3.09268	3.21923	3.20426	3.19793	3.22493	3.22748	3.21894	3.09917	3.18809	3.21652	3.19221	3.23210	3.12533	3.13714	3.20123	3.04545	3.11115	3.21714	3.22499	3.10265	3.21313	3.14358	3.09223	3.18219	3.16729	3.18996	3.20729	3.17546	3.19288	3.16014	3.13507	3.21608	3.19487	3.12974	3.04473	3.06576	3.17133	3.20243	3.21080	3.21006	3.06700	3.10120	3.15393	3.09273	3.11568	3.18766	3.11106	3.22185	3.21548	3.18281	3.20976	3.12871
0.0018738	3.07461	3.01189	3.12411	3.10920	3.10843	3.12703	3.12979	3.12404	3.01676	3.09681	3.12062	3.09456	3.13097	3.04186	3.04953	3.10678	2.97096	3.03620	3.12105	3.12587	3.01641	3.11602	3.06003	3.00958	3.09348	3.07362	3.09540	3.11067	3.08225	3.09728	3.07718	3.04593	3.11747	3.09710	3.03325	2.96696	2.98688	3.08322	3.10524	3.11003	3.11299	2.98690	3.02637	3.06421	3.01215	3.03927	3.09222	3.02088	3.12471	3.11579	3.09429	3.10987	3.04225
0.0021049	2.98571	2.93321	3.02761	3.01459	3.01688	3.03016	3.03198	3.02771	2.93701	3.00678	3.02532	3.00002	3.03098	2.95985	2.96450	3.01294	2.90043	2.96187	3.02572	3.02760	2.93345	3.02062	2.97711	2.93105	3.00494	2.98292	3.00279	3.01564	2.99134	3.00345	2.99338	2.95985	3.02031	3.00195	2.94228	2.89328	2.91167	2.99559	3.00976	3.01182	3.01746	2.91013	2.95244	2.97584	2.93383	2.96334	2.99778	2.93604	3.02838	3.01776	3.00505	3.01232	2.95783
0.0023645	2.90067	2.85783	2.93324	2.92314	2.92655	2.93628	2.93681	2.93340	2.86213	2.91974	2.93278	2.91060	2.93469	2.88136	2.88418	2.92205	2.83495	2.88897	2.93323	2.93269	2.85624	2.92886	2.89681	2.85800	2.91855	2.89716	2.91415	2.92433	2.90467	2.91371	2.91079	2.87899	2.92700	2.91176	2.85944	2.82530	2.84178	2.91043	2.91844	2.91877	2.92555	2.83879	2.88033	2.89142	2.85994	2.88920	2.90781	2.85809	2.93503	2.92387	2.91761	2.91952	2.87770
0.0026561	2.82057	2.78558	2.84403	2.83656	2.83986	2.84687	2.84642	2.84360	2.79269	2.83656	2.84449	2.82722	2.84398	2.80721	2.80924	2.83574	2.77431	2.81736	2.84498	2.84294	2.78560	2.84187	2.81992	2.79035	2.83552	2.81722	2.83059	2.83803	2.82319	2.82936	2.83064	2.80404	2.83906	2.82767	2.78541	2.76317	2.77740	2.82898	2.83274	2.83233	2.83858	2.77334	2.81008	2.81240	2.79114	2.81707	2.82414	2.78723	2.84616	2.83578	2.83370	2.83285	2.80275
