eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0000359	2.42486	1.43769	3.43683	1.92707	1.44904	3.87731	2.62051	2.25706	2.37695	2.44553	2.33740	2.11568	2.72470	2.97224	1.66076	2.46954	0.90583	1.22967	2.05621	3.28785	2.69738	1.05968	2.59536	3.29204	3.65750	3.07775	1.91375	1.33552	2.02292	2.71613	2.64498	2.56235	1.89818	3.01249	2.63811	1.80415	3.38016	2.14222	4.13743	1.20977	3.51138	1.73460	2.46128	1.73204	1.71272	2.54991	3.01616	1.83053	3.22602	3.42855	2.00266	1.83220	3.69394
0.0000404	2.40125	1.43327	3.46654	1.90655	1.43449	3.83762	2.61894	2.23606	2.45924	2.41314	2.33548	2.09720	2.72030	2.79074	1.64582	2.32586	0.98276	1.22679	2.06778	3.22039	2.64610	1.02607	2.53564	3.23465	3.60509	2.95131	1.88820	1.42222	2.00276	2.68262	2.74705	2.54612	1.77488	2.97417	2.61545	1.79233	3.46544	2.03187	4.06896	1.20613	3.47644	1.72448	2.43340	1.77251	1.74840	2.54311	2.98555	1.83012	3.06015	3.30083	2.10588	1.82168	3.72390
0.0000453	2.37491	1.42257	3.28368	1.87129	1.43328	3.77898	2.61654	2.22303	2.42394	2.44103	2.30757	1.97781	2.70156	2.90087	1.62223	2.26704	0.90162	1.21245	2.07768	3.19951	2.63496	1.02843	2.53992	3.17858	3.53667	2.99465	1.76571	1.32620	1.97268	2.64302	2.73118	2.51068	1.86963	2.92692	2.57991	1.78035	3.26853	2.01258	3.99297	1.25824	3.42002	1.70018	2.46059	1.73616	1.66557	2.51877	2.93720	1.78219	3.12697	3.24407	2.07950	1.81422	3.75200
0.0000509	2.35169	1.41282	3.35714	1.71356	1.34072	3.82106	2.74734	2.32299	2.38696	2.36542	2.15238	1.95119	2.82948	2.71365	1.70986	2.36260	0.90341	1.31629	2.22961	3.09948	2.50895	1.09457	2.40793	3.00201	3.62534	2.84366	1.86264	1.42083	2.07732	2.73460	2.58475	2.62710	1.72596	2.99326	2.41736	1.65722	3.35273	1.99127	3.74357	1.28469	3.39687	1.70292	2.34162	1.66640	1.61997	2.42797	3.01360	1.81490	2.93859	3.25373	2.05583	1.83592	3.59424
0.0000572	2.32381	1.43067	3.28498	1.80055	1.44347	3.65412	2.61598	2.16899	2.22614	2.42614	2.25917	2.02703	2.67771	2.66325	1.57524	2.40572	0.91147	1.25612	2.10943	3.16497	2.43594	1.05187	2.40647	3.06842	3.38396	2.89037	1.72424	1.31549	1.91523	2.55947	2.66861	2.44629	1.82876	2.81826	2.49713	1.74993	3.28412	2.07537	3.81538	1.28142	3.29273	1.70756	2.41073	1.76468	1.65848	2.47213	2.84466	1.79930	2.87373	3.11725	2.02141	1.83935	3.78609
0.0000643	2.28821	1.34331	3.21851	1.64111	1.34716	3.67581	2.73115	2.27535	2.17753	2.29325	2.10462	1.90509	2.78486	2.75397	1.65281	2.20851	0.90941	1.29685	2.26303	2.98955	2.35854	1.02404	2.34740	2.88708	3.44525	2.73567	1.81197	1.30861	2.00554	2.63212	2.52473	2.54850	1.68309	2.86882	2.32983	1.62794	3.20070	2.05432	3.55715	1.22471	3.37885	1.67260	2.31954	1.65610	1.70296	2.37783	2.90137	1.77421	2.80073	3.15807	1.98542	1.85484	3.64192
0.0000722	2.25701	1.42096	3.12379	1.71393	1.42448	3.47970	2.58116	2.15835	2.24169	2.36578	2.19124	1.86135	2.60697	2.53548	1.50505	2.17804	0.96431	1.27770	2.10889	3.08579	2.57542	0.99130	2.37203	2.94003	3.17448	2.76178	1.66917	1.38922	1.82985	2.44190	2.58937	2.35921	1.76753	2.67448	2.39222	1.70686	3.11815	1.91544	3.59780	1.28689	3.19709	1.65294	2.39004	1.76191	1.67344	2.41767	2.71677	1.77024	2.83656	3.02633	1.94896	1.82067	3.80461
0.0000811	2.20703	1.36289	3.07910	1.66813	1.36561	3.39708	2.57458	2.12953	2.07232	2.27600	2.16660	1.92543	2.60776	2.51936	1.48847	2.13184	0.98004	1.27104	2.10804	3.13187	2.41230	1.00740	2.26487	2.80793	3.07504	2.67746	1.65059	1.29146	1.80782	2.39598	2.53843	2.32569	1.73409	2.61266	2.33286	1.68482	3.04290	1.98947	3.47591	1.33838	3.11573	1.58282	2.36085	1.81376	1.61874	2.34504	2.66352	1.73307	2.62345	2.81575	1.79411	1.82274	3.78195
0.0000911	2.16696	1.33219	2.93810	1.49591	1.30513	3.38280	2.66582	2.19843	1.99398	2.18987	1.97699	1.80058	2.68955	2.42059	1.54793	2.20514	0.89099	1.33520	2.24581	2.88649	2.49800	1.08110	2.34204	2.62720	3.08758	2.59293	1.61279	1.27440	1.87174	2.31557	2.37385	2.39183	1.68889	2.51190	2.13829	1.55031	2.92149	1.96676	3.18860	1.26764	3.11208	1.53170	2.26215	1.70405	1.63901	2.24848	2.69432	1.74874	2.51348	2.88962	1.85297	1.85512	3.76226
0.0001024	2.11047	1.33533	2.94195	1.55103	1.32700	3.17837	2.60222	2.06636	1.94408	2.11905	2.06402	1.84324	2.53735	2.40179	1.42223	2.04575	0.96028	1.29424	2.10662	2.95586	2.43592	1.06955	2.19263	2.70770	2.94040	2.48158	1.58785	1.32786	1.81665	2.36353	2.44265	2.21887	1.55305	2.43442	2.08685	1.61892	2.69732	1.84554	3.19089	1.33616	3.01361	1.54103	2.28082	1.75215	1.59041	2.26594	2.52190	1.65333	2.41896	2.63573	1.70630	1.80543	3.57015
0.0001150	2.05060	1.35786	2.66135	1.51721	1.35973	3.02954	2.47769	2.04410	1.96945	2.19522	2.01091	1.79735	2.46987	2.29982	1.35771	1.98856	0.96842	1.29583	2.07978	2.79258	2.19556	1.03385	2.23890	2.57318	2.64677	2.39455	1.63771	1.34044	1.64765	2.16480	2.38197	2.13880	1.60971	2.43499	2.10925	1.59179	2.56221	1.89083	3.04860	1.35788	2.81100	1.48523	2.28339	1.81224	1.51150	2.18464	2.42596	1.63279	2.28664	2.55840	1.63329	1.77196	3.47980
0.0001292	1.99136	1.32311	2.59966	1.32398	1.31014	2.98647	2.53154	2.07458	1.87540	1.96235	1.76943	1.67151	2.53218	2.32278	1.41291	2.03480	0.88143	1.36686	2.17689	2.59660	2.21465	1.01267	2.11743	2.38085	2.62714	2.28974	1.48595	1.31528	1.70607	2.19826	2.22032	2.18978	1.54657	2.31188	1.86486	1.43121	2.56480	1.84942	2.70330	1.27989	2.81809	1.45669	2.14915	1.58522	1.52797	2.18590	2.44071	1.61419	2.13809	2.55220	1.56141	1.86276	3.53558
0.0001451	1.91549	1.34015	2.40126	1.38471	1.32444	2.70243	2.32310	1.85288	1.77353	1.98188	1.87190	1.68694	2.32808	2.25342	1.34190	1.85484	0.93389	1.28231	1.99841	2.64635	2.22248	1.05782	2.09144	2.38044	2.30513	2.04649	1.53471	1.29440	1.63059	1.96752	2.21101	1.96764	1.47505	2.06648	1.90206	1.51179	2.29083	1.71114	2.69688	1.36141	2.58866	1.46103	2.17168	1.74219	1.47288	2.19751	2.22627	1.60802	2.13804	2.36754	1.61098	1.74265	3.18057
0.0001630	1.82815	1.27817	2.35308	1.23064	1.21346	2.63005	2.35306	1.95631	1.59084	1.82076	1.69721	1.53491	2.35326	2.21370	1.28345	1.87859	0.86045	1.36650	2.05949	2.23869	2.22677	1.04172	1.95237	2.12916	2.26878	2.01297	1.38616	1.18212	1.56463	1.98462	2.12576	2.00069	1.41207	2.04140	1.70663	1.36350	2.27328	1.73355	2.38804	1.34592	2.54094	1.42627	2.03254	1.63036	1.43945	2.07937	2.22573	1.54235	1.89396	2.05487	1.44088	1.75577	2.92361
0.0001831	1.73811	1.21969	2.24577	1.17285	1.22045	2.43145	2.23672	1.76648	1.45344	1.83101	1.59753	1.47236	2.10368	2.08125	1.11649	1.66510	0.83441	1.38153	2.00572	2.33814	2.10013	1.03521	1.96092	2.16480	1.94398	1.76466	1.41761	1.21283	1.37205	1.75123	1.97419	1.81100	1.33059	1.77596	1.66883	1.31001	2.09756	1.57331	2.32724	1.37548	2.35740	1.42862	1.97695	1.57807	1.33453	1.94354	2.10039	1.53452	1.84408	2.21779	1.46485	1.73144	2.71695
0.0002057	1.64265	1.18611	2.05973	1.18870	1.21255	2.14343	1.99381	1.77062	1.44192	1.74813	1.51602	1.47035	2.10157	2.05692	1.05600	1.68782	0.86919	1.26440	1.88102	2.08498	2.05455	1.04657	1.78441	1.89426	1.88826	1.68982	1.26734	1.11475	1.40734	1.73706	1.92273	1.81148	1.16276	1.72579	1.45662	1.34588	1.83787	1.61054	2.04060	1.38542	2.30941	1.30993	1.85321	1.62645	1.39066	1.85023	1.91172	1.44960	1.60057	1.94062	1.28917	1.70147	2.22795
0.0002310	1.53888	1.14484	1.94507	1.10869	1.24334	1.93622	1.83256	1.54859	1.23262	1.68118	1.45593	1.36312	1.83246	1.80641	0.98238	1.48192	0.82925	1.29453	1.68092	2.10312	2.05245	1.05283	1.84759	1.79334	1.60302	1.46508	1.22722	1.08030	1.22105	1.51429	1.74266	1.57752	1.14885	1.47088	1.38799	1.20137	1.76223	1.42764	2.02472	1.35175	2.04667	1.34152	1.86178	1.53192	1.37671	1.86550	1.82744	1.40839	1.52976	2.05809	1.19797	1.61510	1.91704
0.0002595	1.43239	1.08000	1.73645	1.08000	1.14760	1.71774	1.69015	1.54235	1.20646	1.56223	1.39542	1.33108	1.76420	1.75673	0.98849	1.39947	0.82539	1.22843	1.57263	1.70366	1.73540	1.00504	1.69152	1.72189	1.55222	1.38500	1.09825	1.07998	1.23713	1.48354	1.70416	1.57719	1.00225	1.39818	1.20680	1.22805	1.51885	1.45734	1.70270	1.30776	1.86044	1.20263	1.77140	1.50146	1.27647	1.74591	1.69067	1.30140	1.34078	1.51762	1.12800	1.62172	1.65597
0.0002915	1.32007	1.02257	1.62095	1.01357	1.13953	1.50040	1.50005	1.41927	1.07170	1.44901	1.26035	1.23212	1.59659	1.66044	0.90064	1.22756	0.75468	1.15289	1.49339	1.63609	1.63160	0.98184	1.57443	1.59638	1.38556	1.21149	1.06416	1.03299	1.15384	1.33615	1.53145	1.33663	0.91010	1.22618	1.08256	1.15188	1.35070	1.31454	1.55527	1.27608	1.77661	1.12785	1.65514	1.43257	1.21476	1.52628	1.51631	1.21851	1.21413	1.61977	1.02357	1.52959	1.43612
0.0003275	1.20594	0.92086	1.47510	0.93491	1.01638	1.29909	1.32614	1.34275	0.88423	1.35023	1.14496	1.12295	1.30157	1.58713	0.75753	1.16836	0.67965	1.22594	1.33148	1.47276	1.38951	0.92493	1.39320	1.49613	1.22781	1.03133	1.02126	0.87538	1.04694	1.20248	1.43305	1.19582	0.83323	1.08191	1.04405	0.99294	1.20525	1.27614	1.47042	1.25000	1.55748	1.05468	1.60503	1.26331	1.09404	1.51101	1.47180	1.15388	1.11002	1.45161	0.96600	1.45820	1.26228
0.0003678	1.09097	0.81994	1.35850	0.84002	0.96301	1.09142	1.14359	1.24782	0.75515	1.19375	0.96278	1.03178	1.22010	1.39949	0.67509	1.19778	0.69341	1.13178	1.16023	1.27673	1.25928	0.86982	1.32232	1.39135	1.10466	0.90336	0.88845	0.78549	0.94041	1.04687	1.33122	1.08681	0.73880	0.90948	0.91626	0.92347	1.06031	1.11647	1.35571	1.17017	1.43523	1.00767	1.38364	1.23992	1.05562	1.33127	1.26070	1.06828	1.00062	1.39666	0.82377	1.34728	1.09301
0.0004132	0.97269	0.72352	1.24432	0.75686	0.80662	0.93026	0.99362	1.05023	0.68700	1.05591	0.88072	0.90907	1.05609	1.29819	0.62362	1.01131	0.64272	1.07376	1.02413	1.24326	1.11298	0.83773	1.14431	1.10706	0.89345	0.72304	0.81229	0.73686	0.79519	0.92294	1.16701	0.98069	0.67457	0.74351	0.77556	0.79525	0.91525	1.03768	1.19274	1.09186	1.18612	0.91498	1.25391	1.22928	0.95756	1.29642	1.26219	0.98670	0.87952	1.20876	0.72357	1.27109	0.96105
0.0004642	0.85616	0.62875	1.07164	0.65026	0.83925	0.81366	0.94443	0.90732	0.62892	0.87447	0.73137	0.72340	0.83108	1.01506	0.58584	0.95267	0.56224	0.94861	0.95241	0.92592	1.10164	0.78411	1.03330	1.05896	0.74814	0.62717	0.70184	0.64007	0.70437	0.73177	1.07054	0.92261	0.62271	0.61197	0.65732	0.74681	0.84309	0.89104	1.04761	1.08150	1.17150	0.84398	1.04901	0.93726	0.81313	1.11942	1.11713	0.91731	0.81662	0.93548	0.68271	1.04025	0.85081
0.0005214	0.74194	0.55889	0.96770	0.56714	0.70719	0.60648	0.78198	0.76213	0.54898	0.76498	0.61187	0.66771	0.66435	0.89863	0.51911	0.75800	0.49701	0.84015	0.74427	0.90957	0.92219	0.70652	0.86366	0.79975	0.64787	0.53841	0.62929	0.55999	0.60974	0.62558	0.99346	0.77365	0.53711	0.56071	0.57190	0.69359	0.72255	0.76821	0.83457	0.98794	0.97110	0.68710	0.93960	0.96732	0.76751	0.98229	0.95496	0.75155	0.74581	0.76606	0.63188	1.02569	0.70976
0.0005857	0.63428	0.46907	0.80664	0.52922	0.60807	0.55491	0.62332	0.69617	0.45130	0.64077	0.53552	0.56835	0.57020	0.84280	0.45528	0.64600	0.43555	0.79861	0.61837	0.65545	0.91374	0.61026	0.76344	0.67188	0.50982	0.46714	0.52006	0.48519	0.52513	0.55659	0.79605	0.57918	0.46929	0.45508	0.50895	0.57269	0.63287	0.66447	0.71412	0.80417	0.80538	0.56368	0.84924	0.81795	0.68937	0.92402	0.79181	0.69411	0.63535	0.64491	0.48684	0.76448	0.59670
0.0006579	0.53844	0.43493	0.65626	0.46268	0.51009	0.45403	0.51531	0.53585	0.40670	0.50296	0.45273	0.45145	0.47004	0.64017	0.42067	0.53365	0.40190	0.79391	0.55594	0.57574	0.64276	0.56782	0.62258	0.60865	0.49134	0.44265	0.45408	0.43644	0.47460	0.45625	0.74824	0.50060	0.44471	0.45027	0.42132	0.53278	0.48980	0.49280	0.67009	0.69281	0.64031	0.48911	0.60368	0.65247	0.53334	0.82393	0.65473	0.55963	0.57827	0.56548	0.41717	0.59286	0.48686
0.0007391	0.46664	0.41174	0.56480	0.42260	0.45322	0.41614	0.44083	0.44060	0.38848	0.41145	0.43870	0.40725	0.41177	0.54893	0.41380	0.44699	0.37515	0.61156	0.45738	0.47447	0.56437	0.44890	0.49031	0.49827	0.43193	0.44446	0.40849	0.41955	0.43626	0.41553	0.54175	0.42984	0.43198	0.42710	0.43623	0.41393	0.45255	0.46058	0.53860	0.57781	0.51603	0.44309	0.52722	0.50369	0.45082	0.60596	0.60649	0.48858	0.47940	0.46141	0.43180	0.56865	0.42129
0.0008302	0.44120	0.41079	0.46582	0.41462	0.41012	0.46109	0.40974	0.44272	0.42713	0.42601	0.44174	0.39531	0.40497	0.48569	0.41338	0.41385	0.42852	0.53182	0.42418	0.42462	0.46495	0.40789	0.43851	0.45782	0.41904	0.47362	0.43225	0.43496	0.41135	0.45926	0.50008	0.41102	0.43908	0.41087	0.44142	0.45961	0.41829	0.43887	0.45566	0.44510	0.44420	0.44780	0.45446	0.45938	0.44478	0.52024	0.44736	0.41145	0.44986	0.45242	0.45564	0.45932	0.43779
0.0009326	0.48249	0.44502	0.53240	0.47566	0.45196	0.46996	0.50545	0.46213	0.53435	0.44593	0.50131	0.46730	0.50157	0.47442	0.55470	0.50504	0.49208	0.45959	0.46381	0.44688	0.49063	0.44921	0.43222	0.46558	0.53421	0.49381	0.53228	0.51864	0.53349	0.45593	0.45432	0.49686	0.51414	0.47968	0.47933	0.50668	0.49130	0.45491	0.46533	0.44086	0.47201	0.54400	0.44604	0.44521	0.52610	0.50562	0.44335	0.49197	0.46885	0.49574	0.51252	0.43232	0.43929
0.0010476	0.57882	0.52031	0.63907	0.56905	0.58801	0.61284	0.63041	0.65476	0.65551	0.58147	0.65698	0.57359	0.58514	0.55970	0.62920	0.56485	0.64918	0.52810	0.53425	0.58813	0.52992	0.53685	0.50034	0.57969	0.60587	0.62217	0.63794	0.60266	0.58189	0.57619	0.52776	0.61910	0.60962	0.59260	0.64936	0.58841	0.58179	0.53700	0.54817	0.52294	0.59377	0.55926	0.51257	0.49775	0.59496	0.52080	0.50783	0.57920	0.57724	0.56155	0.59722	0.51582	0.61141
0.0011768	0.84423	0.75065	0.94783	0.84874	0.87397	0.82282	0.80898	0.87090	0.93134	0.80402	0.84709	0.83536	0.80707	1.07272	0.91505	0.78222	0.95399	1.00266	0.78457	0.73215	0.79970	0.76290	0.74083	0.76121	0.84544	0.86521	0.87969	0.83140	0.87755	0.79762	1.11799	0.84018	0.88094	0.88726	0.82566	0.81948	0.77056	0.74943	0.74389	0.75598	0.76857	0.80453	0.94715	0.86575	0.86360	1.06174	0.90084	0.81637	0.75079	0.80569	0.82966	0.72513	0.82523
0.0013219	1.75714	1.73566	1.81296	1.75261	1.76109	1.73387	1.73170	1.73723	1.75309	1.73477	1.74677	1.73825	1.73969	1.81689	1.75350	1.73794	1.75147	1.82165	1.76946	1.74850	1.77048	1.74234	1.75576	1.75187	1.73113	1.73707	1.75645	1.74418	1.75455	1.73576	1.82239	1.73858	1.74789	1.76009	1.74516	1.74461	1.73619	1.73803	1.75888	1.75755	1.74532	1.74102	1.82923	1.80856	1.74991	1.81541	1.81269	1.73790	1.76065	1.77166	1.74100	1.75533	1.73080
0.0014850	2.03374	2.00276	2.08180	2.03236	2.03552	2.02043	2.01350	2.00141	1.99961	2.00791	2.01700	2.00579	2.01281	2.08932	2.00625	2.00510	1.99878	2.09723	2.08156	2.05360	2.06158	2.03525	2.07228	2.04996	1.99764	2.01391	2.00784	2.01854	2.00483	2.00527	2.09040	2.01155	2.00076	2.00291	2.02859	2.02060	2.01998	2.02523	2.06847	2.05594	2.03582	2.01556	2.07042	2.08831	2.00648	2.08082	2.08397	2.00379	2.07164	2.06809	2.00991	2.06720	2.01552
0.0016681	2.22313	2.18432	2.26097	2.22921	2.22174	2.22539	2.20904	2.18672	2.17579	2.20085	2.21339	2.19252	2.20798	2.26495	2.19223	2.19099	2.17741	2.26747	2.25862	2.25670	2.25003	2.24717	2.26231	2.25021	2.18182	2.21375	2.18980	2.22109	2.18460	2.19311	2.26159	2.20494	2.18138	2.17827	2.23356	2.22036	2.22356	2.23233	2.26234	2.24973	2.23777	2.21351	2.24480	2.25957	2.19264	2.25439	2.25311	2.19148	2.26062	2.25528	2.20489	2.26090	2.21469
0.0018738	2.36090	2.33185	2.38055	2.36462	2.35382	2.37097	2.35542	2.33705	2.32038	2.35388	2.36274	2.34011	2.35976	2.38273	2.34478	2.33848	2.32488	2.38321	2.37464	2.38148	2.37449	2.38062	2.38019	2.37784	2.33199	2.36312	2.33742	2.37055	2.33060	2.34256	2.37902	2.35318	2.32926	2.32310	2.37384	2.36790	2.37197	2.37629	2.38306	2.37351	2.37398	2.36333	2.37122	2.37548	2.34498	2.37378	2.37062	2.34349	2.38034	2.37765	2.35890	2.38054	2.36126
0.0021049	2.45773	2.44598	2.46657	2.45544	2.44853	2.46340	2.45312	2.44614	2.43494	2.45956	2.46144	2.44707	2.46170	2.46733	2.45538	2.44656	2.44029	2.46749	2.46127	2.46708	2.46218	2.46730	2.46557	2.46505	2.44708	2.45965	2.44954	2.46463	2.44278	2.45158	2.46467	2.45257	2.44448	2.43852	2.46449	2.46366	2.46502	2.46651	2.46772	2.45964	2.46405	2.46097	2.46209	2.46069	2.45542	2.46042	2.45760	2.45169	2.46597	2.46468	2.46069	2.46575	2.45702
0.0023645	2.53043	2.52372	2.53506	2.52581	2.52348	2.53334	2.52556	2.52317	2.52039	2.53304	2.53318	2.52445	2.53378	2.53514	2.53167	2.52278	2.52358	2.53522	2.53161	2.53507	2.53175	2.53528	2.53423	2.53390	2.52715	2.53110	2.52984	2.53438	2.52374	2.52886	2.53355	2.52545	2.52638	2.52447	2.53400	2.53407	2.53436	2.53506	2.53535	2.52833	2.53362	2.53214	2.53298	2.53004	2.53171	2.53010	2.52791	2.52643	2.53441	2.53387	2.53252	2.53409	2.52938
0.0026561	2.59106	2.58676	2.59377	2.58622	2.58707	2.59292	2.58716	2.58653	2.58558	2.59312	2.59308	2.58803	2.59341	2.59379	2.59263	2.58479	2.58742	2.59383	2.59205	2.59376	2.59158	2.59389	2.59340	2.59312	2.58951	2.59153	2.59222	2.59355	2.58678	2.59118	2.59298	2.58661	2.58963	2.58960	2.59331	2.59342	2.59346	2.59380	2.59390	2.58776	2.59306	2.59206	2.59296	2.59039	2.59269	2.59036	2.58865	2.58709	2.59343	2.59325	2.59253	2.59318	2.59076
