eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0000643	3.06753	2.94787	3.15958	3.08725	3.05063	3.05699	3.07283	3.02918	3.09265	2.99341	3.04389	3.16732	3.09130	3.04334	3.03357	3.01427	3.09445	3.02854	3.01131	3.00369	3.01268	3.10438	3.41204	3.01829	3.05889	3.01944	3.65482	3.04757	3.06783	2.94903	3.02352	3.14794	2.91708	2.93643	3.07654	3.11606	3.07941	3.11414	3.09676	3.33803	3.05508	3.00623	2.98517	3.18187	2.97704	2.90019	3.01160	2.93742	3.04318	2.97611	2.92472	3.11383	3.15872
0.0000722	3.07526	2.96621	3.16999	3.09214	3.05347	3.07919	3.06315	3.04768	3.08892	3.01703	3.03548	3.16950	3.11325	3.06735	3.04898	3.00374	3.10218	3.05038	3.01722	2.99079	3.00645	3.10924	3.41835	3.03818	3.07654	3.01296	3.67482	3.06650	3.08877	2.97230	3.03566	3.17213	2.92057	2.93534	3.09368	3.13021	3.07361	3.11563	3.08361	3.34572	3.06604	3.00021	2.97301	3.19673	2.96647	2.92617	3.00370	2.96386	3.04302	2.99984	2.94419	3.09911	3.16975
0.0000811	3.08333	2.97956	3.17308	3.09391	3.06163	3.08653	3.06890	3.05695	3.10339	3.02507	3.04065	3.17230	3.12062	3.07727	3.06576	3.01018	3.10944	3.03894	3.02347	3.01507	3.01360	3.11441	3.42589	3.04293	3.08257	3.03706	3.69640	3.07615	3.09784	2.98156	3.03785	3.15716	2.93238	2.96151	3.08230	3.13136	3.08089	3.12414	3.08698	3.35465	3.07818	3.02435	2.99736	3.21692	2.99381	2.92883	3.01036	2.95111	3.04359	2.99177	2.95793	3.10448	3.18012
0.0000911	3.09236	2.97856	3.17736	3.09742	3.07332	3.09465	3.07633	3.06150	3.11018	3.03447	3.04822	3.17582	3.13064	3.08877	3.08393	3.01816	3.10812	3.04648	3.02954	3.02223	3.02171	3.12086	3.43496	3.04829	3.08993	3.04726	3.71888	3.08719	3.10374	2.97888	3.02749	3.15910	2.95180	2.97566	3.08810	3.14108	3.08980	3.13441	3.09240	3.36500	3.09151	3.03573	3.00566	3.22907	3.00377	2.94634	3.01862	2.95958	3.05636	3.00162	2.96476	3.13730	3.19120
0.0001024	3.10217	2.99060	3.18763	3.09688	3.09087	3.08458	3.09503	3.07358	3.10994	3.03110	3.06653	3.18032	3.12899	3.08845	3.10427	3.04017	3.11914	3.06799	3.03759	3.01305	3.04086	3.12797	3.44614	3.03950	3.08621	3.04524	3.74128	3.09244	3.11291	2.99103	3.04077	3.18567	2.96744	2.98095	3.10488	3.15552	3.10739	3.14772	3.10931	3.37718	3.10623	3.03704	2.99764	3.24237	2.99643	2.97655	3.03834	2.98669	3.04829	3.02587	2.97370	3.14536	3.20529
0.0001150	3.11363	3.00915	3.19525	3.11999	3.10448	3.09416	3.10309	3.09468	3.11951	3.04470	3.07553	3.18580	3.14895	3.10444	3.12663	3.04955	3.12326	3.07599	3.01207	3.02439	3.05104	3.13601	3.45984	3.04815	3.09715	3.05857	3.76176	3.10692	3.12714	3.01716	3.04247	3.19246	2.97453	2.99878	3.11024	3.16690	3.11781	3.15947	3.11463	3.39137	3.12219	3.05303	3.01097	3.25743	3.01019	2.99987	3.04882	2.99764	3.05914	3.03796	2.98083	3.14333	3.22032
0.0001292	3.12585	3.02659	3.19700	3.10648	3.11729	3.09546	3.10241	3.11052	3.13431	3.06915	3.08276	3.19267	3.16835	3.12922	3.15215	3.05880	3.13012	3.07240	3.02987	3.04658	3.05386	3.14503	3.47683	3.06594	3.11577	3.08281	3.77717	3.12738	3.13586	3.02104	3.05663	3.18415	2.99513	3.02720	3.10628	3.17555	3.12247	3.17095	3.10950	3.40814	3.13952	3.07934	3.03587	3.27491	3.03717	3.01986	3.05063	2.99510	3.06736	3.04043	3.00694	3.15337	3.23595
0.0001451	3.13969	3.04684	3.20908	3.14111	3.13370	3.11450	3.10977	3.12065	3.14232	3.08188	3.07962	3.20421	3.19968	3.14386	3.18125	3.06734	3.13329	3.07877	3.06058	3.05447	3.06451	3.15524	3.49784	3.07025	3.12398	3.09507	3.78365	3.14243	3.14126	3.03512	3.04666	3.19146	3.01826	3.04686	3.10879	3.18673	3.13289	3.18297	3.11199	3.42797	3.15813	3.09635	3.04609	3.29502	3.04770	3.04944	3.05853	3.00749	3.09464	3.05369	3.04687	3.16687	3.25285
0.0001630	3.15496	3.06064	3.23568	3.15018	3.15625	3.12556	3.12113	3.14041	3.15216	3.09695	3.08949	3.21221	3.23130	3.16154	3.21509	3.07694	3.14001	3.08912	3.09303	3.06517	3.07851	3.16671	3.52374	3.07772	3.13516	3.10857	3.77662	3.16003	3.15195	3.05252	3.06076	3.20015	3.03050	3.06904	3.12366	3.20099	3.14732	3.19893	3.11895	3.45153	3.17796	3.11568	3.05912	3.31822	3.05965	3.08575	3.07054	3.02376	3.10318	3.07193	3.06580	3.17153	3.27513
0.0001831	3.17177	3.07542	3.27716	3.15692	3.17908	3.12675	3.13790	3.16283	3.16163	3.10882	3.10669	3.21609	3.27398	3.17898	3.25436	3.08290	3.14873	3.10770	3.14237	3.07115	3.09732	3.17968	3.55549	3.08107	3.14518	3.11654	3.75320	3.17888	3.15923	3.07589	3.07719	3.21716	3.04370	3.09029	3.12455	3.21428	3.16472	3.21401	3.13317	3.47971	3.19896	3.13289	3.06901	3.34503	3.06339	3.12710	3.09028	3.04957	3.10874	3.09813	3.08952	3.19202	3.30574
0.0002057	3.19096	3.09387	3.32205	3.15427	3.20790	3.14486	3.14771	3.18356	3.17571	3.13331	3.11406	3.23780	3.32158	3.20506	3.30019	3.10467	3.15867	3.11393	3.18753	3.09423	3.11241	3.19420	3.59397	3.09845	3.16341	3.13746	3.71463	3.19863	3.17531	3.09062	3.08394	3.21916	3.06836	3.12024	3.14055	3.23147	3.18119	3.23573	3.13780	3.51357	3.22103	3.15601	3.09643	3.37594	3.08753	3.17174	3.10383	3.06167	3.10856	3.11926	3.10673	3.21690	3.32627
0.0002310	3.21201	3.11041	3.35290	3.16077	3.23217	3.16345	3.16474	3.20998	3.19238	3.15483	3.13014	3.25178	3.34927	3.23009	3.35174	3.11984	3.17448	3.13214	3.22075	3.11015	3.13402	3.21089	3.64004	3.10812	3.18223	3.15128	3.66661	3.22514	3.19004	3.11629	3.11242	3.24042	3.09135	3.15193	3.14833	3.24596	3.20040	3.25198	3.14964	3.55468	3.24434	3.17976	3.12022	3.41182	3.10293	3.21647	3.12605	3.08992	3.11044	3.14996	3.12690	3.23769	3.36333
0.0002595	3.23568	3.12649	3.40175	3.21864	3.26544	3.17741	3.17930	3.23979	3.20602	3.17940	3.14360	3.27321	3.42236	3.26003	3.39946	3.13932	3.18693	3.14240	3.26049	3.13419	3.15669	3.23028	3.69358	3.12415	3.20094	3.16978	3.61693	3.24463	3.21168	3.13645	3.12675	3.24904	3.10467	3.18299	3.16381	3.26649	3.22214	3.27674	3.16276	3.60489	3.26901	3.20250	3.15161	3.45337	3.11348	3.26660	3.15145	3.11111	3.11771	3.18410	3.14143	3.26518	3.38322
0.0002915	3.26221	3.15721	3.45450	3.25129	3.28831	3.20616	3.19924	3.26611	3.22664	3.20712	3.16275	3.28742	3.45876	3.28590	3.45403	3.16007	3.20432	3.15894	3.30621	3.16177	3.18211	3.25238	3.75163	3.14059	3.22382	3.18571	3.55666	3.27385	3.22753	3.16001	3.14161	3.26770	3.13035	3.22135	3.17082	3.27839	3.24049	3.29231	3.17725	3.66615	3.29549	3.23085	3.19043	3.50154	3.13297	3.30556	3.18590	3.14032	3.18308	3.22162	3.17192	3.30249	3.42244
0.0003275	3.29242	3.17976	3.48920	3.27943	3.32584	3.24342	3.21545	3.30501	3.24159	3.23174	3.18218	3.31380	3.48910	3.33355	3.49016	3.18500	3.22806	3.17987	3.33530	3.19391	3.22186	3.27518	3.80380	3.16290	3.24411	3.20199	3.52395	3.29211	3.24748	3.18896	3.16679	3.29432	3.15613	3.25552	3.20682	3.29541	3.26909	3.32216	3.19861	3.73812	3.32341	3.26049	3.23166	3.55642	3.15279	3.35361	3.22404	3.17870	3.21072	3.27420	3.23270	3.34384	3.43971
0.0003678	3.32539	3.21510	3.48976	3.31108	3.35424	3.26319	3.24200	3.32885	3.26459	3.26264	3.21863	3.32925	3.51849	3.37495	3.52721	3.22076	3.26142	3.19793	3.37926	3.23230	3.26372	3.30781	3.83069	3.18920	3.27691	3.22463	3.48657	3.31805	3.28037	3.21929	3.20995	3.33663	3.19310	3.29221	3.22975	3.31726	3.28853	3.34537	3.22890	3.81358	3.35351	3.29429	3.28290	3.61766	3.17213	3.38921	3.28136	3.21567	3.24335	3.32572	3.27427	3.41286	3.46729
0.0004132	3.36209	3.24533	3.50640	3.34607	3.37338	3.37656	3.27600	3.37139	3.29918	3.29540	3.25793	3.36001	3.54954	3.41111	3.56995	3.28151	3.27296	3.23418	3.39174	3.28418	3.31485	3.34023	3.81600	3.22977	3.30172	3.24581	3.47046	3.35338	3.29172	3.24884	3.24099	3.39794	3.22089	3.33547	3.28970	3.34959	3.32531	3.36147	3.26189	3.86926	3.38441	3.32697	3.32560	3.68267	3.20425	3.40678	3.32996	3.26719	3.28055	3.37441	3.31044	3.49323	3.50160
0.0004642	3.40154	3.29167	3.57313	3.38435	3.39425	3.45294	3.30316	3.43263	3.31797	3.33532	3.29227	3.38209	3.58218	3.50219	3.57245	3.32928	3.32923	3.25862	3.40709	3.32023	3.36604	3.37509	3.76776	3.27629	3.34502	3.27850	3.46729	3.36823	3.36212	3.29313	3.32857	3.50056	3.28633	3.37236	3.33503	3.36959	3.35409	3.38232	3.29616	3.87123	3.41533	3.37583	3.37760	3.74503	3.25229	3.42439	3.38061	3.32361	3.32296	3.43644	3.34885	3.57930	3.50278
0.0005214	3.44080	3.33043	3.60532	3.42408	3.43535	3.52892	3.35948	3.47087	3.36077	3.35962	3.36932	3.39313	3.61280	3.56235	3.59484	3.37847	3.36577	3.31921	3.46228	3.37715	3.43543	3.40915	3.70973	3.32874	3.39961	3.32166	3.46010	3.39681	3.40010	3.32628	3.38846	3.60449	3.33062	3.39871	3.38357	3.38939	3.36740	3.41840	3.36597	3.81591	3.44375	3.41573	3.40396	3.79325	3.30544	3.45565	3.44068	3.36034	3.36874	3.46715	3.38745	3.64806	3.52462
0.0005857	3.47411	3.38638	3.63673	3.46051	3.45781	3.59256	3.39590	3.50567	3.40731	3.41635	3.41512	3.43841	3.63454	3.61873	3.56197	3.42430	3.40009	3.36119	3.47824	3.42286	3.46939	3.43812	3.65645	3.38725	3.43268	3.35936	3.47397	3.43308	3.43658	3.37862	3.44582	3.66950	3.37358	3.44206	3.42925	3.44279	3.43135	3.42597	3.40938	3.73857	3.46606	3.47397	3.45387	3.81395	3.35410	3.45410	3.47109	3.42986	3.41271	3.49655	3.42235	3.69273	3.49874
0.0006579	3.49319	3.42328	3.64173	3.48613	3.47016	3.63237	3.42487	3.53349	3.43052	3.43606	3.44751	3.44892	3.63972	3.65979	3.55696	3.45884	3.42537	3.39756	3.48727	3.44311	3.49694	3.45624	3.60975	3.42679	3.45547	3.39415	3.46691	3.45163	3.46556	3.40832	3.49224	3.68407	3.40899	3.45676	3.46328	3.45931	3.45110	3.46115	3.44069	3.66648	3.47809	3.50065	3.46576	3.80081	3.39695	3.47771	3.48430	3.45501	3.44634	3.50074	3.44787	3.70286	3.50819
0.0007391	3.48920	3.43131	3.62495	3.49157	3.45644	3.64103	3.43708	3.54839	3.43574	3.43825	3.45899	3.44326	3.62317	3.67089	3.50008	3.47284	3.43188	3.41749	3.48264	3.44195	3.47021	3.45647	3.56381	3.43762	3.46180	3.41627	3.44937	3.44479	3.47764	3.41936	3.51900	3.65959	3.42621	3.44807	3.47638	3.46060	3.45517	3.45159	3.45153	3.60278	3.47416	3.47935	3.46038	3.75959	3.42016	3.45790	3.48026	3.45491	3.45873	3.46828	3.45606	3.67929	3.47094
0.0008302	3.46802	3.42000	3.59088	3.47675	3.42541	3.62198	3.43003	3.54883	3.42204	3.42300	3.45044	3.42187	3.58844	3.64955	3.44054	3.46663	3.41832	3.41677	3.46352	3.42287	3.43612	3.43956	3.51564	3.42155	3.45118	3.42016	3.42102	3.41947	3.47111	3.40964	3.52645	3.61288	3.42228	3.42006	3.46942	3.44595	3.44311	3.42516	3.44258	3.54400	3.45464	3.43513	3.43924	3.70185	3.41934	3.42407	3.46136	3.43450	3.44885	3.42908	3.44647	3.63294	3.42932
0.0009326	3.43114	3.37959	3.54015	3.44357	3.37887	3.57935	3.40319	3.53026	3.39012	3.39105	3.42329	3.38543	3.53884	3.60127	3.37915	3.44220	3.38583	3.39435	3.42969	3.38769	3.39653	3.40680	3.46196	3.38518	3.42362	3.40279	3.38137	3.37772	3.44615	3.37964	3.51451	3.55194	3.39732	3.37616	3.44483	3.41525	3.41505	3.38356	3.41573	3.48475	3.41969	3.38110	3.40276	3.63358	3.39590	3.37772	3.42815	3.39733	3.41844	3.38342	3.41976	3.57141	3.38255
0.0010476	3.38043	3.32259	3.48212	3.39493	3.31955	3.51809	3.35845	3.48745	3.34223	3.34430	3.37950	3.33557	3.47749	3.53540	3.31520	3.40214	3.33745	3.35274	3.38258	3.33833	3.34966	3.36027	3.40114	3.33406	3.38026	3.36591	3.33088	3.32268	3.40469	3.33242	3.48153	3.48109	3.35425	3.31970	3.40520	3.36962	3.37221	3.32898	3.37331	3.42136	3.37016	3.32175	3.35203	3.55752	3.35425	3.32062	3.38137	3.34586	3.37064	3.33049	3.37778	3.49935	3.32924
0.0011768	3.31813	3.25773	3.41940	3.33382	3.25078	3.44302	3.29905	3.41996	3.28136	3.28529	3.32141	3.27462	3.40688	3.45892	3.24783	3.34882	3.27657	3.29612	3.32454	3.27718	3.29485	3.30230	3.33308	3.27183	3.32304	3.31380	3.27089	3.25774	3.34935	3.27209	3.42592	3.40325	3.29691	3.25378	3.35271	3.31107	3.31654	3.26393	3.31764	3.35196	3.30757	3.25763	3.28920	3.47488	3.29862	3.25483	3.32257	3.28232	3.30867	3.27002	3.32300	3.41934	3.26893
0.0013219	3.24678	3.18857	3.33331	3.26298	3.17603	3.35822	3.22876	3.33439	3.21076	3.21697	3.25174	3.20543	3.32904	3.37537	3.17691	3.28450	3.20637	3.22880	3.25806	3.20724	3.23256	3.23536	3.25864	3.20157	3.25443	3.25053	3.20346	3.18607	3.28293	3.20259	3.34976	3.32055	3.22900	3.18140	3.28935	3.24214	3.25046	3.19116	3.25116	3.27626	3.23422	3.18885	3.21731	3.38651	3.23245	3.18268	3.25416	3.20954	3.23566	3.20274	3.25811	3.33319	3.20246
0.0014850	3.16928	3.11348	3.24314	3.18528	3.09857	3.26707	3.15145	3.23951	3.13393	3.14257	3.17373	3.13111	3.24589	3.28668	3.10338	3.21165	3.13003	3.15466	3.18556	3.13197	3.16429	3.16218	3.17940	3.12667	3.17748	3.17938	3.13113	3.11062	3.20830	3.12746	3.25923	3.23451	3.15399	3.10560	3.21730	3.16588	3.17678	3.11380	3.17669	3.19536	3.15321	3.11643	3.13991	3.29359	3.15888	3.10685	3.17917	3.13114	3.15500	3.13046	3.18590	3.24284	3.13170
0.0016681	3.08883	3.03518	3.15162	3.10384	3.02141	3.17269	3.07097	3.14209	3.05463	3.06553	3.09117	3.05485	3.15966	3.19462	3.02914	3.13315	3.05103	3.07723	3.10962	3.05490	3.09229	3.08577	3.09762	3.05054	3.09581	3.10340	3.05673	3.03425	3.12858	3.05009	3.16160	3.14669	3.07536	3.02938	3.13920	3.08575	3.09874	3.03528	3.09754	3.11153	3.06850	3.04239	3.06061	3.19794	3.08124	3.03029	3.10089	3.05118	3.07064	3.05580	3.10931	3.15073	3.05913
0.0018738	3.00857	2.95960	3.05996	3.02199	2.94709	3.07823	2.99092	3.04673	2.97653	2.98915	3.00812	2.97958	3.07279	3.10144	2.95649	3.05207	2.97294	2.99971	3.03294	2.97917	3.01919	3.00916	3.01604	2.97602	3.01331	3.02567	2.98298	2.95969	3.04691	2.97363	3.06313	3.05900	2.99659	2.95537	3.05804	3.00539	3.01972	2.95885	3.01725	3.02778	2.98442	2.96922	2.98266	3.10191	3.00295	2.95576	3.02233	2.97329	2.98680	2.98163	3.03114	3.05961	2.98720
0.0021049	2.93117	2.88890	2.97386	2.94263	2.87736	2.98663	2.91420	2.95664	2.90249	2.91595	2.92816	2.90758	2.98762	3.00953	2.88741	2.97121	2.89874	2.92462	2.95781	2.90704	2.94724	2.93488	2.93733	2.90503	2.93349	2.94898	2.91204	2.88907	2.96603	2.90062	2.96859	2.97355	2.92070	2.88550	2.97667	2.92795	2.94270	2.88690	2.93897	2.94700	2.90475	2.89918	2.90851	3.00803	2.92702	2.88534	2.94574	2.89996	2.90724	2.91042	2.95373	2.97190	2.91780
0.0023645	2.85827	2.82353	2.89306	2.86771	2.81300	2.90015	2.84259	2.87370	2.83407	2.84732	2.85367	2.84014	2.90581	2.92097	2.82304	2.89259	2.83012	2.85354	2.88548	2.83964	2.87766	2.86434	2.86329	2.83854	2.85862	2.87530	2.84507	2.82358	2.88787	2.83255	2.88118	2.89205	2.84963	2.82073	2.89724	2.85545	2.86953	2.82060	2.86474	2.87114	2.83176	2.83363	2.83956	2.91837	2.85541	2.82006	2.87240	2.83232	2.83429	2.84354	2.87865	2.88917	2.85175
0.0026561	2.79032	2.76354	2.81759	2.79783	2.75389	2.81995	2.77661	2.79839	2.77141	2.78332	2.78541	2.77740	2.82799	2.83706	2.76356	2.81733	2.76734	2.78692	2.81589	2.77701	2.81041	2.79769	2.79448	2.77651	2.78947	2.80540	2.78212	2.76335	2.81340	2.76973	2.80224	2.81544	2.78394	2.76106	2.82097	2.78843	2.80070	2.75994	2.79523	2.80067	2.76597	2.77281	2.77600	2.83418	2.78874	2.75998	2.80257	2.77033	2.76854	2.78114	2.80669	2.81198	2.78879
