eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0000320	2.84970	2.64766	3.08070	2.97859	2.95629	2.88442	3.10588	2.08622	3.20332	2.92380	2.67954	2.32527	2.82899	2.90500	2.90848	3.13098	2.88924	3.01054	2.40714	3.00315	2.78859	3.08599	2.73984	2.95080	2.92623	3.00664	2.75875	2.83551	2.49228	3.03336	2.91043	2.86010	3.06782	3.07756	2.90110	2.92250	0.55819	2.98442	3.00275	2.87856	3.05594	2.81888	2.93549	3.08011	3.45952	3.06634	3.00449	2.84933	2.92308	2.86653	2.92874	2.66493	2.82352
0.0000359	2.86000	2.66324	3.09064	3.00199	2.96518	2.90632	3.09970	2.09567	3.19371	2.94915	2.67694	2.32335	2.83463	2.91606	2.89988	3.14614	2.90656	3.00375	2.42398	3.01875	2.78980	3.10042	2.73224	2.97015	2.92262	3.03214	2.79328	2.85763	2.54001	3.03282	2.92431	2.88633	3.07726	3.08963	2.91951	2.91542	0.62275	3.00026	3.01604	2.86508	3.04914	2.84166	2.94918	3.08193	3.45962	3.07698	3.01974	2.84338	2.91814	2.89389	2.91227	2.68129	2.82352
0.0000404	2.87015	2.68024	3.09453	2.98281	2.97098	2.89650	3.11186	2.16216	3.21564	2.93486	2.70835	2.37868	2.84293	2.92337	2.92349	3.14579	2.91434	3.01964	2.48129	3.01544	2.81932	3.08976	2.76004	2.96452	2.93983	3.02404	2.79580	2.84933	2.55847	3.04294	2.92024	2.87507	3.10140	3.08422	2.91311	2.93810	0.63354	2.99754	3.01492	2.89370	3.06614	2.83987	2.94320	3.09376	3.46904	3.07321	3.00998	2.86797	2.93980	2.88976	2.93873	2.69377	2.83807
0.0000453	2.88101	2.69770	3.10488	2.98686	2.98100	2.92074	3.10762	2.18313	3.20059	2.96051	2.70796	2.38440	2.85333	2.94695	2.91700	3.16327	2.93399	3.01457	2.50741	3.03163	2.82337	3.10458	2.75492	2.98575	2.92211	3.04690	2.83041	2.87319	2.60544	3.04408	2.93580	2.90205	3.13798	3.09849	2.93142	2.93280	0.65137	3.01464	3.02994	2.88149	3.05617	2.86462	2.94522	3.09694	3.47902	3.07863	3.02643	2.86403	2.93730	2.91805	2.92462	2.71208	2.83950
0.0000509	2.89558	2.72063	3.10960	2.99111	2.99021	2.92838	3.11256	2.23293	3.21176	2.96744	2.74252	2.41711	2.85893	2.95346	2.92763	3.17624	2.94909	3.02065	2.55599	3.03953	2.84272	3.10710	2.76842	2.99482	2.94021	3.05782	2.85046	2.88199	2.64042	3.05076	2.94239	2.91106	3.14826	3.10273	2.93849	2.94362	0.76556	3.02294	3.03784	2.89196	3.06022	2.87712	2.95269	3.10927	3.48257	3.08418	3.03037	2.87641	2.94890	2.93199	2.93140	2.72954	2.84926
0.0000572	2.90962	2.73864	3.11081	2.99689	3.00183	2.93739	3.11841	2.29410	3.20964	2.97507	2.76233	2.48167	2.86706	2.95875	2.93886	3.18467	2.96573	3.02717	2.62082	3.04828	2.86311	3.10168	2.79915	3.00550	2.96601	3.04873	2.87403	2.89232	2.66456	3.05837	2.95020	2.92130	3.16031	3.10997	2.94583	2.95447	0.81867	3.03275	3.04699	2.90274	3.07147	2.87794	2.96446	3.10986	3.48105	3.09057	3.03572	2.88953	2.96124	2.94710	2.93977	2.74688	2.86012
0.0000643	2.92395	2.76128	3.12502	2.99831	3.01085	2.94545	3.12460	2.35780	3.20119	2.98347	2.76784	2.52117	2.88160	2.95076	2.95189	3.20314	2.97930	3.03433	2.65960	3.05776	2.88536	3.10745	2.81502	3.01618	2.98508	3.07083	2.90237	2.89011	2.70229	3.06654	2.95721	2.93218	3.17553	3.11193	2.95446	2.96734	0.89134	3.04263	3.05588	2.91557	3.07935	2.90499	2.96833	3.12883	3.47602	3.09634	3.03969	2.90424	2.97529	2.96361	2.94673	2.76783	2.87195
0.0000722	2.94232	2.78606	3.13129	3.00568	3.02175	2.95410	3.13090	2.43131	3.26197	2.99244	2.80562	2.54774	2.89052	2.98003	2.96620	3.21667	3.00156	3.04179	2.71759	3.06818	2.90882	3.11230	2.83195	3.02780	2.98112	3.08612	2.93228	2.91372	2.74907	3.07514	2.96532	2.94371	3.20971	3.11565	2.96235	2.98110	0.98654	3.05391	3.06556	2.92921	3.08706	2.90740	2.97745	3.13477	3.47633	3.10274	3.04497	2.91989	2.99062	2.98100	2.95402	2.79017	2.88421
0.0000811	2.96188	2.80918	3.14357	3.03478	3.03112	2.94854	3.14324	2.53561	3.27156	2.98751	2.83035	2.62535	2.90193	2.98956	2.99403	3.22446	3.01741	3.05967	2.78965	3.07383	2.94378	3.12666	2.83679	3.03194	3.00715	3.09779	2.95329	2.91276	2.77978	3.08778	2.96631	2.94120	3.23492	3.11196	2.95876	3.00691	1.06750	3.06059	3.07059	2.96053	3.10013	2.92316	2.99872	3.14650	3.50567	3.11489	3.04118	2.94865	3.01637	2.98848	2.98057	2.81135	2.90292
0.0000911	2.98271	2.85009	3.15218	3.04298	3.04655	2.96014	3.15059	2.62812	3.27653	3.00046	2.85640	2.66229	2.91463	2.99908	3.01041	3.24008	3.04244	3.07014	2.85185	3.08785	2.96880	3.12741	2.85807	3.04887	3.02780	3.10579	2.99994	2.94103	2.82183	3.09762	2.97809	2.95598	3.25586	3.12071	2.97038	3.02201	1.20830	3.07665	3.08452	2.97517	3.10851	2.93924	3.00915	3.16646	3.50102	3.12406	3.04984	2.96610	3.03378	3.01002	2.99125	2.83429	2.91661
0.0001024	3.00412	2.87047	3.15770	3.03337	3.06503	2.98759	3.15408	2.71011	3.27922	3.02720	2.87180	2.75653	2.92865	2.99605	3.01837	3.26519	3.06189	3.07329	2.90711	3.10724	2.98608	3.14568	2.89321	3.07444	3.03817	3.13438	3.02128	2.94488	2.85263	3.10546	2.99802	2.98506	3.28135	3.13711	2.99466	3.02899	1.33233	3.09800	3.10344	2.97582	3.11479	2.96807	3.01049	3.19024	3.51831	3.13012	3.06839	2.97457	3.04567	3.04168	2.98616	2.85851	2.92534
0.0001150	3.03057	2.90445	3.17227	3.06117	3.08002	2.98737	3.16851	2.85131	3.29185	3.02990	2.91356	2.81086	2.94192	3.03143	3.04841	3.28729	3.08793	3.09182	2.98457	3.12302	3.02172	3.15566	2.90597	3.08661	3.05298	3.13803	3.08085	2.97481	2.89085	3.12130	3.00430	2.98926	3.30700	3.13779	2.99701	3.05649	1.52530	3.11232	3.11416	3.00954	3.13098	2.97647	3.02744	3.20612	3.52255	3.14538	3.07150	3.00502	3.07334	3.05633	3.01265	2.88590	2.94218
0.0001292	3.05612	2.94245	3.18141	3.06414	3.09968	3.01157	3.17662	2.98042	3.31177	3.05805	2.93471	2.92316	2.96215	3.03522	3.06330	3.31348	3.11127	3.10004	3.04582	3.14088	3.04319	3.16901	2.94331	3.11277	3.07232	3.16020	3.10647	2.98468	2.92310	3.13334	3.02479	3.01928	3.32083	3.15207	3.01132	3.06920	1.70769	3.13536	3.13375	3.01757	3.14165	3.00561	3.03347	3.22446	3.49333	3.15584	3.09117	3.01910	3.09147	3.09000	3.01346	2.91197	2.96173
0.0001451	3.08736	2.97354	3.19375	3.09080	3.11733	3.02277	3.18754	3.11379	3.36714	3.07501	2.96749	3.01497	2.97392	3.06965	3.08735	3.34190	3.13518	3.11821	3.11179	3.15848	3.07095	3.18816	2.97013	3.13296	3.08216	3.18446	3.14472	3.00487	2.95449	3.14714	3.03911	3.03712	3.38384	3.15885	3.02940	3.08945	1.95708	3.15524	3.14960	3.03973	3.15304	3.02408	3.05667	3.24407	3.52812	3.16934	3.10360	3.04187	3.11552	3.11443	3.02715	2.93791	2.97938
0.0001630	3.11931	2.99933	3.25901	3.11495	3.13827	3.03614	3.20157	3.25842	3.39249	3.09457	3.00303	3.12182	2.99399	3.08094	3.11484	3.38053	3.16170	3.13420	3.17640	3.17934	3.10001	3.20846	2.99934	3.15597	3.11661	3.19627	3.18588	3.02899	2.98651	3.16365	3.05686	3.05727	3.41695	3.16881	3.05286	3.11301	2.21500	3.17831	3.16855	3.06702	3.16864	3.04527	3.07026	3.26427	3.53197	3.18591	3.11899	3.06727	3.14235	3.14167	3.04413	2.96584	2.99923
0.0001831	3.15305	3.02915	3.29239	3.13977	3.16044	3.04904	3.21615	3.40157	3.38647	3.11608	3.04553	3.22451	3.01452	3.12519	3.14399	3.41852	3.18845	3.15117	3.23870	3.20135	3.12828	3.24163	3.03022	3.17973	3.15711	3.22441	3.23173	3.05418	3.01730	3.18082	3.07500	3.07846	3.45470	3.17954	3.06280	3.13673	2.48631	3.20267	3.18829	3.09726	3.18493	3.06662	3.08127	3.28194	3.56475	3.20346	3.13586	3.09334	3.17021	3.16697	3.06208	2.99288	3.01952
0.0002057	3.18878	3.05640	3.32462	3.18683	3.18608	3.05777	3.23055	3.50985	3.47119	3.13506	3.07614	3.30270	3.03527	3.15309	3.17660	3.46603	3.21410	3.16882	3.29963	3.22305	3.15696	3.26080	3.05730	3.20510	3.18205	3.24853	3.27210	3.08549	3.04832	3.19881	3.09470	3.09600	3.50752	3.19295	3.09545	3.16329	2.76529	3.23086	3.21120	3.13706	3.21134	3.08944	3.10685	3.30891	3.57626	3.22073	3.15288	3.12251	3.19823	3.19810	3.08904	3.02042	3.04156
0.0002310	3.22695	3.07631	3.41675	3.23752	3.20990	3.07626	3.25156	3.62670	3.54485	3.16325	3.11517	3.40594	3.05513	3.21777	3.20873	3.51404	3.24242	3.19043	3.35521	3.24598	3.18292	3.30963	3.09441	3.22892	3.20810	3.29785	3.31487	3.11206	3.07631	3.21593	3.11835	3.12395	3.57043	3.20862	3.11276	3.18891	3.04305	3.25460	3.23541	3.17552	3.23839	3.11432	3.12924	3.33542	3.55127	3.24099	3.17499	3.14855	3.22910	3.22934	3.10832	3.04930	3.06478
0.0002595	3.26683	3.12459	3.48809	3.28883	3.24106	3.08840	3.27167	3.73447	3.60527	3.18925	3.15074	3.47876	3.07932	3.27196	3.24296	3.57203	3.27421	3.21052	3.42039	3.27529	3.20602	3.35638	3.12680	3.25326	3.26899	3.36287	3.36043	3.14231	3.10473	3.23852	3.14381	3.14745	3.60177	3.22586	3.14850	3.21351	3.27080	3.28130	3.25536	3.22002	3.28482	3.13963	3.14795	3.35451	3.63393	3.26778	3.19844	3.17559	3.25464	3.26096	3.13729	3.07576	3.08648
0.0002915	3.30734	3.16145	3.54907	3.35143	3.26963	3.10760	3.29946	3.81158	3.65962	3.21964	3.18863	3.54099	3.10689	3.31276	3.28164	3.63917	3.31030	3.23706	3.47540	3.30115	3.23003	3.41626	3.16377	3.27924	3.31211	3.45448	3.37736	3.17693	3.14058	3.26233	3.17396	3.17770	3.62182	3.25599	3.18353	3.24294	3.47073	3.31784	3.28242	3.27321	3.34054	3.17378	3.18888	3.37503	3.66068	3.29537	3.22607	3.20473	3.29075	3.29078	3.17235	3.10521	3.11646
0.0003275	3.34945	3.20104	3.62250	3.38877	3.31460	3.12979	3.33133	3.85079	3.70775	3.25269	3.23063	3.60388	3.14499	3.36152	3.32386	3.70266	3.34254	3.26412	3.53181	3.32055	3.25529	3.47249	3.20292	3.30681	3.34833	3.55832	3.45887	3.21294	3.18411	3.28895	3.20895	3.21047	3.68556	3.29501	3.21170	3.27505	3.61550	3.34191	3.31205	3.32752	3.40181	3.21191	3.21735	3.40230	3.68865	3.32513	3.25650	3.23698	3.32434	3.32760	3.21263	3.14177	3.15039
0.0003678	3.39277	3.23539	3.69960	3.43253	3.35186	3.15209	3.35692	3.86912	3.74562	3.27772	3.26847	3.65807	3.19246	3.46447	3.35605	3.74749	3.36401	3.29625	3.57690	3.35467	3.28345	3.52617	3.24023	3.32998	3.47116	3.64540	3.50041	3.24635	3.21637	3.30727	3.25483	3.23750	3.69949	3.33783	3.28577	3.31098	3.70061	3.36919	3.34780	3.38542	3.52936	3.25263	3.27525	3.44282	3.71671	3.34540	3.27997	3.27392	3.34913	3.37353	3.25981	3.18714	3.19204
0.0004132	3.43741	3.28192	3.74173	3.49643	3.41559	3.19308	3.40534	3.86917	3.77083	3.31866	3.29388	3.69978	3.26087	3.50932	3.41477	3.81154	3.41614	3.32130	3.64663	3.37153	3.30322	3.57649	3.28267	3.36927	3.54157	3.77173	3.53612	3.28832	3.28559	3.33889	3.29386	3.27512	3.70634	3.38865	3.33434	3.34960	3.74277	3.40281	3.37441	3.43944	3.61447	3.29736	3.32050	3.48390	3.74161	3.38569	3.32236	3.30430	3.38386	3.41356	3.30237	3.24747	3.23709
0.0004642	3.48232	3.33052	3.74063	3.52673	3.46677	3.24448	3.47085	3.85614	3.78367	3.34794	3.34562	3.72731	3.35151	3.54670	3.46970	3.84413	3.49014	3.36932	3.72724	3.40837	3.34149	3.62083	3.32564	3.38816	3.61006	3.81986	3.56762	3.33106	3.36019	3.38875	3.34070	3.32460	3.70631	3.44789	3.38388	3.38000	3.73845	3.44989	3.41581	3.48944	3.68426	3.34797	3.39916	3.52499	3.76028	3.41454	3.35659	3.35397	3.42985	3.46188	3.35755	3.32217	3.29549
0.0005214	3.52729	3.37598	3.76736	3.55595	3.51873	3.31549	3.53234	3.83403	3.78552	3.38254	3.41148	3.74004	3.43421	3.57634	3.54429	3.86237	3.54489	3.43221	3.76709	3.45164	3.37602	3.65703	3.34880	3.43899	3.66765	3.83869	3.59421	3.39852	3.42041	3.45127	3.40737	3.35004	3.70147	3.52529	3.43128	3.44290	3.71950	3.50116	3.47579	3.55996	3.73302	3.40920	3.45237	3.55571	3.76982	3.47545	3.39737	3.37382	3.49072	3.53948	3.37918	3.41709	3.37555
0.0005857	3.55974	3.43601	3.76389	3.57863	3.56100	3.38087	3.57568	3.79965	3.77206	3.43645	3.44760	3.73365	3.49569	3.59460	3.59898	3.85893	3.59627	3.46839	3.77479	3.47360	3.41753	3.67887	3.42035	3.46382	3.70113	3.83080	3.61071	3.43906	3.46964	3.49365	3.44592	3.41652	3.68789	3.58336	3.46844	3.47797	3.69031	3.53136	3.50627	3.60027	3.75639	3.44563	3.49306	3.57948	3.76298	3.50593	3.44530	3.43760	3.52547	3.58963	3.43992	3.49282	3.43206
0.0006579	3.57077	3.45295	3.74434	3.58851	3.58317	3.42754	3.59692	3.75407	3.74374	3.46088	3.46781	3.70863	3.52494	3.59737	3.63843	3.83413	3.63240	3.48998	3.74974	3.48177	3.43984	3.68148	3.44158	3.47229	3.70418	3.80129	3.61187	3.46195	3.49664	3.52018	3.46519	3.43603	3.66292	3.62087	3.48691	3.49490	3.65263	3.54686	3.52095	3.62309	3.75458	3.46196	3.51291	3.58938	3.73824	3.52027	3.46142	3.45305	3.54555	3.62321	3.45204	3.53737	3.46695
0.0007391	3.56451	3.45035	3.70094	3.58572	3.58426	3.44777	3.59766	3.70063	3.70452	3.46628	3.47132	3.67018	3.52914	3.58638	3.66140	3.79265	3.64461	3.49612	3.70375	3.47581	3.44710	3.66709	3.44490	3.46625	3.68209	3.75680	3.59914	3.46694	3.50258	3.52973	3.46582	3.43467	3.62869	3.63687	3.48743	3.49529	3.60943	3.54735	3.51968	3.62922	3.73300	3.46008	3.51392	3.58557	3.70006	3.51892	3.46105	3.45063	3.55121	3.63744	3.44763	3.55185	3.47894
0.0008302	3.54154	3.44092	3.65081	3.56958	3.56499	3.44214	3.57981	3.63986	3.65558	3.45318	3.45791	3.62066	3.51473	3.56190	3.66181	3.73668	3.62197	3.48641	3.64584	3.45486	3.43680	3.63641	3.43043	3.44528	3.64018	3.70009	3.57291	3.45443	3.48990	3.52293	3.44930	3.41310	3.58528	3.62965	3.47107	3.47984	3.56041	3.53203	3.50234	3.61752	3.69354	3.44138	3.49797	3.56764	3.65027	3.50195	3.44485	3.43135	3.54213	3.62843	3.42749	3.54210	3.47018
0.0009326	3.50297	3.40883	3.59784	3.53976	3.52790	3.41600	3.54527	3.57203	3.59780	3.42371	3.42867	3.56170	3.48519	3.52421	3.63096	3.66842	3.56342	3.46152	3.58090	3.41918	3.40898	3.59039	3.39924	3.40981	3.58336	3.63311	3.53375	3.42588	3.46102	3.50150	3.41774	3.37393	3.53267	3.59819	3.43926	3.44962	3.50486	3.50085	3.46959	3.58704	3.63774	3.40750	3.46674	3.53563	3.59020	3.46995	3.41433	3.39712	3.51812	3.59435	3.39284	3.51243	3.44407
0.0010476	3.45045	3.36081	3.53854	3.49627	3.47608	3.37418	3.49579	3.49729	3.53173	3.38036	3.38530	3.49436	3.44218	3.47374	3.56715	3.58991	3.48206	3.42272	3.51036	3.36994	3.36575	3.53034	3.35320	3.36089	3.51514	3.55730	3.48240	3.38304	3.41778	3.46669	3.37310	3.32032	3.47084	3.54385	3.39346	3.40575	3.44226	3.45453	3.42244	3.53795	3.56758	3.36012	3.42160	3.48989	3.52080	3.42378	3.37134	3.35000	3.47898	3.53765	3.34539	3.46553	3.40349
0.0011768	3.38600	3.30090	3.47080	3.43955	3.41229	3.31992	3.43309	3.41584	3.45776	3.32541	3.32968	3.41946	3.38682	3.41122	3.47992	3.50289	3.39157	3.37142	3.43406	3.30898	3.30993	3.45792	3.29483	3.30011	3.43783	3.47379	3.41974	3.32765	3.36161	3.41874	3.31710	3.25528	3.40006	3.47065	3.33521	3.34948	3.37255	3.39455	3.36213	3.47210	3.48563	3.30099	3.36386	3.43103	3.44294	3.36462	3.31782	3.29196	3.42470	3.46390	3.28708	3.40388	3.35061
0.0013219	3.31182	3.23198	3.38119	3.37071	3.33892	3.25580	3.35917	3.32836	3.37646	3.26102	3.26385	3.33790	3.32051	3.33795	3.38090	3.40906	3.29831	3.30929	3.35191	3.23865	3.24436	3.37528	3.22736	3.22968	3.35321	3.38382	3.34706	3.26161	3.29413	3.35732	3.25159	3.18194	3.32116	3.38382	3.26641	3.28250	3.29637	3.32312	3.29042	3.39271	3.39481	3.23224	3.29518	3.36019	3.35779	3.29417	3.25583	3.22508	3.35614	3.37880	3.22007	3.33059	3.28737
0.0014850	3.23038	3.15638	3.28891	3.29175	3.25832	3.18441	3.27645	3.23638	3.28890	3.18953	3.19030	3.25113	3.24536	3.25606	3.27733	3.31033	3.20442	3.23835	3.26461	3.16184	3.17198	3.28505	3.15436	3.15250	3.26328	3.28907	3.26629	3.18736	3.21764	3.28261	3.17892	3.10382	3.23584	3.28838	3.18959	3.20725	3.21521	3.24315	3.20983	3.30366	3.29818	3.15661	3.21787	3.27929	3.26713	3.21495	3.18759	3.15190	3.27555	3.28683	3.14694	3.24910	3.21601
0.0016681	3.14461	3.07896	3.19665	3.20535	3.17296	3.10860	3.18775	3.14238	3.19686	3.11354	3.11200	3.16135	3.16419	3.16852	3.17327	3.20912	3.11162	3.16102	3.17389	3.08187	3.09599	3.19034	3.07913	3.07209	3.17051	3.19182	3.18001	3.10799	3.13526	3.19663	3.10200	3.02471	3.14672	3.18877	3.10795	3.12687	3.13134	3.15788	3.12378	3.20888	3.19885	3.07743	3.13500	3.19109	3.17344	3.13030	3.11535	3.07550	3.18652	3.19151	3.07070	3.16285	3.13923
0.0018738	3.05767	3.00179	3.10023	3.11460	3.08545	3.03126	3.09618	3.04944	3.10285	3.03580	3.03215	3.07131	3.07999	3.07875	3.07196	3.10827	3.02210	3.07990	3.08211	3.00209	3.01960	3.09447	3.00427	2.99207	3.07763	3.09474	3.09119	3.02704	3.05059	3.10356	3.02401	2.94812	3.05703	3.08906	3.02508	3.04471	3.04739	3.07053	3.03633	3.11210	3.09994	2.99823	3.05005	3.09901	3.07963	3.04402	3.04106	2.99908	3.09336	3.09600	2.99446	3.07494	3.05990
0.0021049	2.97245	2.92536	3.00679	3.02256	2.99825	2.95469	3.00473	2.96056	3.00964	2.95874	2.95364	2.98372	2.99538	2.99002	2.97638	3.01066	2.93804	2.99740	2.99182	2.92537	2.94542	3.00058	2.93160	2.91551	2.98721	3.00045	3.00271	2.94777	2.96687	3.00867	2.94774	2.87650	2.96991	2.99283	2.94423	2.96359	2.96562	2.98400	2.95137	3.01660	3.00433	2.92201	2.96630	3.00658	2.98856	2.95964	2.96616	2.92530	3.00029	3.00305	2.92087	2.98810	2.98052
0.0023645	2.89101	2.85546	2.91672	2.93188	2.91322	2.88021	2.91595	2.87781	2.91966	2.88393	2.87838	2.90047	2.91224	2.90472	2.88861	2.91849	2.86076	2.91534	2.90517	2.85344	2.87466	2.91105	2.86211	2.84423	2.90112	2.91098	2.91671	2.87234	2.88638	2.91653	2.87484	2.81091	2.88762	2.90278	2.86768	2.88537	2.88729	2.90045	2.87168	2.92488	2.91410	2.85058	2.88616	2.91683	2.90229	2.87962	2.89153	2.85568	2.91067	2.91459	2.85146	2.90436	2.90261
0.0026561	2.81423	2.78991	2.83298	2.84458	2.83149	2.80827	2.83165	2.80183	2.83451	2.81188	2.80697	2.82211	2.83171	2.82408	2.80921	2.83283	2.79027	2.83493	2.82359	2.78667	2.80684	2.82723	2.79581	2.77861	2.82031	2.82733	2.83437	2.80138	2.81024	2.83008	2.80550	2.75118	2.81103	2.82013	2.79632	2.81080	2.81264	2.82111	2.79828	2.83839	2.83014	2.78430	2.81068	2.83181	2.82174	2.80496	2.81784	2.79030	2.82654	2.83144	2.78644	2.82479	2.82661
