eta	mean	conf_05	conf_95	trace_00	trace_01	trace_02	trace_03	trace_04	trace_05	trace_06	trace_07	trace_08	trace_09	trace_10	trace_11	trace_12	trace_13	trace_14	trace_15	trace_16	trace_17	trace_18	trace_19	trace_20	trace_21	trace_22	trace_23	trace_24	trace_25	trace_26	trace_27	trace_28	trace_29	trace_30	trace_31	trace_32	trace_33	trace_34	trace_35	trace_36	trace_37	trace_38	trace_39	trace_40	trace_41	trace_42	trace_43	trace_44	trace_45	trace_46	trace_47	trace_48	trace_49
0.0002595	1.68511	1.19959	2.28171	1.66752	1.80690	1.54452	1.04117	1.25377	1.65022	1.58702	1.78587	1.92294	1.47060	1.92469	3.36839	1.98400	1.44182	1.40219	2.61240	2.17398	1.07512	1.97233	1.55996	2.08486	1.82922	1.52233	1.49863	1.34710	1.44145	1.11329	2.33714	1.36234	2.11755	1.20787	1.47283	1.41672	1.22899	1.57040	1.35039	1.40734	1.25209	2.41112	2.27555	2.06896	1.56322	1.11584	1.85934	1.83790	1.12502	2.19693	2.49022	1.27779	1.22745
0.0002915	1.59201	1.17826	2.08059	1.47452	1.75432	1.47043	0.90732	1.26199	1.66578	1.33267	1.60900	1.92253	1.39141	2.03334	3.07784	2.17772	1.35619	1.21822	2.07700	1.83967	1.06192	1.85211	1.45469	1.83619	1.66429	1.32665	1.39124	1.42399	1.38317	0.93017	2.11289	1.30532	1.80043	1.18361	1.32404	1.18393	1.25648	1.50872	1.38581	1.21442	1.13018	2.39567	1.95371	1.91777	1.60100	1.31916	1.83016	1.88958	1.11936	1.82401	2.63478	1.26805	1.54717
0.0003275	1.48846	1.07723	1.94215	1.43150	1.63695	1.50865	0.82751	1.07725	1.67465	1.41511	1.32338	1.84297	1.36788	1.91809	2.54802	1.82009	1.37760	1.25569	2.06306	1.76911	1.05882	1.88731	1.35550	1.98420	1.74518	1.36656	1.26178	1.10504	1.21500	0.98398	2.26953	1.33752	1.87400	1.07699	1.32505	1.08162	1.21781	1.43721	1.21823	1.28413	1.03185	2.22871	1.77338	1.64286	1.28438	1.12748	1.62799	1.49141	1.11755	1.78545	1.93748	1.10384	1.32786
0.0003678	1.37829	1.01927	1.93483	1.39275	1.49071	1.32312	0.79913	1.11176	1.43080	1.25710	1.21377	1.58587	1.07636	1.93126	2.11283	1.85640	1.37253	1.17401	1.82738	1.29366	1.02303	1.45480	1.12281	1.49849	1.72591	1.20717	1.11071	1.11387	1.23923	1.01930	2.08982	1.33712	1.44631	1.01903	1.00731	1.01642	1.18420	1.21099	1.24601	1.13694	1.11232	2.31781	2.03533	1.59734	1.28599	1.06938	1.54818	1.41829	0.96828	1.78319	1.96698	1.11388	1.23877
0.0004132	1.25571	0.92854	1.70895	1.39262	1.23773	1.34280	0.80672	1.03720	1.24464	1.20995	1.12352	1.42491	0.97491	1.73753	1.97456	1.70625	1.30190	0.96429	1.73324	1.46870	0.93251	1.46867	1.18557	1.65199	1.22704	1.14314	0.85803	1.03024	1.17508	0.79185	1.73692	1.34430	1.31702	1.02625	1.05309	0.96054	0.95452	1.48285	1.06713	1.04330	0.82913	1.79905	1.68939	1.51166	1.23426	0.93124	1.23722	1.50596	0.90425	1.38344	1.57150	0.98049	1.07650
0.0004642	1.12726	0.82232	1.49134	1.21641	1.27383	1.16981	0.78656	1.04351	1.27777	1.11060	0.88764	1.24824	1.07101	1.48221	1.68980	1.23592	1.12926	0.96496	1.45684	1.30429	0.86099	1.23072	1.03389	1.32108	1.32481	0.98505	0.88448	0.75297	0.96171	0.67300	1.61859	0.96885	1.25302	0.87714	0.99256	0.81088	0.89053	1.16159	0.99686	0.90889	0.77681	1.64025	1.64041	1.40053	1.14317	0.88732	1.04976	1.31508	0.82359	1.57360	1.43627	0.83750	0.98260
0.0005214	0.98495	0.72056	1.33992	0.98541	1.04310	0.79977	0.59880	0.90623	1.18908	0.83049	0.91961	1.10670	0.81555	1.40553	1.37719	1.11609	1.02622	0.94363	1.14563	1.07781	0.70903	1.11964	0.80065	1.27693	1.19439	0.71697	0.76434	0.72724	0.86790	0.72095	1.41044	1.04758	1.10215	0.67313	0.74525	0.85768	0.89667	1.04561	0.91965	0.84793	0.74488	1.39760	1.37171	1.10029	0.97583	0.71379	1.13250	1.15840	0.76588	1.13149	1.33638	0.80752	0.88026
0.0005857	0.84170	0.58639	1.14009	1.00431	0.81394	0.94903	0.54240	0.71411	1.00430	0.82268	0.85509	0.80199	0.64545	0.92029	1.23230	1.13981	0.89027	0.71973	1.10697	0.92207	0.73873	0.85499	0.85175	1.03172	1.02356	0.68652	0.61733	0.58723	0.93230	0.54293	1.14954	0.93886	0.80431	0.53874	0.65448	0.64415	0.66422	0.83992	0.66541	0.70657	0.54029	1.30006	1.15055	1.06110	0.85477	0.65756	0.87255	0.89107	0.57883	1.14262	1.12809	0.63779	0.71153
0.0006579	0.70079	0.50240	0.90145	0.78650	0.62722	0.71469	0.47657	0.69352	0.82522	0.67808	0.54037	0.82349	0.63437	0.78591	1.18985	1.00134	0.69856	0.67016	0.90079	0.68801	0.58834	0.80822	0.61041	0.96074	0.81448	0.64069	0.47902	0.48830	0.78277	0.46708	0.90740	0.73063	0.69428	0.51079	0.58813	0.50349	0.62426	0.61081	0.53647	0.68559	0.52787	0.86146	0.80123	0.91851	0.80668	0.54681	0.65453	0.70174	0.55940	0.85801	0.89912	0.49257	0.64505
0.0007391	0.57003	0.44718	0.73838	0.65238	0.53122	0.55366	0.49344	0.52055	0.61010	0.46630	0.52896	0.58034	0.49380	0.68506	0.84417	0.83815	0.62304	0.46983	0.64400	0.54789	0.44306	0.65487	0.51108	0.68058	0.67546	0.49325	0.43803	0.42521	0.58376	0.42942	0.79849	0.73809	0.60967	0.44268	0.46118	0.50826	0.53143	0.55084	0.47266	0.48263	0.47054	0.74104	0.76357	0.62908	0.59691	0.45608	0.49039	0.60003	0.45077	0.70297	0.63523	0.44763	0.50361
0.0008302	0.47742	0.41750	0.56512	0.48749	0.46826	0.46577	0.44496	0.50396	0.48858	0.43341	0.46105	0.47460	0.45394	0.61838	0.63123	0.54243	0.48233	0.42265	0.52289	0.46608	0.41754	0.51677	0.45045	0.56358	0.58226	0.44475	0.44962	0.41716	0.46091	0.40517	0.52224	0.47242	0.45895	0.40888	0.41186	0.46493	0.45235	0.46028	0.42524	0.43259	0.43217	0.57897	0.59971	0.52267	0.47392	0.41638	0.43879	0.49756	0.42467	0.51194	0.51187	0.43576	0.44052
0.0009326	0.47240	0.44005	0.51208	0.44123	0.45126	0.45882	0.46985	0.44489	0.42919	0.48893	0.45944	0.47447	0.46643	0.45052	0.54377	0.49082	0.44058	0.43255	0.47827	0.49727	0.48951	0.45970	0.44317	0.56449	0.51045	0.45756	0.54146	0.53941	0.46542	0.49775	0.47082	0.44082	0.45781	0.51164	0.47122	0.47159	0.51603	0.44740	0.47044	0.45694	0.46998	0.45740	0.49668	0.44361	0.46542	0.48470	0.46680	0.42349	0.49339	0.48237	0.43416	0.46487	0.43530
0.0010476	0.54900	0.49442	0.59520	0.52910	0.56605	0.58874	0.57645	0.54078	0.53466	0.52339	0.55150	0.49413	0.55007	0.50784	0.47540	0.47728	0.50513	0.57467	0.49756	0.53395	0.64398	0.51578	0.56410	0.51778	0.51273	0.62880	0.60457	0.60100	0.55444	0.59456	0.51127	0.55078	0.54473	0.57932	0.58123	0.57024	0.55242	0.53079	0.58087	0.55580	0.58495	0.53884	0.48754	0.56706	0.54652	0.53764	0.53739	0.52079	0.57257	0.49446	0.48300	0.69216	0.56525
0.0011768	1.33206	1.28789	1.38887	1.31606	1.29210	1.28690	1.31867	1.35805	1.26595	1.35204	1.28680	1.31201	1.29402	1.34430	1.43349	1.38763	1.31698	1.29944	1.40006	1.32999	1.30839	1.37751	1.32984	1.44903	1.36073	1.30325	1.31866	1.32134	1.28024	1.33405	1.35186	1.31965	1.30486	1.31969	1.35885	1.31432	1.30469	1.30990	1.32618	1.28420	1.32070	1.32571	1.44564	1.32386	1.28800	1.31384	1.33266	1.36815	1.30569	1.41749	1.30949	1.36476	1.31514
0.0013219	1.88872	1.85834	1.93626	1.91294	1.85997	1.85829	1.86254	1.93223	1.86507	1.85812	1.86498	1.90001	1.86610	1.92744	1.94604	1.93362	1.89527	1.86533	1.93770	1.87671	1.85834	1.93941	1.89760	1.94253	1.92176	1.85905	1.85458	1.86906	1.86484	1.86631	1.93768	1.88932	1.87852	1.85456	1.89114	1.86199	1.88971	1.92515	1.86213	1.86229	1.85797	1.91564	1.92801	1.89152	1.86616	1.87710	1.91197	1.88163	1.85875	1.93611	1.89416	1.85890	1.86986
0.0014850	2.12941	2.09625	2.16764	2.16259	2.10610	2.10143	2.10319	2.16242	2.11280	2.07766	2.11755	2.14941	2.12031	2.16744	2.17552	2.16617	2.14684	2.10867	2.16025	2.11624	2.10864	2.17112	2.14600	2.17324	2.15811	2.09853	2.08662	2.12032	2.11094	2.10861	2.17230	2.14138	2.12872	2.08368	2.13729	2.10355	2.14991	2.16945	2.09697	2.10950	2.09268	2.16290	2.15129	2.13752	2.09980	2.13685	2.15917	2.11350	2.09664	2.16200	2.14231	2.07119	2.11522
0.0016681	2.29033	2.26914	2.31052	2.30752	2.28309	2.27560	2.28106	2.30219	2.28649	2.24767	2.29535	2.30177	2.29346	2.31122	2.31500	2.30785	2.30170	2.28108	2.29867	2.28069	2.29181	2.31013	2.30131	2.31335	2.30315	2.27408	2.26115	2.29264	2.28425	2.27865	2.31051	2.30203	2.29376	2.25531	2.29692	2.28174	2.30833	2.31061	2.26937	2.28516	2.27115	2.31063	2.29434	2.29454	2.26713	2.30572	2.30578	2.27715	2.27375	2.30187	2.29916	2.23368	2.28674
0.0018738	2.39744	2.38790	2.40683	2.40345	2.39708	2.39105	2.39817	2.39896	2.39705	2.38079	2.40314	2.40114	2.39862	2.40681	2.40941	2.40377	2.40224	2.39456	2.39552	2.39067	2.40086	2.40457	2.40188	2.40798	2.40030	2.39265	2.38857	2.39891	2.39587	2.38790	2.40413	2.40378	2.39841	2.38490	2.40037	2.39823	2.40698	2.40578	2.38788	2.39521	2.39546	2.40748	2.39394	2.39676	2.38364	2.40769	2.40269	2.39027	2.39577	2.39813	2.40051	2.36569	2.39659
0.0021049	2.47704	2.47293	2.48158	2.47876	2.47741	2.47295	2.47940	2.47595	2.47616	2.47404	2.48040	2.47830	2.47581	2.48150	2.48368	2.47928	2.47976	2.47584	2.47311	2.47269	2.47933	2.47942	2.47886	2.48246	2.47644	2.47500	2.47538	2.47735	2.47531	2.46962	2.47852	2.48070	2.47655	2.47512	2.47861	2.47871	2.48226	2.48089	2.47147	2.47415	2.47899	2.48285	2.47315	2.47510	2.46961	2.48348	2.47871	2.47350	2.47840	2.47474	2.47756	2.46766	2.47684
0.0023645	2.54292	2.54023	2.54549	2.54311	2.54347	2.54024	2.54523	2.54164	2.54184	2.54315	2.54480	2.54379	2.54092	2.54520	2.54711	2.54373	2.54508	2.54243	2.53949	2.54018	2.54496	2.54365	2.54388	2.54616	2.54151	2.54160	2.54262	2.54282	2.54110	2.53735	2.54250	2.54543	2.54204	2.54337	2.54407	2.54413	2.54605	2.54505	2.53907	2.54025	2.54510	2.54688	2.54044	2.54129	2.53973	2.54726	2.54358	2.54111	2.54414	2.54049	2.54255	2.54110	2.54325
0.0026561	2.60009	2.59823	2.60202	2.59974	2.60065	2.59868	2.60204	2.59910	2.59922	2.60083	2.60109	2.60097	2.59807	2.60120	2.60287	2.60033	2.60188	2.59997	2.59750	2.59825	2.60191	2.60021	2.60072	2.60220	2.59876	2.59913	2.59994	2.59978	2.59857	2.59588	2.59897	2.60191	2.59918	2.60077	2.60099	2.60079	2.60202	2.60136	2.59737	2.59808	2.60190	2.60292	2.59878	2.59901	2.59935	2.60308	2.60047	2.59911	2.60088	2.59827	2.59947	2.59969	2.60069
