eta	err
1e-07	0.0008652061579419032
1.0592537251772897e-07	0.0008652432590973425
1.122018454301963e-07	0.0008652825298585085
1.188502227437019e-07	0.0008653240953078435
1.2589254117941662e-07	0.0008653680875209987
1.333521432163324e-07	0.0008654146459314692
1.4125375446227555e-07	0.000865463917701067
1.4962356560944328e-07	0.0008655160581241328
1.584893192461114e-07	0.0008655712310498484
1.6788040181225588e-07	0.0008656296093006199
1.7782794100389227e-07	0.0008656913750935953
1.883649089489802e-07	0.0008657567205408953
1.9952623149688787e-07	0.0008658258481069922
2.1134890398366478e-07	0.0008658989710918563
2.2387211385683377e-07	0.0008659763141497532
2.3713737056616554e-07	0.0008660581138155731
2.5118864315095823e-07	0.0008661446190123192
2.6607250597988083e-07	0.0008662360916266572
2.818382931264455e-07	0.0008663328070604181
2.9853826189179574e-07	0.0008664350547746632
3.162277660168379e-07	0.0008665431389004998
3.3496543915782793e-07	0.0008666573787685505
3.548133892335753e-07	0.000866778109541414
3.7583740428844433e-07	0.0008669056827437306
3.981071705534969e-07	0.0008670404668695647
4.2169650342858225e-07	0.0008671828479099844
4.466835921509635e-07	0.0008673332299389746
4.7315125896148026e-07	0.0008674920355985361
5.011872336272725e-07	0.0008676597065991739
5.308844442309879e-07	0.0008678367042127162
5.62341325190349e-07	0.0008680235096486478
5.956621435290109e-07	0.0008682206244207591
6.30957344480193e-07	0.0008684285706723785
6.683439175686149e-07	0.0008686478913397882
7.079457843841374e-07	0.0008688791503320114
7.498942093324558e-07	0.0008691229325153885
7.943282347242822e-07	0.0008693798436319759
8.413951416451948e-07	0.0008696505100410599
8.912509381337459e-07	0.0008699355783449411
9.440608762859226e-07	0.0008702357147832643
1e-06	0.0008705516044561894
1.0592537251772898e-06	0.0008708839503063754
1.122018454301963e-06	0.000871233471844173
1.1885022274370189e-06	0.0008716009036167315
1.2589254117941661e-06	0.0008719869932986182
1.333521432163324e-06	0.0008723924994737563
1.4125375446227554e-06	0.0008728181890669133
1.4962356560944329e-06	0.0008732648342683603
1.584893192461114e-06	0.0008737332090750635
1.678804018122559e-06	0.0008742240853001942
1.778279410038923e-06	0.0008747382280517694
1.883649089489802e-06	0.0008752763906552688
1.9952623149688787e-06	0.0008758393088855224
2.113489039836648e-06	0.0008764276946468349
2.2387211385683376e-06	0.0008770422288644462
2.3713737056616552e-06	0.0008776835536583146
2.5118864315095823e-06	0.0008783522637805515
2.6607250597988086e-06	0.0008790488972008537
2.818382931264455e-06	0.0008797739248760088
2.9853826189179572e-06	0.0008805277396633545
3.162277660168379e-06	0.0008813106443362736
3.3496543915782793e-06	0.0008821228387463577
3.548133892335753e-06	0.0008829644060717647
3.7583740428844434e-06	0.0008838352981481774
3.981071705534969e-06	0.000884735320000362
4.216965034285822e-06	0.000885664113485738
4.466835921509635e-06	0.0008866211400955062
4.731512589614803e-06	0.000887605663061732
5.011872336272725e-06	0.0008886167287059971
5.308844442309879e-06	0.0008896531471497729
5.623413251903491e-06	0.0008907134724694709
5.956621435290109e-06	0.0008917959823524559
6.30957344480193e-06	0.0008928986573163185
6.683439175686149e-06	0.0008940191596595383
7.079457843841373e-06	0.0008951548120832184
7.498942093324558e-06	0.0008963025762211424
7.943282347242822e-06	0.0008974590309390663
8.413951416451948e-06	0.0008986203506030272
8.91250938133746e-06	0.0008997822832163627
9.440608762859225e-06	0.0009009401283705755
1e-05	0.0009020887150283491
1.0592537251772897e-05	0.0009032223787878126
1.122018454301963e-05	0.0009043349386322433
1.188502227437019e-05	0.0009054196725912939
1.2589254117941661e-05	0.0009064692921238441
1.333521432163324e-05	0.0009074759144856581
1.4125375446227555e-05	0.000908431032532406
1.4962356560944327e-05	0.0009093254810238475
1.584893192461114e-05	0.0009101493984459969
1.6788040181225588e-05	0.0009108921831342385
1.778279410038923e-05	0.0009115424421492248
1.883649089489802e-05	0.0009120879311938304
1.9952623149688786e-05	0.0009125154834654384
2.1134890398366476e-05	0.0009128109249220325
2.238721138568338e-05	0.0009129589730013035
2.3713737056616554e-05	0.000912943115234961
2.5118864315095822e-05	0.0009127454634974249
2.6607250597988085e-05	0.0009123465787051287
2.818382931264455e-05	0.000911725259742406
2.985382618917957e-05	0.0009108582888794016
3.1622776601683795e-05	0.0009097201242648158
3.3496543915782794e-05	0.0009082825276707466
3.5481338923357534e-05	0.0009065141126460412
3.758374042884443e-05	0.0009043797944358154
3.9810717055349695e-05	0.0009018401175288649
4.216965034285822e-05	0.00089885043008741
4.466835921509635e-05	0.0008953598649090549
4.731512589614803e-05	0.00089131007412686
5.011872336272725e-05	0.0008866336472447155
5.308844442309879e-05	0.0008812521184511451
5.623413251903491e-05	0.0008750734350820735
5.9566214352901096e-05	0.0008679887115355215
6.309573444801929e-05	0.0008598680240443232
6.683439175686149e-05	0.0008505549012378323
7.079457843841373e-05	0.0008398590164462528
7.498942093324559e-05	0.0008275463629021206
7.943282347242822e-05	0.0008133258481226428
