eta	err
1e-09	3.2660935351128035
6.309573444801943e-09	3.2465950856560077
1.188502227437019e-08	3.226278196905676
1.7782794100389228e-08	3.2049607915583
2.371373705661655e-08	3.183701723187279
2.985382618917957e-08	3.1618789298313787
3.548133892335753e-08	3.1420420114428205
4.2169650342858225e-08	3.1186673140782895
4.731512589614803e-08	3.100831791020168
5.3088444423098795e-08	3.08097054188777
5.95662143529011e-08	3.058873122888706
6.683439175686149e-08	3.034312049965594
7.498942093324559e-08	3.007042625199618
8.413951416451947e-08	2.9768031147084018
8.912509381337459e-08	2.960483270594969
9.440608762859226e-08	2.94331537586351
1e-07	2.9252622932755235
1.0592537251772897e-07	2.906286044816298
1.122018454301963e-07	2.8863478881771147
1.188502227437019e-07	2.8654084070140673
1.2589254117941662e-07	2.8434276160519465
1.333521432163324e-07	2.8203650820904
1.4125375446227555e-07	2.796180061940054
1.4962356560944328e-07	2.770831658265967
1.584893192461114e-07	2.7442789942412795
1.6788040181225588e-07	2.7164814078129074
1.7782794100389227e-07	2.6873986662501643
1.883649089489802e-07	2.656991201484305
1.9952623149688787e-07	2.6252203665495535
2.1134890398366478e-07	2.5920487132028933
2.2387211385683377e-07	2.55744029052972
2.3713737056616554e-07	2.521360964035792
2.5118864315095823e-07	2.4837787543839327
2.6607250597988083e-07	2.444664194560066
2.818382931264455e-07	2.403990703851927
2.9853826189179574e-07	2.361734976602669
3.162277660168379e-07	2.3178773832703543
3.3496543915782793e-07	2.2724023808955405
3.548133892335753e-07	2.225298929669611
3.7583740428844433e-07	2.176560911926164
3.981071705534969e-07	2.1261875495718177
4.2169650342858225e-07	2.0741838157618746
4.466835921509635e-07	2.0205608365475616
4.7315125896148026e-07	1.9653362783208281
5.011872336272725e-07	1.9085347172167137
5.308844442309879e-07	1.8501879872736777
5.62341325190349e-07	1.7903355051919998
5.956621435290109e-07	1.729024571092846
6.30957344480193e-07	1.6663106469354358
6.683439175686149e-07	1.6022576174366518
7.079457843841374e-07	1.5369380428047894
7.498942093324558e-07	1.4704334188672388
7.943282347242822e-07	1.402834469035227
8.413951416451948e-07	1.3342415052474732
8.912509381337459e-07	1.2647649135437058
9.440608762859226e-07	1.1945258474460096
1e-06	1.1236572541850383
1.0592537251772898e-06	1.0523054239855616
1.122018454301963e-06	0.9806323566444531
1.1885022274370189e-06	0.9088194099043613
1.2589254117941661e-06	0.8370729801369332
1.333521432163324e-06	0.7656334588696215
1.4125375446227554e-06	0.6947895800763179
1.4962356560944329e-06	0.6249018476426662
1.584893192461114e-06	0.5564416187000896
1.678804018122559e-06	0.4900576870458334
1.778279410038923e-06	0.42669133322248154
1.883649089489802e-06	0.36777358563016427
1.9952623149688787e-06	0.3155407765237982
2.113489039836648e-06	0.2734205365993992
2.2387211385683376e-06	0.2460519536956129
2.3713737056616552e-06	0.23783007185762667
2.5118864315095823e-06	0.249841998977592
2.6607250597988086e-06	0.2786886624668738
2.818382931264455e-06	0.3190851720779308
2.9853826189179572e-06	0.3665319362495573
3.162277660168379e-06	0.41798704476317544
3.3496543915782793e-06	0.47154369152640563
3.548133892335753e-06	0.5260125640675292
3.7583740428844434e-06	0.5806345276548198
3.981071705534969e-06	0.6349096444548665
4.216965034285822e-06	0.688498527410309
4.466835921509635e-06	0.7411648924678158
4.731512589614803e-06	0.7927412637363462
5.011872336272725e-06	0.843107866059417
5.308844442309879e-06	0.8921792068583914
5.623413251903491e-06	0.9398952623943849
5.956621435290109e-06	0.9862154966435727
6.30957344480193e-06	1.0311146691749506
6.683439175686149e-06	1.074579801884043
7.079457843841373e-06	1.116607915044478
7.498942093324558e-06	1.1572042865631111
7.943282347242822e-06	1.196381075779061
8.413951416451948e-06	1.2341562076032027
8.91250938133746e-06	1.2705524473563166
9.440608762859225e-06	1.305596618978779
1e-05	1.3393189339139764
1.0592537251772897e-05	1.371752407689058
1.122018454301963e-05	1.4029323477544626
1.188502227437019e-05	1.432895900587721
1.2589254117941661e-05	1.4616816491176452
1.333521432163324e-05	1.489329253639048
1.4125375446227555e-05	1.5158791308677686
1.4962356560944327e-05	1.541372166833116
1.584893192461114e-05	1.5658494600566637
1.6788040181225588e-05	1.5893520920157578
1.778279410038923e-05	1.6119209223010575
1.883649089489802e-05	1.6335964061939265
1.9952623149688786e-05	1.6544184326418192
2.1134890398366476e-05	1.6744261808188108
2.238721138568338e-05	1.693657993638276
2.3713737056616554e-05	1.7121512667449392
2.5118864315095822e-05	1.7299423516603722
2.6607250597988085e-05	1.747066471893303
2.818382931264455e-05	1.7635576509560504
2.985382618917957e-05	1.7794486513520138
3.1622776601683795e-05	1.794770923716537
3.3496543915782794e-05	1.8095545654041734
3.5481338923357534e-05	1.8238282879185714
3.758374042884443e-05	1.8376193926757274
3.9810717055349695e-05	1.8509537546759645
4.216965034285822e-05	1.863855813733468
4.466835921509635e-05	1.8763485729732883
4.731512589614803e-05	1.888453604353422
5.011872336272725e-05	1.9001910610031074
5.308844442309879e-05	1.9115796961873346
5.623413251903491e-05	1.9226368887117278
5.9566214352901096e-05	1.9333786745717096
6.309573444801929e-05	1.943819784626076
6.683439175686149e-05	1.9539736880390335
7.079457843841373e-05	1.9638526411881991
7.498942093324559e-05	1.973467741681212
7.943282347242822e-05	1.9828289870630327
8.413951416451947e-05	1.9919453377325878
8.912509381337459e-05	2.0008247835242003
9.440608762859227e-05	2.0094744133493156
0.0001	2.017900487240413
0.00010592537251772897	2.0261085100945047
0.0001122018454301963	2.0341033063806786
0.00011885022274370189	2.0418890950567534
0.0001258925411794166	2.0494695639356704
