eta	x	y	err
1.e-9	1.251795571131016	-1.1351295683411302	0.4394223752946487
1.2589254117941673e-9	1.2518369624533956	-1.1351517868886418	0.43949461119220345
1.5848931924611134e-9	1.2518890736759114	-1.1351797597971565	0.43958555539780525
1.99526231496888e-9	1.2519546819946394	-1.1352149778444542	0.43970005465809264
2.5118864315095803e-9	1.2520372845942784	-1.1352593182927524	0.4398442122397216
3.1622776601683795e-9	1.2521412855994145	-1.1353151452427301	0.4400257141956561
3.981071705534972e-9	1.2522722317413604	-1.1353854361377118	0.44025424064959423
5.011872336272722e-9	1.2524371095354137	-1.1354739412861785	0.44054198442804565
6.309573444801933e-9	1.2526447201826316	-1.1355853851062256	0.4409043053368016
7.943282347242815e-9	1.2529061527772902	-1.1357257201397781	0.44136055599995105
1.e-8	1.253235381998489	-1.1359024478889803	0.4419351249479646
1.2589254117941673e-8	1.2536500236692776	-1.1361250243947163	0.44265875521534354
1.5848931924611133e-8	1.2541722908894546	-1.1364053734816237	0.4435702129784115
1.9952623149688796e-8	1.2548302055876306	-1.1367585371103412	0.4447184019495372
2.51188643150958e-8	1.2556591362647576	-1.137203500827034	0.44616504703913695
3.162277660168379e-8	1.256703753783635	-1.137764243617109	0.4479881075896182
3.9810717055349716e-8	1.2580205252582288	-1.1384710766072708	0.45028612969880927
5.011872336272722e-8	1.2596809042714106	-1.1393623555521026	0.45318381377301187
6.309573444801932e-8	1.261775428039487	-1.1404866801639406	0.4568391648804012
7.943282347242814e-8	1.2644190051476965	-1.1419057325340298	0.4614527208852555
1.e-7	1.2677577809462748	-1.1436979624328227	0.467279533911514
1.2589254117941672e-7	1.2719781170474997	-1.145963407448339	0.47464484133149376
1.5848931924611133e-7	1.277318441252962	-1.1488300539572613	0.483964746226295
1.9952623149688798e-7	1.284085054891356	-1.1524623224162487	0.49577380431788814
2.51188643150958e-7	1.2926734930684365	-1.1570725334343606	0.5107623018466868
3.162277660168379e-7	1.3035978344357888	-1.1629366411196758	0.5298274069611372
3.981071705534972e-7	1.3175316522072638	-1.1704162154136364	0.5541446374407526
5.011872336272722e-7	1.3353664518172783	-1.1799898112129967	0.5852698461646817
6.309573444801932e-7	1.3582971353256652	-1.192298845398626	0.6252883737719903
7.943282347242815e-7	1.387950596746735	-1.2082166264840493	0.6770394736275049
1.e-6	1.4265856885323152	-1.2289556962298467	0.7444652941362602
1.2589254117941674e-6	1.4774162957786205	-1.2562412554090938	0.833174709443714
1.5848931924611137e-6	1.5451572737091088	-1.29260422251032	0.9513960926644656
1.99526231496888e-6	1.6369976741281296	-1.3419036611282578	1.1116757969488558
2.51188643150958e-6	1.7644524151217291	-1.4103207557777613	1.3341097023978237
3.1622776601683796e-6	1.9471845263110379	-1.5084105931003946	1.6530138268610615
3.9810717055349725e-6	2.2217763213557684	-1.6558105286958498	2.1322318439827237
5.0118723362727224e-6	2.6649871432836587	-1.893724951210083	2.9057246846152327
6.309573444801933e-6	3.4700177899509206	-2.3258640516398628	4.310667824578727
7.943282347242815e-6	5.303045609702908	-3.309831993015619	7.5096792142824125
