eta	x	y	err
0.0316227766016838	-0.5495500200000618	-0.13114225735422158	2.768932634328369
0.03981071705534972	-0.5383774461922359	-0.12848929326210437	2.764687254584646
0.05011872336272723	-0.5249486239454734	-0.12529459991858483	2.759672285027503
0.06309573444801933	-0.5089713585202429	-0.12148903146101152	2.7538242503887456
0.07943282347242815	-0.49019276985635546	-0.11701270146816273	2.747111696419462
0.1	-0.46843748858221296	-0.11182412907832186	2.739550320485205
0.12589254117941673	-0.44365161746995674	-0.10591075630118418	2.731216865748043
0.15848931924611134	-0.4159460511604194	-0.09929930782120665	2.7222577316825847
0.19952623149688797	-0.38562942172080467	-0.09206367040448611	2.7128878033520145
0.251188643150958	-0.35321938831346344	-0.08432759892440303	2.703376255206457
0.31622776601683794	-0.31942303141926204	-0.07626004347566513	2.694019384222748
