eta	err
1e-09	128.02802538986612
2.511886431509582e-09	131.38091986805796
3.981071705534969e-09	134.80735164063788
5.623413251903491e-09	138.85009057895286
7.0794578438413736e-09	142.63750285607293
8.413951416451965e-09	146.2904735216602
1e-08	150.877219444787
1.188502227437019e-08	156.70830504703943
1.333521432163324e-08	161.5035485969611
1.496235656094433e-08	167.2380385018825
1.6788040181225588e-08	174.16672935700132
1.883649089489802e-08	182.6432378790303
1.9952623149688786e-08	187.6117727407201
2.1134890398366476e-08	193.17279062110975
2.2387211385683378e-08	199.42796441613967
2.371373705661655e-08	206.5034113372338
2.511886431509582e-08	214.55751786707881
2.6607250597988087e-08	223.79197698933152
2.818382931264455e-08	234.4676891361177
2.985382618917957e-08	246.92822550486633
3.162277660168379e-08	261.6354109747841
3.3496543915782795e-08	279.2250180954292
3.548133892335753e-08	300.5972121142316
3.7583740428844434e-08	327.0699803279281
3.981071705534969e-08	360.6534359396751
4.2169650342858225e-08	404.5728870548972
4.4668359215096346e-08	464.3507425491429
4.731512589614803e-08	550.294715115778
5.011872336272725e-08	684.1147053707876
5.3088444423098795e-08	920.7161537317528
5.6234132519034905e-08	1450.9104034292093
5.95662143529011e-08	3704.5863446563394
6.30957344480193e-08	5782.189238876221
6.683439175686149e-08	1560.8645914434514
7.079457843841373e-08	881.406658173004
7.498942093324559e-08	603.8826045999512
7.943282347242822e-08	453.24728190926106
8.413951416451947e-08	358.7971646437328
8.912509381337459e-08	294.1289041432882
9.440608762859226e-08	247.1420078747194
1e-07	211.5090109411354
1.0592537251772897e-07	183.59948955123477
1.122018454301963e-07	161.18141288095867
1.188502227437019e-07	142.80695342471105
1.2589254117941662e-07	127.49586945019266
1.333521432163324e-07	114.56082586091495
1.4125375446227555e-07	103.50557897937054
1.4962356560944328e-07	93.96287088229087
1.584893192461114e-07	85.65506755397561
1.6788040181225588e-07	78.36838263039712
1.7782794100389227e-07	71.93551380528218
1.883649089489802e-07	66.22365389410211
1.9952623149688787e-07	61.12603085981281
2.1134890398366478e-07	56.55582159955001
2.2387211385683377e-07	52.44169715767032
2.3713737056616554e-07	48.724510993553196
2.5118864315095823e-07	45.35480215935892
2.6607250597988083e-07	42.290888660739945
2.818382931264455e-07	39.49739441390409
2.9853826189179574e-07	36.94409895790911
3.162277660168379e-07	34.60503032159812
3.3496543915782793e-07	32.457743116504304
3.548133892335753e-07	30.482739179585444
3.7583740428844433e-07	28.662998968222084
3.981071705534969e-07	26.983599765183257
4.2169650342858225e-07	25.43140248883923
4.466835921509635e-07	23.994793139679572
4.7315125896148026e-07	22.663468072600633
5.011872336272725e-07	21.42825466157155
5.308844442309879e-07	20.28096072815326
5.62341325190349e-07	19.21424748702234
5.956621435290109e-07	18.22152182759258
6.30957344480193e-07	17.296844579213435
6.683439175686149e-07	16.434852055658524
7.079457843841374e-07	15.630688685202204
7.498942093324558e-07	14.879948937245828
7.943282347242822e-07	14.178627079061192
8.413951416451948e-07	13.523073554846796
8.912509381337459e-07	12.909956987735589
9.440608762859226e-07	12.33623097424097
1e-06	11.79910497806398
1.0592537251772898e-06	11.296018742569306
1.122018454301963e-06	10.824619733542226
1.1885022274370189e-06	10.382743199970891
1.2589254117941661e-06	9.968394503645415
1.333521432163324e-06	9.579733420778277
1.4125375446227554e-06	9.215060162584933
1.4962356560944329e-06	8.872802898387363
1.584893192461114e-06	8.551506595577358
1.678804018122559e-06	8.249823016721937
1.778279410038923e-06	7.966501736037989
1.883649089489802e-06	7.700382056082161
1.9952623149688787e-06	7.450385721348351
2.113489039836648e-06	7.215510338991414
2.2387211385683376e-06	6.994823428477088
2.3713737056616552e-06	6.787457031903277
2.5118864315095823e-06	6.592602825303998
2.6607250597988086e-06	6.40950767864845
2.818382931264455e-06	6.237469618662609
2.9853826189179572e-06	6.0758341541798995
3.162277660168379e-06	5.923990928597179
3.3496543915782793e-06	5.781370668279669
3.548133892335753e-06	5.647442399514881
3.7583740428844434e-06	5.521710909938591
3.981071705534969e-06	5.403714433313528
4.216965034285822e-06	5.293022539191824
4.466835921509635e-06	5.18923421138775
4.731512589614803e-06	5.091976101374356
5.011872336272725e-06	5.000900944739353
5.308844442309879e-06	4.915686130732447
5.623413251903491e-06	4.8360324167478215
5.956621435290109e-06	4.76166278135164
6.30957344480193e-06	4.6923214112270175
6.683439175686149e-06	4.62777281921386
7.079457843841373e-06	4.567801092519808
7.498942093324558e-06	4.512209272231775
7.943282347242822e-06	4.46081886753771
8.413951416451948e-06	4.413469510664461
8.91250938133746e-06	4.370018761561668
9.440608762859225e-06	4.330342074955882
1e-05	4.294332946747357
1.0592537251772897e-05	4.261903262064452
1.188502227437019e-05	4.207525450000858
1.333521432163324e-05	4.16690059206899
1.584893192461114e-05	4.131989512821479
2.238721138568338e-05	4.1677290419937005
2.5118864315095822e-05	4.219391106997915
2.6607250597988085e-05	4.25514830788149
2.818382931264455e-05	4.298751014539164
2.985382618917957e-05	4.351428252201554
3.1622776601683795e-05	4.414751107407701
3.3496543915782794e-05	4.4907517964357035
3.5481338923357534e-05	4.582096795968729
3.758374042884443e-05	4.692344895745266
3.9810717055349695e-05	4.826342930783107
4.216965034285822e-05	4.990853014263471
4.466835921509635e-05	5.195585956137456
4.731512589614803e-05	5.454984229532347
5.011872336272725e-05	5.79147477997963
5.308844442309879e-05	6.241828158131066
5.623413251903491e-05	6.870734806149698
5.9566214352901096e-05	7.803371499377592
6.309573444801929e-05	9.317334494564985
6.683439175686149e-05	12.175179130709811
7.079457843841373e-05	19.49995544283926
7.498942093324559e-05	77.02209038322782
7.943282347242822e-05	28.369936744962203
8.413951416451947e-05	10.327532618821541
8.912509381337459e-05	5.6754081463875945
9.440608762859227e-05	3.5943961285405743
0.0001	2.467914986874184
0.00010592537251772897	1.8201805070867956
0.0001122018454301963	1.4617713795665448
0.00011885022274370189	1.292943973287431
0.0001258925411794166	1.2431301255591063
0.0001333521432163324	1.259386961936709
0.00014125375446227554	1.3072905296330866
0.00014962356560944327	1.3676235522949083
0.00015848931924611142	1.4306806470290847
0.00016788040181225588	1.4918931517332343
0.00017782794100389227	1.549293335861214
0.0001883649089489802	1.6021936988302745
0.00019952623149688788	1.6505225188215846
0.00021134890398366476	1.6944918169105296
0.00022387211385683378	1.7344314689752345
0.00023713737056616554	1.7707068183948116
0.0002511886431509582	1.803678687418758
0.00026607250597988083	1.8336850865076055
0.0002818382931264455	1.8610340315113083
0.00029853826189179573	1.8860019739403113
0.00031622776601683794	1.9088349653744519
0.00033496543915782794	1.929751043205316
0.0003548133892335753	1.9489430486071324
0.0003758374042884443	1.9665814747999497
0.0003981071705534969	1.982817151641995
0.00042169650342858224	1.9977836838681857
0.0004466835921509635	2.011599618902655
0.0004731512589614803	2.0243703499620316
0.0005011872336272725	2.0361897742091206
0.000530884444230988	2.047141731247334
0.0005623413251903491	2.0573012482861195
0.000595662143529011	2.0667356170919993
0.000630957344480193	2.0755053256024967
0.0006683439175686149	2.0836648644906854
0.0007498942093324559	2.098345512972157
0.0008413951416451947	2.1111179138090566
0.0009440608762859227	2.1222627135767675
0.0010592537251772898	2.1320130429392097
0.001188502227437019	2.1405638927254613
0.0014125375446227555	2.1514931612332373
0.001678804018122559	2.1605395099859277
0.0021134890398366475	2.1702778768429662
0.002818382931264455	2.179601493125856
0.004216965034285823	2.188922977124084
0.007498942093324558	2.19761891637688
0.01883649089489802	2.206643214888651
0.04731512589614803	2.2153989415623
0.1	2.2244893918695516
0.19952623149688828	2.2339971849077913
0.4216965034285822	2.2434438604994007
1.333521432163324	2.2528340153588595
100.0	2.2587810702880895
