p	err
0.0	0.005861432063329621
0.166	0.0055675650135762365
0.265	0.005289039662544838
0.331	0.005023517840367118
0.378	0.004770986661284408
0.413	0.004531831310224712
0.441	0.004296481725419931
0.463	0.004074845158142758
0.481	0.0038624841950749304
0.496	0.0036588313094361217
0.508	0.0034746449431259513
0.519	0.003285985008503749
0.528	0.0031151126910918684
0.536	0.0029488000132704105
0.543	0.002790588221390411
0.549	0.0026443644880134584
0.555	0.002487186148212838
0.56	0.0023469249284712593
0.564	0.0022280448211275273
0.568	0.0021027173498534275
0.572	0.0019704110952274397
0.575	0.0018662501713698904
0.578	0.0017575635302680562
0.581	0.0016440597693281873
0.584	0.0015254262928036054
0.586	0.0014433237707972635
0.588	0.0013586905686131965
0.59	0.0012714210278613263
0.592	0.0011814087339663548
0.594	0.0010885496603482757
0.596	0.0009927478628158541
0.598	0.0008939260640151118
0.599	0.0008433683181000589
0.6	0.0007920462026751261
0.601	0.0007399679425928552
0.602	0.0006871519038680129
0.603	0.000633631654187974
0.604	0.0005794640966869598
0.605	0.0005247430266565722
0.606	0.00046962269019590124
0.607	0.00041436072198409166
0.608	0.00035940068326593787
0.609	0.0003055398504822235
0.61	0.00025428693324757557
0.611	0.00020862562448437994
0.612	0.0001743644600383365
0.613	0.00016057498112323306
0.614	0.0001737403536216003
0.615	0.00021013217611967825
0.616	0.0002612963141014562
0.617	0.00032119192973027565
0.618	0.000386622828838403
0.619	0.0004559735435368736
0.62	0.0005284026939782896
0.621	0.0006034550845571325
0.622	0.0006808791557885658
0.623	0.0007605375126891901
0.624	0.0008423606584450945
0.625	0.0009263217908979497
0.626	0.0010124224218007992
0.627	0.001100683841052105
0.628	0.0011911418838039484
0.629	0.0012838436419353627
0.63	0.0013788453633879715
0.631	0.001476211102499249
0.632	0.00157601186085135
0.633	0.0016783250587465205
0.634	0.0017832342369179322
0.635	0.0018908289240047204
0.636	0.002001204627835073
0.637	0.002114462922949277
0.638	0.0022307116161783855
0.639	0.002350064978293663
0.64	0.002472644034420134
0.641	0.0025985769085071116
0.643	0.002861054531966788
0.645	0.00313868118729819
0.647	0.003432784673252486
0.649	0.0037448579309781556
0.651	0.004076584047112594
0.653	0.00442986640622698
0.655	0.004806865102562421
0.657	0.005210041065670708
0.659	0.005642209795227575
0.661	0.0061066071807138874
0.663	0.006606970657422438
0.665	0.007147640004773882
0.667	0.007733683541785903
0.669	0.008371057493900397
0.671	0.009066809154384401
0.673	0.009829338543235951
0.675	0.010668739194671649
0.677	0.011597247464632907
0.679	0.01262984292726234
0.681	0.013785062648304229
0.683	0.015086123827353245
0.685	0.016562500226845345
0.687	0.018252181839643167
0.688	0.019191997928194218
0.689	0.020204990165031654
0.69	0.021300050634396633
0.691	0.022487572983143255
0.692	0.023779783340841056
0.693	0.02519116279023937
0.694	0.026738992366116834
0.695	0.028444064147624938
0.696	0.030331620659152955
0.697	0.03243261293419273
0.698	0.034785410912211115
0.699	0.03743816800408684
0.7	0.040452151596712976
0.701	0.04390653348666627
0.702	0.047905445710211415
0.703	0.052588658565255963
0.704	0.05814825321671328
0.705	0.06485562038026964
0.706	0.07310710521406476
0.707	0.08350527670515229
0.708	0.09701310979426502
0.709	0.11527081631428845
0.71	0.1413182048401339
0.711	0.18149235159341737
0.712	0.2515616642955208
0.713	0.4046677563521752
0.714	1.0030634607797644
0.715	200.2303556424493554
0.716	0.5360224016648085
0.717	0.307166077635817
0.718	0.21649425107982032
0.719	0.16787479037884953
0.72	0.13755971790348442
0.721	0.1168496842953582
0.722	0.10180406915986835
0.723	0.0903785292292832
0.724	0.08140684442667913
0.725	0.07417515415669922
0.726	0.06822201641147912
0.727	0.06323590134688858
0.728	0.05899888552600281
0.729	0.05535395060293854
0.73	0.05218509572540849
0.731	0.049404764992112216
0.733	0.0447550774380275
0.735	0.04102103276773198
0.737	0.03795640561488761
0.739	0.03539599136225558
0.741	0.03322481420884649
0.743	0.031360386200297276
0.745	0.029741989528280065
0.748	0.027678767151249773
0.751	0.025956461400386883
0.754	0.024497024021114668
0.757	0.023244541673434163
0.761	0.02182698215834778
0.765	0.020634828002730917
0.77	0.019387112578852284
0.775	0.01834627701771201
0.781	0.017304465536998884
0.787	0.01643554344286789
0.794	0.015587966680194089
0.802	0.014785724804816333
0.811	0.014042510610325902
0.822	0.013303437979217455
0.835	0.012604230413200076
0.85	0.011964403445817656
0.868	0.011361881624280626
0.89	0.010793495590332774
0.918	0.010248005139761596
0.954	0.009734229511231148
1.0	0.009266423217120276
